start;measure
0.600816327;1
3.543945578;2
6.199727891;3
9.592947846;4
12.600453515;5
16.533333333;6
18.416326531;7
20.342857143;8
22.752653061;9
24.822857143;10
29.838367347;11
32.293877551;12
34.812517007;13
36.414693878;14
37.953015873;15
39.572607710;16
41.099319728;17
42.614421769;18
44.106303855;19
45.865215420;20
47.270022676;21
48.630068027;22
49.812607710;23
51.461224490;24
53.011156463;25
54.566893424;26
57.208163265;27
59.861043084;28
62.612607710;29
65.763197279;30
67.959002268;31
69.863038549;32
72.695873016;33
75.273287982;34
77.014784580;35
80.349750567;36
81.650068027;37
82.901043084;38
84.195918367;39
85.404081633;40
86.617687075;41
87.899138322;42
89.142857143;43
90.370612245;44
91.555555556;45
92.813061224;46
93.994376417;47
95.178594104;48
96.345396825;49
97.488979592;50
98.636190476;51
99.831292517;52
101.003174603;53
102.124263039;54
103.305578231;55
104.472380952;56
105.681632653;57
107.232653061;58
108.429931973;59
109.496598639;60
110.817233560;61
112.268480726;62
113.510748299;63
114.660136054;64
115.739863946;65
116.796371882;66
117.870294785;67
118.886167800;68
120.254693878;69
121.381224490;70
122.499047619;71
123.616507937;72
124.749206349;73
125.851428571;74
126.938548753;75
128.259047619;76
129.449795918;77
130.685941043;78
131.804444444;79
133.064126984;80
134.206984127;81
135.354920635;82
136.472380952;83
137.594920635;84
138.679546485;85
139.749297052;86
140.834829932;87
141.914557823;88
143.029115646;89
144.156734694;90
145.414965986;91
146.607891156;92
147.805170068;93
149.220136054;94
151.370521542;95
153.454875283;96
154.724716553;97
155.584489796;98
156.417959184;99
157.211791383;100
158.187755102;101
159.776326531;102
160.519183673;103
161.303401361;104
162.074557823;105
162.886167800;106
163.742040816;107
164.562721088;108
165.287981859;109
166.080725624;110
167.255510204;111
167.947755102;112
168.929523810;113
170.822675737;114
172.538775510;115
174.765714286;116
175.749659864;117
177.329523810;118
179.437641723;119
181.268027211;120
183.796825397;121
186.565079365;122
189.471111111;123
193.422222222;124
198.293333333;125
201.188571429;126
204.500317460;127
205.681632653;128
206.898503401;129
208.082721088;130
209.280000000;131
210.451156463;132
211.661496599;133
212.863129252;134
214.117006803;135
215.338231293;136
216.624036281;137
217.886621315;138
219.156462585;139
220.339229025;140
221.547392290;141
222.748299320;142
223.963718821;143
225.204535147;144
226.376417234;145
227.555555556;146
228.745578231;147
229.917460317;148
231.089342404;149
232.237278912;150
233.498412698;151
234.673922902;152
235.914013605;153
237.137414966;154
238.356462585;155
239.568253968;156
240.820907029;157
241.977324263;158
243.095510204;159
244.323265306;160
245.427301587;161
246.667755102;162
247.720634921;163
248.943424036;164
249.994739229;165
251.131111111;166
252.261587302;167
253.390657596;168
254.569070295;169
255.677097506;170
256.565986395;171
257.945396825;172
259.291428571;173
260.645079365;174
261.703401361;175
262.864399093;176
264.105578231;177
265.613061224;178
266.912653061;179
268.310204082;180
269.342040816;181
271.167142857;182
272.404331066;183
275.134693878;184
277.244807256;185
279.967346939;186
282.028117914;187
284.688843537;188
286.596734694;189
289.969523810;189.999
