start;measure
0.217687075;1
2.466031746;2
5.015873016;3
8.605895692;4
11.546122449;5
13.128344671;6
15.915918367;7
21.035102041;8
23.183673469;9
25.410793651;10
28.647619048;11
31.387573696;12
33.017687075;13
35.825850340;14
40.995555556;15
43.086077098;16
45.080272109;17
46.717823129;18
48.450612245;19
50.305668934;20
51.927437642;21
53.389387755;22
54.751201814;23
56.263401361;24
57.849251701;25
59.694421769;26
61.408979592;27
63.212698413;28
65.077551020;29
66.926984127;30
69.116734694;31
70.573333333;32
72.314195011;33
74.041904762;34
76.578412698;35
78.309297052;36
79.992380952;37
80.806530612;38
82.508571429;39
84.134240363;40
85.748752834;41
86.512653061;42
88.095873016;43
89.695011338;44
91.240272109;45
91.971111111;46
93.537233560;47
94.281269841;48
95.836371882;49
97.345306122;50
98.940226757;51
100.468027211;52
102.069659864;53
103.070476190;54
103.973151927;55
104.822857143;56
105.638095238;57
106.747210884;58
108.096326531;59
111.419501134;60
113.277097506;61
116.055510204;62
117.790476190;63
120.737959184;64
123.181859410;65
125.799183673;66
128.346122449;67
130.493061224;68
132.933877551;69
135.089795918;70
137.722448980;71
139.980045351;72
142.139591837;73
144.222040816;74
146.784943311;75
149.336235828;76
151.469569161;77
153.342040816;78
155.219591837;79
156.860952381;80
158.468571429;81
160.021768707;82
162.206984127;83
164.199546485;84
166.323809524;85
168.517551020;86
170.610612245;87
172.834829932;88
176.190068027;89
178.062222222;90
180.506122449;91
182.961632653;92
187.257324263;93
189.544489796;94
192.777868481;95
196.576507937;96
198.262857143;97
202.951111111;98
205.568979592;99
208.881632653;100
212.610612245;101
214.404353741;102
220.081632653;103
227.158095238;103.999
