start;measure
0.970158730;1
2.636190476;2
4.025396825;3
5.299954649;4
6.727981859;5
8.019591837;6
9.330068027;7
10.644897959;8
11.959727891;9
14.288253968;10
16.179591837;11
19.047619048;12
20.796371882;13
22.613333333;14
27.565714286;15
29.309387755;16
30.714920635;17
31.978231293;18
33.316281179;19
34.825578231;20
37.178775510;21
39.393809524;22
42.690612245;23
44.640362812;24
46.791247166;25
52.042448980;26
53.721904762;27
55.022222222;28
56.165079365;29
57.297777778;30
58.618412698;31
59.853968254;32
61.071541950;33
62.228571429;34
63.351292517;35
64.465850340;36
65.571700680;37
66.692789116;38
67.829115646;39
68.987210884;40
70.221496599;41
71.370884354;42
72.498503401;43
73.632653061;44
74.882176871;45
76.353741497;46
78.605714286;47
80.886009070;48
83.876281179;49
85.877551020;50
88.106281179;51
92.828299320;52
93.686349206;53
94.544761905;54
95.410793651;55
96.279365079;56
97.109841270;57
97.970793651;58
98.831746032;59
99.692698413;60
100.558730159;61
101.432380952;62
102.260317460;63
103.156825397;64
103.963310658;65
104.790929705;66
105.658049887;67
106.456235828;68
107.337868481;69
108.186848073;70
109.057596372;71
109.915646259;72
110.760997732;73
111.609977324;74
112.475283447;75
113.356916100;76
114.182312925;77
115.014965986;78
115.883900227;79
116.729251701;80
117.583673469;81
118.410884354;82
119.287074830;83
120.112471655;84
120.934240363;85
121.714285714;86
122.426122449;87
123.267120181;88
124.158707483;89
124.957823129;90
125.717913832;91
126.506666667;92
127.085714286;93
127.657142857;94
128.157460317;95
128.726349206;96
129.213968254;97
129.724444444;98
130.288253968;99
130.956916100;100
131.422040816;101
131.957551020;102
132.444081633;103
132.852244898;104
133.293061224;105
133.779591837;106
134.213877551;107
134.684081633;108
135.134693878;109
135.528344671;110
135.957551020;111
137.241541950;112
138.582857143;113
140.483265306;114
141.903673469;115
143.833469388;116
145.655510204;117
147.248979592;118
149.025306122;119
152.280816327;120
153.240816327;121
154.107936508;122
155.030929705;123
155.854852608;124
156.703922902;125
157.621791383;126
158.532653061;127
159.416598639;128
160.272834467;129
161.187120181;130
162.198095238;131
163.006984127;132
163.932879819;133
164.789841270;134
165.614580499;135
166.739591837;136
167.502947846;137
168.271496599;138
169.406712018;139
170.486712018;140
171.312448980;141
172.103673469;142
173.157006803;143
173.911655329;144
174.665850340;145
175.775782313;146
176.933877551;147
177.711020408;148
178.453333333;149
179.243537415;150
179.787755102;151
180.654875283;152
181.373242630;153
182.305668934;154
183.111111111;155
184.063129252;156
185.020952381;157
186.142040816;158
187.995646259;159
189.799909297;160
191.770702948;161
194.615873016;162
196.397278912;163
198.373877551;164
200.896145125;165
203.714467120;166
206.341224490;167
209.159546485;168
212.459682540;169
213.376870748;170
214.175056689;171
214.958730159;172
215.751111111;173
216.531882086;174
217.295238095;175
218.248707483;176
219.070113379;177
219.859591837;178
220.673741497;179
221.446530612;180
222.258503401;181
223.056689342;182
223.903854875;183
224.729251701;184
225.638095238;185
226.517913832;186
227.586394558;187
228.597551020;188
231.227755102;189
232.486530612;190
233.547755102;191
234.641632653;192
235.709387755;193
236.803265306;194
237.822040816;195
238.937142857;196
240.133877551;197
241.217233560;198
242.373877551;199
243.361088435;200
244.519183673;201
245.583673469;202
246.703673469;203
247.829841270;204
249.167891156;205
250.232743764;206
251.132517007;207
252.048253968;208
253.049795918;209
253.887346939;210
254.703492063;211
255.506575964;212
256.355555556;213
257.173696145;214
257.875736961;215
258.568707483;216
259.337868481;217
260.036281179;218
260.665759637;219
261.286167800;220
261.924716553;221
262.510657596;222
263.092970522;223
263.626303855;224
264.208616780;225
264.740136054;226
265.226303855;227
265.737868481;228
266.225850340;229
266.686621315;230
267.152834467;231
267.608163265;232
268.056235828;233
268.517006803;234
268.932426304;235
269.373242630;236
269.801360544;237
270.219319728;238
270.669206349;239
271.131428571;240
271.545034014;241
272.124081633;242
272.798911565;243
274.204444444;244
276.103401361;245
276.943673469;246
277.763265306;247
278.415963719;248
279.201088435;249
279.941224490;250
280.642539683;251
281.363809524;252
282.218231293;253
283.000816327;254
283.781224490;255
284.444081633;256
285.431292517;257
286.204081633;258
286.970340136;259
287.725714286;260
288.544217687;261
289.362721088;262
290.249795918;263
292.830816327;264
294.910430839;265
296.700340136;266
298.673922902;267
300.911360544;268
302.786575964;269
304.578390023;270
306.633015873;271
309.040249433;272
310.782970522;273
312.703174603;274
314.507142857;275
317.037891156;276
318.734421769;277
320.939659864;278
323.183492063;279
326.329682540;280
327.212698413;281
327.891156463;282
328.696598639;283
329.378684807;284
330.218367347;285
330.954013605;286
331.940136054;287
332.800000000;288
333.742585034;289
334.733061224;290
335.512380952;291
336.254693878;292
337.090612245;293
337.848888889;294
338.668843537;295
339.448163265;296
340.124444444;297
340.954920635;298
341.732063492;299
342.700408163;300
343.583492063;301
344.558730159;302
345.592380952;303
346.468571429;304
347.309206349;305
348.073650794;306
349.122539683;307
349.988571429;308
350.806349206;309
352.050793651;310
354.092698413;311
356.234739229;312
358.051700680;313
360.979591837;314
364.622947846;314.999

