1_mean,0_mean,1_std,0_std
1.3279843636363635,1.1370670303030301,0.24036360235079482,0.18048439280871448
0.5715930303030302,0.581478303030303,0.05041868488993244,0.051731830773280266
0.8514735151515133,0.9118940606060625,0.14841998788996474,0.166076243726702
1.4562479090909086,1.1717457878787843,0.5825254667628462,0.3460045715174684
1.909533303030304,1.7256179696969731,0.26087082709893267,0.2526259512032447
0.4849323333333333,0.5225080909090911,0.07271961215288955,0.07100984475601034
1.3553275454545455,1.1783372121212117,0.3022797286893476,0.24398766868977667
0.8198846969696979,0.8612315454545452,0.10184669478574593,0.05901680016957452
0.8366297272727279,0.7660731515151518,0.15706493628577364,0.1656927576597201
0.745557151515155,0.772974181818182,0.05528003205279148,0.04700096710804133
