1_mean,0_mean,1_std,0_std
56.56513844444444,51.51603678787878,3.9970065589978896,4.207884638945307
42.72238322222221,48.48132733333333,3.1786048432909917,12.931916152637475
45.71017418518519,41.554609,3.52613360972301,3.5976507772503536
40.434346740740736,37.760878727272726,2.9678403517164407,2.4801301285508086
47.02731988888889,43.65742303030302,3.3544962125986695,3.483927816459896
41.02974996296297,38.27930675757575,3.359459710936605,3.0209329130296734
42.63505848148149,40.398311121212124,3.077732850925914,3.132152000815837
34.008268962962966,32.291972666666666,2.361066927691173,2.5674874228838345
23.33790411111111,23.89269875757576,1.376115362557513,1.9662336186623248
42.34957037037038,41.18052863636364,2.105854701203622,3.613191445696257
