1_mean,0_mean,1_std,0_std
24.246221272727276,22.956920060606063,3.0539473611677486,2.398859023183688
22.48881933333333,21.690711727272724,2.1996632801972584,1.9108416040563974
13.40664996969697,13.770928181818181,1.6634631324163278,1.4382562565401567
8.84808451515152,9.034285272727276,0.5531966133403723,0.6384128729522945
23.691642909090913,23.096103848484848,2.643018426679883,1.7819093011642757
26.35164018181818,25.830063909090907,2.042396417748974,2.4607821296224768
8.606159727272725,8.759484848484847,0.5645166143541103,0.6700332469452637
9.436448454545456,9.375254151515152,0.5509174866201092,0.6411553756148016
13.85295903030303,13.684474151515152,1.3704508089892935,1.3087765226494024
33.799356181818176,33.456589757575756,3.775566652343565,3.782064815422449
