1_mean,0_mean,1_std,0_std
15.394931999999997,14.49861357142858,0.824742384020623,0.5438450799071182
72.391468125,69.11592471428573,3.4398499780418312,2.558528223969315
67.49793712499999,70.95761971428571,7.211374909232408,5.236976100892457
46.176706375,43.856916142857145,3.017701721255661,1.9499905770174695
47.24134400000001,45.72120557142858,1.7458285283733428,1.9118803422931332
60.195703,58.04927442857143,3.0262990127027662,2.099120171525561
29.951178999999996,28.916893285714288,1.3888947301464425,1.1425525693054006
50.44421762499999,48.672993142857145,2.4305236153754994,2.05681021937147
42.112420874999984,40.66867857142857,2.0706243547725713,1.7628018388229276
63.179773,62.47850314285714,2.3928128041848296,2.9565367805737477
