1_mean,0_mean,1_std,0_std
13.184329909090907,14.060909931818184,1.2982145581378464,1.264166735635577
15.69981481818182,16.951892704545454,1.7073054134781445,3.046361081823679
22.945584272727277,23.92956386363636,1.6816681384308965,3.185851938147833
17.0833355,17.94224813636364,1.7605929366754285,1.560848806616326
32.610419863636366,34.13674952272728,3.050715894459975,3.9947961676083654
26.10775531818182,27.10999709090909,1.820298239125963,2.8017743139879476
13.850049181818184,14.287832113636362,1.2156857220892958,1.3124673737516217
9.472271318181818,9.372641295454548,0.4942743918414419,0.640723492806613
23.638478590909088,23.271570772727273,1.8628233209962477,2.4406877569567853
9.008509136363637,8.907522772727278,0.6493408136023352,0.5787536522323791
