1_mean,0_mean,1_std,0_std
4.338784666666667,4.936539052631559,0.3614942533956694,0.3279780337816444
3.575528333333333,3.481868947368416,0.24962447987402991,0.24399773378921885
4.255483066666667,4.801095684210518,0.326926635434022,0.3366142722868813
6.6224946666666655,5.8609145263157885,0.8402947328736782,0.6604292274509724
3.9700164666666753,4.535197315789482,0.37058434227521714,0.4065774995716075
7.149505333333328,6.508382526315787,0.9198902626064067,0.7186276720208782
3.352699000000001,3.1379621578947345,0.2508272028993045,0.25208835358202436
4.5623122666666704,5.0374214736842164,0.34794322814412815,0.36150045791323937
4.102164599999986,4.576180789473684,0.3752539309105652,0.410564565847044
4.484390000000002,4.896811052631594,0.3347664431041073,0.32865488751534433
