1_mean,0_mean,1_std,0_std
67.81616669230769,72.42000066666668,5.632524550669471,6.000783282205747
46.55891553846155,45.86241422222223,1.9144833885373476,2.0632328609830846
85.31863246153846,89.40419744444443,5.5888874058876,6.010200636699389
14.966855076923078,14.618992222222232,0.8675961485178947,0.6144228418934556
68.94024723076924,71.02725577777777,6.221380422299696,6.465040173459455
44.95118438461539,44.338342222222224,2.932636790790513,2.102747036052117
58.909164538461546,58.71514744444445,3.0601357435955006,2.0085013760955674
29.308871307692304,29.27006788888889,1.3156123659482237,1.3757583767184953
41.21410107692306,41.16417255555555,2.0671856955973436,1.92771309529654
49.30070115384615,49.34072555555556,2.3255315395224114,2.4344892760550003
