1_mean,0_mean,1_std,0_std
13.426639000000003,14.190282117647056,0.5630334507528535,0.8142304245146043
41.0222225625,37.908729176470594,5.6569823914797395,5.0844431207778875
14.833083,15.534492941176472,0.6201075175591187,0.7097249156103952
50.514149562499995,45.4096958235294,5.350674181557727,7.003069163341683
14.636856937500001,15.321590352941174,0.616157050726676,0.8122700287749862
12.450425,13.15750288235294,0.4161970687066375,0.8378691240976964
14.828929000000002,15.493909941176472,0.5175776914306409,0.7257697129083438
19.109986,20.297212352941177,0.9503604579316213,1.426137805431506
13.853480437499998,14.891807058823527,0.8931097592940419,1.3099093781876872
13.173862999999994,13.852465941176472,0.6035105632878343,0.9296204158940646
