1_mean,0_mean,1_std,0_std
38.1644302,48.912561666666655,5.846141431689375,8.882574701815518
46.95868019999999,57.14360533333333,5.658885542953717,10.423997953440592
38.63191870000001,47.28213200000001,5.018782503740311,4.4169504420297825
23.340775500000003,25.227755000000002,2.727417735984823,3.0176475717596603
14.34239726666666,14.848163,1.2064629528906876,1.6425819326024438
22.587425600000007,22.98816333333333,1.219978745181941,1.3917375231462803
14.973043466666669,15.155147666666666,0.8129488516400507,0.6556200034290699
13.063411066666667,13.24249500000001,1.2340188526869535,1.0622617379911643
19.744122599999994,19.496236,1.3360343358820148,1.6992939710362083
10.614676666666666,10.513151333333331,0.5994616946822096,0.5940819247657105
