1_mean,0_mean,1_std,0_std
451.6886618571429,437.42626542105273,19.22480426171093,30.284973956624853
526.7842985,515.1876713157895,21.390628659480576,22.18371540327784
327.0698412857143,331.3230743684211,10.157672139654014,19.857007130072308
361.4463461428571,361.1235483157895,19.662416067744797,24.93073805177573
