1_mean,0_mean,1_std,0_std
40.46453528125,42.479489892857146,2.8762041375467478,3.4288080762319844
42.249284625,44.76784614285714,3.970466682471029,3.8990327890092726
26.6545660625,27.825655750000013,1.6217186360373623,2.2940491302553343
52.41917684375,55.35265332142857,4.223456546677978,5.015109234773518
32.349056000000004,33.881734571428574,2.326661390449081,2.6993390333433886
44.21899499999999,46.26516989285715,3.631357550736407,3.7431600033379864
17.1896698125,17.789241999999998,1.0455919050723739,1.3980393502680248
38.191106000000005,39.84717742857142,2.3723229394482224,3.4241064952780444
38.65461675,40.50259414285715,3.096314122761917,3.5983949204399623
41.13243996874999,42.36277735714286,3.041479602608078,3.006082738426518
