1_mean,0_mean,1_std,0_std
0.9499733076923036,0.8436124444444428,0.026628639636624464,0.11533189575212575
0.9981091538461606,0.9476341111111124,0.13200621585986438,0.07104350435551197
2.315196076923078,2.5602770000000104,0.08025266958846872,0.42504301255402716
0.9536993076923088,0.9238545555555552,0.045917061475708905,0.06306962642808148
1.0798816923076866,1.264479999999998,0.2042430760080618,0.12838415025228161
0.9250393076923248,0.8634038888888855,0.02650592580092325,0.06766986584228254
0.8378547692307691,0.8893426666666578,0.056389889370296695,0.04358898943540407
1.9683405384615402,2.3519873333333154,0.2975237455948231,0.4133874433013717
0.8701101538461535,0.8380097777777737,0.030450097716990594,0.04184846578364109
1.883991384615386,2.1328702222222153,0.163982103197036,0.2579901613016253
