start;measure
0.423764172;1
4.170884354;2
7.897687075;3
11.511292517;4
15.002993197;5
18.921360544;6
22.453696145;7
25.547755102;8
30.831746032;9
34.882176871;10
38.429024943;11
42.416326531;12
46.098866213;13
49.494784580;14
53.336961451;15
57.244444444;16
61.812244898;17
65.600000000;18
69.430997732;19
73.248979592;20
77.547392290;21
81.800000000;22
87.029841270;23
90.624489796;24
93.788639456;25
96.835124717;26
99.657142857;27
102.781632653;28
105.849160998;29
108.810204082;30
111.686530612;31
114.774784580;32
117.787755102;33
120.385306122;34
122.859682540;35
125.374693878;36
127.613968254;37
129.879365079;38
131.922721088;39
133.971882086;40
135.829795918;41
137.681632653;42
139.885714286;43
142.791836735;44
145.273469388;45
147.567346939;46
149.714285714;47
151.783038549;48
153.907664399;49
156.032290249;50
158.286077098;51
160.661428571;52
162.755918367;53
165.534693878;54
168.489705215;55
171.302312925;56
175.702154195;57
181.410249433;58
184.277913832;59
186.887256236;60
189.627210884;61
192.249614512;62
194.960544218;63
197.535056689;64
200.196643991;65
202.936598639;66
205.479183673;67
207.885714286;68
210.231882086;69
212.437165533;70
215.183673469;71
218.345941043;72
221.715736961;73
225.085714286;74
228.324716553;75
232.295328798;76
235.838888889;77
240.436825397;78
245.130158730;79
251.010612245;80
254.318367347;81
257.644988662;82
260.757052154;83
263.758367347;84
267.058503401;85
270.448616780;86
274.078934240;87
277.902040816;88
281.570975057;89
284.879818594;90
288.250226757;91
291.595668934;92
294.781541950;93
297.920907029;94
301.367120181;95
304.341043084;96
307.377052154;97
310.761360544;98
313.936689342;99
316.882721088;100
319.907029478;101
323.134693878;102
326.234557823;103
329.370022676;104
332.042448980;105
334.712743764;106
337.383038549;107
340.047528345;108
342.784580499;109
345.517891156;110
348.280317460;111
350.786757370;112
353.689251701;113
356.854761905;114
359.888979592;115
362.751337868;116
365.789546485;117
368.636734694;118
371.655714286;119
374.474013605;120
377.469387755;121
380.616281179;122
383.152471655;123
385.584761905;124
387.520725624;125
389.551791383;126
391.267845805;127
392.933877551;128
394.425759637;129
395.879909297;130
397.348571429;131
399.081360544;132
400.653061224;133
402.571428571;134
405.376870748;135
408.520272109;136
411.263129252;137
414.664852608;138
418.430158730;139
422.507392290;140
429.299229025;141
433.281451247;142
437.118548753;143
441.038775510;144
444.967346939;145
448.518367347;146
452.274126984;147
455.730068027;148
459.402040816;149
463.108775510;150
467.822448980;151
471.865306122;152
476.242857143;153
479.975510204;154
483.720408163;155
487.576961451;156
491.275510204;157
494.817233560;158
498.487437642;159
502.266485261;160
506.652154195;161
510.474739229;162
514.435238095;163
520.116825397;164
524.148390023;165
527.709750567;166
531.372698413;167
535.308480726;168
539.334240363;169
543.092970522;170
546.895238095;171
550.807029478;172
554.630385488;173
557.891337868;174
560.907029478;175
564.509024943;176
568.578321995;177
572.978503401;178
577.124716553;179
580.806530612;180
584.497052154;181
588.279297052;182
591.577687075;183
594.395804989;184
596.710748299;185
599.597278912;186
604.522811791;187
609.722993197;188
616.764081633;189
620.865306122;190
624.896870748;191
628.694784580;192
634.058458050;193
637.808163265;194
641.539795918;195
645.603628118;196
649.494897959;197
653.105102041;198
656.762244898;199
661.059183673;200
665.722993197;201
670.978571429;202
682.126530612;202.999
