start;measure
0.957823129;1
1.787936508;2
2.435192744;3
3.259501134;4
3.966258503;5
4.731428571;6
5.475555556;7
6.190476190;8
6.962539683;9
7.716825397;10
8.396190476;11
9.142857143;12
9.911111111;13
10.618412698;14
11.399365079;15
12.109206349;16
12.885079365;17
13.640634921;18
14.382222222;19
15.097142857;20
15.838911565;21
16.610975057;22
17.316281179;23
18.015782313;24
18.703673469;25
19.446712018;26
20.143310658;27
20.863129252;28
21.614875283;29
22.314376417;30
23.060317460;31
23.759818594;32
24.505759637;33
25.213968254;34
25.910566893;35
26.601360544;36
27.318276644;37
28.011972789;38
28.720181406;39
29.402267574;40
30.331065760;41
31.416598639;42
32.412154195;43
33.399002268;44
34.452607710;45
35.448163265;46
36.522086168;47
37.796281179;48
41.717551020;49
42.540408163;50
43.229387755;51
43.960816327;52
44.659591837;53
45.368163265;54
46.057142857;55
46.755918367;56
47.497505669;57
48.267755102;58
48.999183673;59
49.701224490;60
50.419591837;61
51.121632653;62
51.846530612;63
52.564897959;64
53.276734694;65
54.008163265;66
54.742857143;67
55.441632653;68
56.179591837;69
56.868571429;70
57.590204082;71
58.337959184;72
59.258775510;73
60.026122449;74
60.786938776;75
61.457959184;76
62.218594104;77
62.958367347;78
63.655510204;79
64.401632653;80
65.142857143;81
65.897142857;82
66.602448980;83
67.317551020;84
68.050612245;85
68.811428571;86
69.531428571;87
70.262857143;88
70.971428571;89
71.720816327;90
72.429387755;91
73.168979592;92
73.854693878;93
74.581224490;94
75.304489796;95
75.991836735;96
77.542857143;97
78.300408163;98
79.028571429;99
79.771428571;100
80.525714286;101
81.302857143;102
82.039365079;103
82.822675737;104
83.613061224;105
84.380408163;106
85.102040816;107
85.877551020;108
86.680816327;109
87.462312925;110
88.244897959;111
88.974693878;112
89.789387755;113
90.527346939;114
91.284897959;115
92.040816327;116
92.831020408;117
93.590204082;118
94.295510204;119
95.026938776;120
95.743673469;121
96.491428571;122
97.216326531;123
97.934693878;124
98.781859410;125
99.529795918;126
100.285714286;127
101.007346939;128
101.758367347;129
102.501224490;130
103.227755102;131
103.941224490;132
104.659591837;133
105.402448980;134
106.099591837;135
106.809795918;136
107.691428571;137
108.579591837;138
109.389387755;139
110.256326531;140
111.196734694;141
112.093061224;142
112.994285714;143
114.035918367;144
115.990204082;145
116.943673469;146
117.884807256;147
119.384489796;148
121.742222222;149
122.528798186;150
123.314285714;151
124.107755102;152
124.887074830;153
125.668934240;154
126.429387755;155
127.196734694;156
128.081632653;157
128.901587302;158
129.645351474;159
130.400000000;160
131.129251701;161
131.869387755;162
132.625850340;163
133.369614512;164
134.106122449;165
134.871655329;166
135.613605442;167
136.360997732;168
137.071020408;169
137.821315193;170
138.594104308;171
139.366893424;172
140.428117914;173
141.226666667;174
142.049886621;175
142.804535147;176
143.544671202;177
144.299319728;178
145.092063492;179
145.884807256;180
146.806349206;181
147.644444444;182
148.436462585;183
149.204535147;184
149.966439909;185
150.708390023;186
151.477551020;187
152.221315193;188
152.985034014;189
153.734240363;190
154.481632653;191
155.233492063;192
156.003061224;193
156.745578231;194
157.505306122;195
158.452607710;196
160.315646259;197
161.099319728;198
161.781405896;199
162.610430839;200
163.339682540;201
164.094331066;202
164.832653061;203
165.590929705;204
166.412698413;205
167.172789116;206
167.876643991;207
168.642176871;208
169.409523810;209
170.162358277;210
170.920634921;211
171.738775510;212
172.527891156;213
173.309750567;214
174.077097506;215
174.829931973;216
175.599092971;217
176.375510204;218
177.097505669;219
177.873922902;220
178.608616780;221
179.392290249;222
180.108843537;223
180.885260771;224
181.728798186;225
182.459863946;226
183.214512472;227
183.967346939;228
184.720181406;229
185.494784580;230
186.251247166;231
186.976507937;232
187.733333333;233
188.439002268;234
189.171882086;235
189.946485261;236
191.080272109;237
192.277551020;238
193.418594104;239
194.626757370;240
195.853061224;241
197.102947846;242
198.398185941;243
200.203174603;244
203.987301587;244.999
