start;measure
0.113015873;1
0.804897959;2
1.412244898;3
2.034285714;4
2.649795918;5
3.291428571;6
3.916734694;7
4.550204082;8
5.186938776;9
5.849795918;10
6.548571429;11
7.345306122;12
8.088163265;13
8.787301587;14
9.391020408;15
10.045532880;16
10.647800454;17
11.293605442;18
11.936507937;19
12.550385488;20
13.191836735;21
13.841995465;22
14.585034014;23
15.422040816;24
16.183219955;25
16.883809524;26
17.534693878;27
18.231292517;28
18.862585034;29
19.576598639;30
20.243628118;31
20.875986395;32
21.511836735;33
22.221496599;34
22.876734694;35
23.545034014;36
24.230748299;37
24.918639456;38
25.619591837;39
26.302040816;40
27.036734694;41
27.889342404;42
28.686530612;43
29.389206349;44
30.058956916;45
30.715646259;46
31.362539683;47
32.065306122;48
32.766984127;49
33.429841270;50
34.082539683;51
34.747936508;52
35.456507937;53
36.109206349;54
36.807619048;55
37.485714286;56
38.189206349;57
38.839365079;58
39.598730159;59
40.489795918;60
41.276190476;61
42.011428571;62
42.684444444;63
43.377777778;64
44.027936508;65
44.721269841;66
45.455238095;67
46.140952381;68
46.844444444;69
47.532698413;70
48.218412698;71
48.916825397;72
49.597460317;73
50.278095238;74
50.973061224;75
51.660408163;76
52.327619048;77
53.031111111;78
53.729523810;79
54.410158730;80
55.098412698;81
55.799365079;82
56.533333333;83
57.417142857;84
58.194285714;85
58.932244898;86
59.621224490;87
60.313469388;88
61.022040816;89
61.753469388;90
62.448979592;91
63.172789116;92
63.878095238;93
64.563083900;94
65.262585034;95
65.964988662;96
66.638367347;97
67.334965986;98
68.011247166;99
68.704943311;100
69.372517007;101
70.057505669;102
70.733786848;103
71.404263039;104
72.092154195;105
72.774240363;106
73.563718821;107
74.443174603;108
75.162993197;109
75.859591837;110
76.503945578;111
77.174421769;112
77.818775510;113
78.528095238;114
79.185850340;115
79.821496599;116
80.495238095;117
81.380136054;118
82.211700680;119
82.943129252;120
83.736961451;121
84.437188209;122
85.137414966;123
85.877551020;124
86.566893424;125
87.292517007;126
87.967346939;127
88.707482993;128
89.410612245;129
90.067301587;130
90.753741497;131
91.437278912;132
92.144761905;133
92.882721088;134
93.675102041;135
94.408707483;136
95.217777778;137
95.991111111;138
99.817142857;139
100.646893424;140
101.389931973;141
102.051700680;142
102.858594104;143
103.545034014;144
104.402721088;145
105.224126984;146
105.989659864;147
106.789795918;148
107.474285714;149
108.197006803;150
108.869659864;151
109.677278912;152
110.425056689;153
111.198911565;154
112.041360544;155
112.774965986;156
113.565170068;157
114.318730159;158
115.152834467;159
