start;measure
0.830839002;1
1.575510204;2
2.387301587;3
3.136326531;4
3.925782313;5
4.705306122;6
5.488979592;7
6.260680272;8
7.070476190;9
7.854149660;10
8.626938776;11
9.413356009;12
10.209523810;13
10.997551020;14
11.763809524;15
12.556190476;16
13.348571429;17
14.164897959;18
14.976870748;19
15.775782313;20
16.587755102;21
17.384489796;22
18.157278912;23
18.943129252;24
19.746394558;25
20.512653061;26
21.281088435;27
22.045170068;28
22.817959184;29
23.621224490;30
24.361360544;31
25.151564626;32
25.911292517;33
26.635102041;34
27.376326531;35
28.138231293;36
28.902312925;37
29.646802721;38
30.441360544;39
31.181496599;40
31.902040816;41
32.677006803;42
33.406258503;43
34.187755102;44
34.954013605;45
35.711564626;46
36.460408163;47
37.248435374;48
38.088707483;49
38.887619048;50
39.743129252;51
40.535510204;52
41.290884354;53
42.072380952;54
42.871292517;55
43.609251701;56
44.390748299;57
45.167891156;58
45.910204082;59
46.689523810;60
47.462312925;61
48.204625850;62
48.968707483;63
49.771972789;64
50.536054422;65
51.354557823;66
52.177414966;67
53.028571429;68
53.951564626;69
54.854965986;70
55.786666667;71
56.644353741;72
57.530340136;73
58.360861678;74
59.232517007;75
60.203537415;76
61.074285714;77
61.955918367;78
62.826666667;79
63.669115646;80
64.531882086;81
65.369251701;82
66.250884354;83
67.134693878;84
68.031564626;85
68.906666667;86
69.768707483;87
70.622040816;88
71.523265306;89
72.359183673;90
73.190748299;91
74.031020408;92
74.884353741;93
75.750748299;94
76.577959184;95
77.435646259;96
78.288979592;97
79.116190476;98
80.021768707;99
80.901224490;100
81.745850340;101
82.592653061;102
83.363265306;103
84.220952381;104
85.059047619;105
85.918866213;106
86.713469388;107
87.540680272;108
88.380952381;109
89.195102041;110
90.020136054;111
90.840816327;112
91.631020408;113
92.477823129;114
93.270204082;115
94.149659864;116
95.002993197;117
95.867210884;118
96.757551020;119
97.534693878;120
98.324897959;121
99.102040816;122
99.905306122;123
100.673741497;124
101.435646259;125
102.219319728;126
102.992108844;127
103.804081633;128
104.589931973;129
105.354013605;130
106.087619048;131
106.886530612;132
107.663673469;133
108.460408163;134
109.307210884;135
110.160544218;136
111.016598639;137
111.831292517;138
112.609523810;139
113.461927438;140
114.222585034;141
115.073741497;142
115.916190476;143
116.741224490;144
117.564081633;145
118.418140590;146
119.375895692;147
120.224217687;148
121.029659864;149
121.896054422;150
122.727619048;151
123.546122449;152
124.410340136;153
125.263673469;154
126.184489796;155
127.155374150;156
128.041360544;157
128.917551020;158
129.822040816;159
130.653605442;160
131.541768707;161
132.453877551;162
133.270204082;163
134.099591837;164
135.013877551;165
135.869387755;166
136.746666667;167
137.541224490;168
138.448979592;169
139.367619048;170
140.436462585;171
141.287619048;172
142.217142857;173
143.026938776;174
143.880272109;175
144.772789116;176
145.691428571;177
146.692789116;178
148.127346939;179
149.442176871;180
150.872380952;181
152.192834467;182
153.645714286;183
154.922902494;184
156.292063492;185
157.685986395;186
159.132335601;187
160.431746032;188
161.803174603;189
163.133968254;190
164.595895692;191
165.896553288;192
167.178072562;193
168.563809524;194
169.991655329;195
171.240634921;196
172.673015873;197
174.090158730;198
175.471746032;199
176.824172336;200
178.087936508;201
179.372698413;202
180.617142857;203
181.867755102;204
183.163492063;205
184.370748299;206
185.594263039;207
186.856938776;208
188.067006803;209
189.358730159;210
190.524081633;211
191.715555556;212
192.905578231;213
194.092494331;214
195.256598639;215
196.452426304;216
197.668798186;217
199.024036281;218
200.777142857;219
201.537596372;220
202.286439909;221
203.085736961;222
203.846984127;223
204.574036281;224
205.359455782;225
206.119183673;226
206.894535147;227
207.666213152;228
208.439342404;229
209.216530612;230
210.065419501;231
210.834671202;232
211.634897959;233
212.447482993;234
213.284376417;235
214.033560091;236
214.815374150;237
215.560997732;238
216.335192744;239
217.099229025;240
217.844126984;241
218.582018141;242
219.315374150;243
220.101927438;244
220.874013605;245
221.641723356;246
222.418979592;247
223.189478458;248
223.976462585;249
224.780907029;250
225.599591837;251
226.579591837;252
227.377777778;253
228.198072562;254
229.017687075;255
229.744761905;256
230.563174603;257
231.364671202;258
232.174399093;259
232.954920635;260
233.716825397;261
234.524444444;262
235.327346939;263
236.124399093;264
236.966961451;265
237.763129252;266
238.577845805;267
239.365079365;268
240.203174603;269
241.016167800;270
241.793832200;271
242.574829932;272
243.394399093;273
244.230748299;274
244.989795918;275
245.793378685;276
246.648888889;277
247.563174603;278
248.485442177;279
250.266122449;280
251.268571429;281
252.251428571;282
253.332244898;283
254.497959184;284
255.595102041;285
256.754285714;286
258.115918367;287
259.673469388;288
260.873582766;289
262.024489796;290
263.108571429;291
264.267755102;292
265.368163265;293
266.546938776;294
268.009795918;295
269.368163265;296
270.507755102;297
271.748571429;298
272.564897959;299
273.394285714;300
274.220408163;301
275.043265306;302
275.846530612;303
276.656326531;304
277.433469388;305
278.230204082;306
279.056326531;307
279.830204082;308
280.715102041;309
281.600000000;310
282.383673469;311
283.173877551;312
283.954285714;313
284.751020408;314
285.528163265;315
286.324897959;316
287.105306122;317
287.908571429;318
288.653061224;319
289.426938776;320
290.207346939;321
291.000816327;322
291.787755102;323
292.558367347;324
293.345306122;325
294.197551020;326
294.987755102;327
295.771428571;328
296.571428571;329
297.374693878;330
298.181224490;331
298.977959184;332
299.791020408;333
300.591020408;334
301.394285714;335
302.200816327;336
303.017142857;337
303.797551020;338
304.594285714;339
305.400816327;340
306.194331066;341
306.964897959;342
307.742040816;343
308.561632653;344
309.364897959;345
310.168163265;346
310.974557823;347
311.725714286;348
312.512653061;349
313.313129252;350
314.099614512;351
314.918775510;352
315.767528345;353
316.558367347;354
317.366780045;355
318.171428571;356
318.969659864;357
319.747414966;358
320.525714286;359
321.306122449;360
322.073469388;361
322.867755102;362
323.614693878;363
324.418480726;364
325.199387755;365
326.027097506;366
326.788571429;367
327.676734694;368
328.466938776;369
329.231020408;370
329.965714286;371
330.687346939;372
331.307755102;373
332.212244898;374
333.168390023;375
334.132244898;376
335.118367347;377
336.257959184;378
337.149387755;379
338.050612245;380
339.082448980;381
340.398367347;382
343.157551020;382.999
