start;measure
0.675918367;1
5.485714286;2
10.361904762;3
15.181496599;4
19.994557823;5
24.925170068;6
30.146031746;7
35.069387755;8
39.974603175;9
45.133786848;10
50.423582766;11
55.738775510;12
60.773877551;13
65.970068027;14
71.238095238;15
76.530793651;16
81.672562358;17
87.123809524;18
92.248526077;19
96.914285714;20
101.507482993;21
106.104308390;22
110.552380952;23
115.197460317;24
119.724263039;25
124.143310658;26
128.766984127;27
133.249886621;28
137.951927438;29
142.766439909;30
147.686167800;31
152.471655329;32
156.966893424;33
161.505668934;34
165.815873016;35
170.510657596;36
175.045804989;37
179.722448980;38
184.638548753;39
189.551020408;40
194.122448980;41
198.944217687;42
203.853061224;43
208.457142857;44
212.956009070;45
217.520181406;46
221.888435374;47
226.383673469;48
230.980498866;49
235.816780045;50
240.388208617;51
244.676643991;52
248.917913832;53
252.985034014;54
257.371428571;55
261.960997732;56
266.343764172;57
270.690249433;58
275.025850340;59
279.463038549;60
284.048979592;61
289.088435374;62
293.761451247;63
298.216780045;64
302.682993197;65
307.170975057;66
311.550113379;67
316.016326531;68
320.852607710;69
325.409523810;70
329.828571429;71
334.153287982;72
338.245804989;73
342.592290249;74
346.949659864;75
351.132879819;76
355.501133787;77
359.883900227;78
364.331972789;79
368.874376417;80
373.478458050;81
378.993197279;82
384.584126984;83
390.229478458;84
396.313832200;85
402.271201814;86
408.156009070;87
413.913832200;88
419.163718821;89
424.776417234;90
429.920000000;91
435.218140590;92
440.297505669;93
445.935600907;94
451.903854875;95
457.367800454;96
463.691609977;97
471.621224490;97.999
