start;measure
348.074195011;232
349.344217687;233
350.647437642;234
351.997097506;235
353.327891156;236
354.604988662;237
355.850158730;238
357.125804989;239
358.344875283;240
359.678548753;241
361.139954649;242
362.415600907;243
363.710113379;244
364.984308390;245
366.304943311;246
367.612517007;247
368.981043084;248
370.340861678;249
371.665850340;250
373.064852608;251
374.418866213;252
375.806258503;253
377.186394558;254
378.599909297;255
380.064217687;256
381.339160998;257
382.809319728;258
384.180430839;259
385.493333333;260
386.872018141;261
388.510476190;262
390.389841270;263
391.919455782;264
393.350385488;265
394.589750567;266
396.161451247;267
397.525623583;268
399.046530612;269
400.499229025;270
401.745850340;271
403.289977324;272
404.785941043;273
406.269433107;274
407.710476190;275
409.142743764;276
410.520090703;277
411.926349206;278
413.259863946;279
414.589387755;280
415.953560091;281
417.288707483;282
418.641269841;283
419.932018141;284
421.230204082;285
422.602040816;286
423.952539683;287
425.230000000;288
426.530612245;289
427.906122449;290
429.232335601;291
430.577551020;292
432.159183673;293
433.787755102;294
435.325328798;295
436.732653061;296
438.340816327;297
439.931065760;298
441.448367347;299
443.005759637;300
444.555102041;301
446.222448980;302
447.757142857;303
449.330612245;304
451.091156463;305
452.893877551;306
454.475510204;307
456.171451247;308
457.600000000;309
459.353061224;310
461.005124717;311
462.610453515;312
464.147868481;313
465.624807256;314
467.150612245;315
468.655782313;316
470.175124717;317
471.765532880;318
473.128571429;319
474.542857143;320
475.916326531;321
477.289795918;322
478.661224490;323
480.178344671;324
481.538321995;325
482.853718821;326
484.420793651;327
485.823310658;328
487.190204082;329
488.603356009;330
489.961224490;331
491.413673469;332
492.873741497;333
494.947074830;334
496.281428571;335
497.989795918;336
499.403174603;337
500.854217687;338
502.282448980;339
503.980408163;340
505.437460317;341
507.103492063;342
508.691156463;343
510.227755102;344
511.686530612;345
512.994421769;346
514.319092971;347
516.098321995;348
517.596009070;349
519.009523810;350
520.519206349;351
522.007800454;352
523.398095238;353
524.802902494;354
526.130068027;355
527.502222222;356
528.887256236;357
530.197551020;358
531.522176871;359
532.851519274;360
534.172154195;361
535.780136054;362
537.408435374;363
539.109297052;364
540.418321995;365
541.660589569;366
542.920272109;367
544.179954649;368
545.374353741;369
546.661587302;370
547.910748299;371
549.236099773;372
550.469659864;373
551.791020408;374
553.080204082;375
554.406235828;376
555.678208617;377
556.889977324;378
558.219319728;379
559.412244898;380
560.570340136;381
561.699410431;382
563.014240363;383
564.442267574;384
565.989523810;385
567.440544218;386
568.906303855;387
570.645873016;388
572.003265306;389
573.193287982;390
574.302380952;391
575.399183673;392
576.748843537;393
579.162267574;393.999
