1_mean,0_mean,1_std,0_std
0.8028363636363637,0.7092082727272729,0.09602082620157426,0.0968889112757644
0.36868718181818205,0.41364081818181836,0.05134583861529791,0.10625151469262845
1.5396601818181817,1.3686583181818184,0.3441546995555285,0.313005043688301
1.4059436363636368,1.6088657499999999,0.3375051558297606,0.49696465496868614
1.9093215454545456,2.1314613181818176,0.2654298019022708,0.3797343675063282
0.7706487272727274,0.8635893863636322,0.07725923867897894,0.11044474566575481
0.8322628181818161,0.9407044090909099,0.09732793675367568,0.13589589411141736
4.72379536363637,5.242106000000001,0.7182586112841657,0.9791175079998377
0.6749576363636364,0.6326323409090908,0.06542544545951369,0.05129719108903786
0.4288225454545453,0.5337658181818182,0.16325787231240652,0.1997503376661317
