1_mean,0_mean,1_std,0_std
70.824629,62.289835275000016,6.27699718688885,5.293970586848602
33.24690445,31.06723435,2.345130267155245,2.4036371820454043
31.426950750000003,27.267490399999996,3.1385309405046353,2.7127866878622675
17.17221825,15.280861124999996,1.7910747341465398,1.4499415983457558
2.704348299999998,2.538363075000001,0.2305151766411574,0.23245499198983965
18.247432999999997,16.862186974999997,1.5995644143920904,1.8783491583645333
24.810885,23.809231924999995,1.826863864371779,1.8015056078170213
10.925674849999998,10.209376649999998,1.7183207339467197,0.9005784945510418
56.65877625,53.52951435,4.463608886808071,4.107353921170896
20.164879,19.392222599999993,1.1818878742792844,1.3448746701860905
