1_mean,0_mean,1_std,0_std
1.7928851764705902,1.4641459454545422,0.27470863028061804,0.3037107545107634
0.7582234705882368,0.7978628727272722,0.05211059236628093,0.06417784822808459
0.7677287058823548,0.8010070727272751,0.04065637928382789,0.05346716522102477
0.8847055294117635,0.816195872727272,0.15246111142112453,0.19247508094027263
1.1597228235294126,1.0233785454545468,0.11448785547233707,0.14033088149742748
0.8992072941176471,0.976311309090909,0.08846105558787484,0.08009152518672673
2.248322705882351,1.8848998000000006,0.5687130303619442,0.4594296637543339
0.784185411764706,0.8566478545454546,0.09484650209882473,0.07105691195884173
0.7866907647058826,0.845808363636364,0.091955871769786,0.0636866505581028
1.4630041176470556,1.2664789090909054,0.3797875370897992,0.19121892394449866
