1_mean,0_mean,1_std,0_std
0.9513210625000004,1.092319823529412,0.06332561918683356,0.11746088209923147
4.097160000000002,3.5296599999999887,0.49648766349224593,0.5093132631298769
0.9473809999999983,1.0853221764705874,0.03759432581299273,0.1356357579089294
5.3071261875,4.224602235294111,0.9582663491831606,0.7491120574073403
4.1381879999999995,3.4551732941176483,0.5119879555875056,0.5118622287065825
0.7614793750000004,0.8361662352941153,0.0523162272172734,0.07180447307056277
4.265790625000008,3.60933958823529,0.5160062208281248,0.4656533686481639
0.9201390000000007,1.0540910588235315,0.1412267680009706,0.15448341689987388
0.8935579374999991,0.9762791764705874,0.07075202118240703,0.07031314920787846
0.9807764375000003,1.0534505294117646,0.05816124886665671,0.0679999671232621
