,mov1
001_Belcea_1,0.280083707494114
002_Tokyo_1,-1.0510685977391556
003_Takacs_1,0.006956185740880824
004_Schoenberg_1,-0.10681756502793655
005_Doric_1,1.7640885070852732
006_Emerson_1,-1.2885093656737425
007_Hagen_1,0.8662656033326244
008_Prazak_1,-0.2630620491562498
009_Belcea_1,0.3988040914614063
010_AlbanBerg_1,-1.168304976906856
011_Jerusalem_1,1.0358661306572585
012_Panocha_1,-0.7364595802258292
013_Wallinger_1,0.26672766429779515
014_Excelsior_1,-0.30313017874521053
016_Wihan_1,-0.18737780437710203
017_Lindsay_1,-1.3285774952627032
018_NewHelsinki_1,0.7505132289645096
020_Vlach_1,0.783161334555515
021_Navarra_1,0.6139847874021248
022_EnergieNove_1,0.8247134689440718
023_Hagen_1,0.28898773629166125
024_Acies_1,0.38396404346549556
025_Taurus_1,-0.13543763639141232
026_Austrian_1,3.37274970984209
027_Calidore_1,-0.3194542315407153
028_Guarneri_1,-0.4961214413205244
029_PavelHaas_1,0.4544660692842313
030_Melos_1,-0.6860034170397314
031_Diotima_1,0.5694646434143904
032_Brodsky_1,0.2414995827047431
033_Janacek_1,-0.9694483337616403
034_Martinu_1,0.6644409505882247
035_Casal_1,-0.8997001081808581
036_Talich_1,-0.43520660590882587
037_Henschel_1,0.11239116514031365
038_Cecilia_1,-0.6474192922503605
039_Gerhard_1,-1.2143091256941845
040_Zaide_1,0.9374978337129986
041_Medici_1,-0.8269838730008899
042_Juilliard_1,0.979049968101547
043_Nostitz_1,-0.6785833930417761
044_Janacek_1,2.5669351036640897
045_Gabrieli_1,1.3055310240116045
046_Tokyo_1,-0.7869157434119292
047_Skampa_1,-1.3248556854255658
048_Vlach_1,1.1363544768582143
049_Smetana_1,0.10200313154317445
050_NewZealand_1,-0.8477599401951683
051_Vanbrugh_1,-0.8047238010070238
053_Janacek_1,0.8321334929420251
054_Arianna_1,-0.9308877304483447
055_Janacek_1,2.149929754978978
056_Meccore_1,-0.037493319618392085
057_PavelHaas_1,0.6421808785943607
058_Arete_1,0.04561094915871106
059_Smetana_1,-1.9874756262811775
060_Kubin_1,-1.122300828119532
061_Endress_1,0.7694284283403403
062_Stamitz_1,-1.1430768953138062
063_Mandelring_1,-0.641483273051995
064_Smetana_1,-1.4027777352422612
065_Sebastian_1,-0.9590603001645032
066_Debussy_1,-0.02562128122166517
067_Talich_1,0.46113229304423525
068_Arcadia_1,0.14949128513009052
