,mov2
001_Belcea_2,0.5267077494915137
002_Tokyo_2,-0.7785875967912851
003_Avalon_2,-0.9932760420378138
004_Takacs_2,-0.8567140028769983
005_Schoenberg_2,0.8917763941226254
006_Doric_2,0.8990569653830772
008_Hagen_2,0.7544856217827205
009_Prazak_2,-0.9574816334766165
010_Janacek_2,2.781604677013601
011_Belcea_2,0.5891126460096521
012_AlbanBerg_2,-1.1873396689850957
013_Jerusalem_2,0.21988367494399852
014_Panocha_2,-1.1374157517705827
015_PavelHass_2,-0.2866360684615629
016_Wallinger_2,-1.6002520676134482
017_Excelsior_2,1.150756714672903
019_Lindsay_2,0.9125780262953402
020_Artemis_2,1.1559571227160823
021_NewHelsinki_2,1.5262261753903736
022_Vlach_2,-0.43848798332236844
023_Lyris_2,-0.5060932878836832
024_Schumann_2,-1.3339982483576605
026_Smetana_2,0.007707026782324039
027_Dissonances_2,-1.1925471495832107
028_Taurus_2,-1.102060049631912
029_Acies_2,0.6338361551809857
030_Austrian_2,2.362451788733434
031_Voce_2,-0.30119721098246055
032_Heine_2,0.48510448514608717
033_Guarneri_2,-1.526413345955255
034_Melos_2,0.3394930599370987
036_Brodsky_2,-0.3417603937192524
037_Janacek_2,0.41125869093295825
038_Mandelring_2,-1.1228616818046238
039_Talich_2,-0.02065116230568594
040_Zaide_2,0.5431084843536077
041_Hermes_2,0.084673065821363
042_Medici_2,0.22092375655263322
043_Juilliard_2,1.5522282156062648
044_Petersen_2,-1.5482550597366074
045_Janacek_2,0.9635490976734266
046_Gabrieli_2,0.8886561492967184
047_Merel_2,0.5568701161419467
048_Wihan_2,-0.18158782598936332
049_Skampa_2,-1.433839010231745
050_NewZealand_2,-0.40208512702012134
051_Arianna_2,-0.5996935601059536
052_Martinu_2,-0.09005357187448515
053_Smetana_2,-1.5919384872993032
054_Kubin_2,-1.405763879353523
055_Mandelring_2,-1.479609673566652
057_Penny_2,1.3889354030504686
058_Vanbrugh_2,-0.7598661278358456
059_Amati_2,0.8886561492967213
060_Alkyona_2,0.09299371869044948
061_Koeckert_2,0.8605739458635577
062_Petersen_2,-0.027790230463282422
063_Janacek_2,-0.2751880982116337
064_Zagrebacki_2,0.7357641528272781
065_Amphion_2,0.866814435515372
066_Smetana_2,0.3862967323257017
067_Talich_2,0.1397973910790525
068_Vaghy_2,1.0228266768107193
069_Pacifica_2,-1.4515203975785527
070_Arcadia_2,-0.49985279823187206
071_Janacek_2,0.5901527276182897
