CD,mov1,mov2,mov3,mov4
001_AlbanBerg_1,-0.1253062540791424,0.7822452468601168,0.797795624521718,0.946410351847776
002_Ragazze_1,-1.4569713554226682,-0.5127646092751594,-1.5899045417919138,-0.4124554732240319
003_Prague_1,-1.184656916970862,0.11665498550772126,-0.7433119419511494,-1.2883576241941543
004_Chilingirian_1,-0.3911661568849987,-1.3015494662281921,-1.0596659490001956,-1.5106422155686228
005_Panocha_1,-1.0914832744706908,-0.13266741035071072,0.8352050957922978,0.3914443228301332
006_PavelHass_1,-1.2463921299735181,-0.9676530027550329,-0.9850461712310796,-0.8375398536412765
007_Bennewitz_1,-0.1378256327814201,-0.5570043507529079,-0.2626815610617205,0.3476465137143247
008_Signum_1,0.2922078046300689,-1.2934859155220595,-0.908401565166974,-1.1908731706910225
009_Stamic_1,1.055286527408671,-0.5076287390240812,1.275787092512754,1.437271394015197
010_Martinu_1,1.0740134347458972,-0.7914190517051758,-0.9354379593287879,-0.00875395222054357
011_Emerson_1,-0.1781664805686143,-1.1475562217273931,-0.5245478599557905,-1.0351896311976254
012_Cypress_1,-0.5985181145111811,-1.0730066987923446,0.5613226307513053,-0.3530893101588821
013_Wihan_1,0.8126047410848779,-0.16615759228765198,1.689116940012094,1.3522632362099558
014_Artemis_1,0.31721913025812953,0.28457819002896856,0.4602971337110372,-0.4756446745478227
015_Guarneri_1,0.6770594925199048,0.6111416418592309,-0.8994558220370534,-1.2073573101667947
016_Weithaas_1,-0.4831432898398004,0.5114126835158566,-0.21957934416300928,1.1167464597640837
017_Vlach_1,0.4810029722741404,0.5343894533302626,0.9279155245933052,-0.3521735246324512
018_Pacifica_1,1.0651384482327089,1.1349658689844209,1.1222821253252404,0.4683703070503982
019_Vlach_1,-2.162936191698567,-0.5611624861182676,0.039033957229271686,1.1103359610790566
020_Wister_1,-0.2854731356825497,1.782226363330632,1.4174916486126543,-0.7313087325751959
021_Audubon_1,-0.5614045345469594,0.501882530481144,-1.7143316962353718,0.12327905973854085
022_Vlach_1,1.6604376487036767,1.5549030024008823,0.7161166388613764,2.10961786656902
