,mov1
001_Brodsky_1,0.9607608950124522
002_Duke_1,-0.503171059253549
003_Skampa_1,1.9996545453377776
004_Prague_1,-0.5158861129429743
005_AlbanBerg_1,0.22549461329251755
006_Panocha_1,-1.5028417371854061
007_PavelHass_1,-0.055597379710881474
008_Emerson_1,-1.2068678376631798
009_Escher_1,-1.0361691168157035
010_Talich_1,-0.08826699135633004
011_Prazak_1,-1.6479075948767632
012_Modigliani_1,0.1668893320280095
014_Guarneri_1,-0.7168236629814236
015_Tokyo_1,0.13258623980028528
016_Panocha_1,-1.140228486339833
017_Endellion_1,0.44751463962905697
024_Vlach_1,1.430053209865976
027_Albion_1,0.018242599041210693
028_Alexander_1,-0.2618993208185272
029_Varese_1,0.02444316882047353
031_Sacconi_1,1.776351093307751
032_Lipkind_1,2.2876305155590493
033_Cypress_1,-1.63320626963631
035_Jupiter_1,-0.2344635034697223
038_Takacs_1,-0.8311673037404983
039_Jerusalem_1,0.2441463071361274
040_Keller_1,-1.0271655351942726
041_Matangi_1,-0.8649870082269129
042_Melos_1,1.3067254259044014
043_Tang_1,-0.8511024232775999
044_Jade_1,1.4597892128967085
047_Miro_1,0.40946119849547646
049_Serafin_1,-0.7179737558223851
052_Masin_1,1.6198703099594185
053_Hagen_1,-0.3476570513878354
054_Cavani_1,1.4810244604662504
056_Skampa_1,-0.3479904039376614
057_Stamic_1,-0.1536062146472318
058_Schidlof_1,1.9176471636743257
059_Cleveland_1,-1.2594725688457253
060_NewYork_1,-0.6482174785259798
062_Kallaci_1,-0.8581197333479982
065_Lindsay_1,0.28010231836504906
067_Bowman_1,0.8921547105570083
069_NewRussian_1,-0.8409681872341337
070_Australian_1,-0.2442643869633578
072_Orion_1,0.559741412064551
074_Vogler_1,0.4168118611157054
076_Panocha_1,0.13421972038255633
077_Carmina_1,-1.0500537017650167
078_Borromeo_1,0.39475987325502787
