,mov3
001_Belcea_3,2.1764310389684822
002_Tokyo_3,0.08852621698520069
003_Takacs_3,0.4510730880104054
004_Schoenberg_3,0.9635943840999922
005_Doric_3,0.7418930600917732
006_Emerson_3,-0.9026091138750719
007_Hagen_3,1.2505019798753343
008_Prazak_3,-0.6769954135608254
009_Belcea_3,1.5621879589221812
010_AlbanBerg_3,-1.2260322218400033
011_Jerusalem_3,1.6221777289479355
012_Panocha_3,-0.6300468978884969
013_Wallinger_3,0.3910833179846511
014_Excelsior_3,0.012886941735338088
016_Wihan_3,0.7418930600917732
017_Lindsay_3,-1.4203469117060294
018_NewHelsinki_3,1.2804968648882133
020_Vlach_3,0.5514907465317745
021_Navarra_3,0.8501354712251974
022_EnergieNove_3,-0.4799216507175164
023_Hagen_3,0.515126056448782
024_Acies_3,-0.4931137271775368
025_Taurus_3,-1.687692625951234
026_Austrian_3,1.6156571017712253
027_Calidore_3,-0.023628570454251013
028_Guarneri_3,-1.1829960824737022
029_PavelHaas_3,0.8397024677424579
030_Melos_3,-0.22055151119096353
031_Diotima_3,-0.6587376574660309
032_Brodsky_3,1.0144552760783483
033_Janacek_3,-1.539022326322195
034_Martinu_3,0.7575425653158834
035_Casal_3,0.3493513040536932
036_Talich_3,-1.2964549953484952
037_Henschel_3,-0.6782995389961686
038_Cecilia_3,0.5371453667430075
039_Gerhard_3,0.3650008092778015
040_Zaide_3,0.2058975061660212
041_Medici_3,1.5504508300040987
042_Juilliard_3,0.3741296873251997
043_Nostitz_3,-0.8921761103923325
044_Janacek_3,-0.4148662010569898
045_Gabrieli_3,-0.06275233351452637
046_Tokyo_3,0.19676862811862486
047_Skampa_3,-1.55336770611096
048_Vlach_3,0.6023516385101306
049_Smetana_3,-1.9699337348875605
050_NewZealand_3,0.03375294870081704
051_Vanbrugh_3,-0.6209180198411005
052_DITTO_3,1.2296359729098554
053_Janacek_3,-0.5413663682852103
054_Arianna_3,0.6453877778764316
055_Janacek_3,-0.7291604309745247
056_Meccore_3,0.9205582447336912
057_PavelHaas_3,1.0222800286904035
058_Arete_3,1.6365231087367043
059_Smetana_3,-1.6146616015720556
060_Kubin_3,-1.1412640685427424
061_Endress_3,0.15764486505835135
062_Stamitz_3,-0.8008873299183598
063_Mandelring_3,-1.202557964003838
064_Smetana_3,-1.9041774482180822
065_Sebastian_3,-0.6404799013712382
066_Debussy_3,0.18111912289451473
067_Talich_3,-0.7682841940347982
068_Arcadia_3,0.5384494921783488
