,mov1
001_AlbanBerg_1,-0.1253062540791424
002_Ragazze_1,-1.4569713554226682
003_Prague_1,-1.184656916970862
004_Chilingirian_1,-0.3911661568849987
005_Panocha_1,-1.0914832744706908
006_PavelHass_1,-1.246392129973518
007_Bennewitz_1,-0.1378256327814201
008_Signum_1,0.2922078046300689
009_Stamic_1,1.0552865274086707
010_Martinu_1,1.0740134347458972
011_Emerson_1,-0.1781664805686143
012_Cypress_1,-0.598518114511181
013_Wihan_1,0.8126047410848779
014_Artemis_1,0.31721913025812953
015_Guarneri_1,0.6770594925199048
016_Weithaas_1,-0.48314328983980037
017_Vlach_1,0.4810029722741404
018_Pacifica_1,1.0651384482327089
019_Vlach_1,-2.162936191698567
020_Wister_1,-0.2854731356825497
021_Audubon_1,-0.5614045345469594
022_Vlach_1,1.6604376487036767
023_Lindsay_1,-0.6186885384047781
024_Cecilia_1,1.5484218047233007
025_Vogler_1,1.5387400012543693
