,mov4
001_Belcea_4,1.610879457632008
002_Tokyo_4,-1.0192638385518356
003_Avalon_4,-1.486140088267026
004_Takacs_4,0.6842433544720687
005_Schoenberg_4,-0.4454412125195779
006_Doric_4,0.9374860674424824
007_Emerson_4,-1.0413906750312274
008_Hagen_4,-0.9086296561548687
009_Prazak_4,-0.4454412125195779
010_Janacek_4,0.2714682894127541
011_Belcea_4,1.027468535792016
012_AlbanBerg_4,-0.8938784318352763
013_Jerusalem_4,0.6778645194176042
014_Panocha_4,-0.4825784892079219
015_PavelHass_4,-0.7087505666243538
016_Wallinger_4,-1.068680440022479
017_Excelsior_4,1.386660847974162
019_Lindsay_4,-0.42036413117626353
020_Artemis_4,-0.6482705469140113
021_NewHelsinki_4,0.6800772030655456
022_Vlach_4,0.08339017933791301
023_Lyris_4,-0.0790923807368416
024_Schumann_4,0.27294341184471227
025_EnergieNove_4,1.6716705437851906
026_Smetana_4,-0.5553378337005616
027_Dissonances_4,-0.7338276479676639
028_Taurus_4,-0.6497456693459717
029_Acies_4,1.341669613799393
030_Austrian_4,1.5681009071051828
031_Voce_4,0.047987240970885026
032_Heine_4,-0.31489287729115867
033_Guarneri_4,-1.1461243677003552
034_Melos_4,-0.5922158944995498
035_Diotima_4,0.42930638963242496
036_Brodsky_4,0.29359512589214787
037_Janacek_4,0.17263508647146733
038_Mandelring_4,-0.7404656989114842
039_Talich_4,-1.1453868064843762
040_Zaide_4,0.452908348543777
041_Hermes_4,0.7685845489831167
042_Medici_4,-1.6668425861820677
043_Juilliard_4,1.4382901330927447
044_Petersen_4,-0.8606881771161856
045_Janacek_4,-0.5723017416680976
046_Gabrieli_4,-0.29645384689166454
047_Merel_4,1.6189926310077865
048_Wihan_4,-0.21605967434987194
050_NewZealand_4,0.7402980068865302
051_Arianna_4,1.0950649517727977
052_Martinu_4,0.3666136862741453
053_Smetana_4,-1.6808562492856831
054_Kubin_4,-0.1408284303199351
055_Mandelring_4,-0.7603798517429364
056_Smetana_4,-2.3417110988035557
057_Penny_4,0.8858567823238975
058_Vanbrugh_4,-1.1321107045967398
059_Amati_4,-0.5892656496356313
060_Alkyona_4,0.2087755860544744
061_Koeckert_4,0.2574546263091387
062_Petersen_4,1.0031290156646826
063_Janacek_4,0.7914489466784896
064_Zagrebacki_4,3.2844058566900958
065_Amphion_4,0.5628049697247627
066_Smetana_4,-0.8156969429414209
067_Talich_4,-0.7979954737579059
068_Vaghy_4,0.7855484569506527
069_Pacifica_4,1.2583251963936821
070_Arcadia_4,-0.4351153554958601
071_Janacek_4,-0.8437242691486517
