,mov1
001_Janacek_1,0.7396393760054698
002_Takacs_1,-1.013234593120176
003_Koeckert_1,-0.09697428048153992
004_PavelHass_1,0.1801701815745299
005_Travnicek_1,-0.5981654338259231
006_Prazak_1,-0.22583350466181323
007_Jerusalem_1,-1.3590176369004106
008_Dante_1,0.0273522071697813
009_AlbanBerg_1,-0.3518911415236108
010_Skampa_1,-0.49002729092086944
011_MoyzesQuartet_1,0.634091368259818
012_Talich_1,-0.12093303070601152
013_EnergieNove_1,0.7752537344472531
014_Hollywood_1,-1.0741027693661347
015_Vlach_1,1.2829202256901442
016_Guarneri_1,-1.4962948003487415
017_Amadeus_1,-0.6039932379345808
018_Excelsior_1,0.5764608609631114
019_Lindsay_1,-1.1712328378437287
020_Takacs_1,-1.4431970295809906
021_Tokyo_1,-0.9303502680192958
022_Talich_1,-0.07625319920631848
023_Talich_1,-0.3488649247334325
024_Smetana_1,-0.11057249006840357
025_Emerson_1,-1.9510690804254698
026_Wihan_1,1.2032735695385177
027_Endellion_1,-0.6052883055142809
028_Juilliard_1,0.9753416755110967
029_Panocha_1,-0.5800344877101056
030_Sevcik-Lhotsky_1,-0.4045528306605854
031_Medici_1,-0.9970462483739103
032_Talich_1,-0.25043978867613853
033_Sacconi_1,1.6034494516662032
034_Prazak_1,-0.013442421590807841
035_Czech_1,0.41328234592075486
036_Koeckert_1,-1.1233153373947817
037_Talich_1,0.1268668512051891
038_Martinu_1,1.092987265662322
039_Janacek_1,1.1292491578939574
040_Kocian_1,-0.7574587461291776
041_Stamitz_1,1.1229793795970395
042_Wihan_1,0.8464824513308217
043_Melos_1,-0.231866868372059
044_Vlach_1,1.6811535064482794
045_Seoul_1,-0.48051984367469774
046_PavelHaas_1,0.6500741534044938
047_Zemlinsky_1,0.8838338515405707
048_Armida_1,-1.2297164385318715
049_Haba_1,-0.2046704491983317
050_Guarneri_1,-1.5340573197616667
051_Helikon_1,-1.1487747148005452
052_Shoreline_1,1.4653191948264321
053_VIVArdo_1,0.07915491035783027
054_Smetana_1,-0.31475119347293734
055_Smetana_1,0.8287934794032679
056_Avalon_1,-0.5249941155728027
057_KarpFamily_1,2.119533882177152
058_Dover_1,0.2507513646682465
059_Buffa_1,3.173071358264123
062_Jasper_1,0.0014508555757558933
