CD,mov1,mov2,mov3,mov4
035_Diotima_1,-1.3936511366268225,0.4112586909329582,-1.616239996603875,-0.5922158944995498
036_Brodsky_1,-1.149646018649365,-1.1228616818046238,-0.5962795718457987,0.4293063896324249
037_Janacek_1,0.3821085586948251,-0.0206511623056859,0.7161242342563963,0.2935951258921478
038_Mandelring_1,-0.5341555577919458,0.5431084843536077,0.5150052772618452,0.1726350864714673
040_Zaide_1,0.3582060165256068,0.084673065821363,-0.2965835433384914,-0.7404656989114842
041_Hermes_1,0.526029699055764,0.2209237565526332,2.095225653647598,-1.1453868064843762
042_Medici_1,0.9189198182452288,1.5522282156062648,-0.4043258417284273,0.452908348543777
043_Juilliard_1,1.917846893067218,-1.5482550597366074,-0.4300485971870344,0.7685845489831167
044_Petersen_1,-2.209325388151459,0.9635490976734266,-0.4228657772943755,-1.6668425861820677
045_Janacek_1,0.3502385024691989,0.8886561492967184,0.6001729988462734,1.438290133092745
046_Gabrieli_1,-0.8379170311924529,0.5568701161419467,1.4118316467171366,-0.8606881771161856
047_Merel_1,0.5494263538793668,-0.1815878259893633,0.5006396374765215,-0.5723017416680976
048_Wihan_1,-0.6964936566912321,-1.433839010231745,-1.3001959213267231,-0.2964538468916645
050_NewZealand_1,-0.5854385118129692,-0.4020851270201213,0.4226547357847581,1.6189926310077865
051_Arianna_1,0.3960517082935383,-0.5996935601059536,-0.1345268644603487,-0.2160596743498719
052_Martinu_1,-0.4016956366041858,-0.0900535718744851,0.1045584262525588,0.7402980068865302
053_Smetana_1,-1.0629993032859444,-1.5919384872993032,1.0968136885675073,1.0950649517727975
054_Kubin_1,-0.6208022731553693,-1.405763879353523,-0.4536492911200702,0.3666136862741453
055_Mandelring_1,-0.7034652314905873,-1.479609673566652,-0.1416398570824839,-1.6808562492856831
056_Smetana_1,-0.3250083138112701,1.3889354030504686,-1.4376956164148345,-0.1408284303199351
057_Penny_1,0.6281055551863822,-0.7598661278358456,2.19475901501735,-0.7603798517429364
058_Vanbrugh_1,-1.363772958915296,0.8886561492967213,-0.6239847342889208,-2.341711098803556
059_Amati_1,1.213717838332278,0.0929937186904494,-0.721465861403628,0.8858567823238975
060_Alkyona_1,-1.125743476480144,0.8605739458635577,0.8864596774252498,-1.1321107045967398
061_Koeckert_1,0.5125766013684853,-0.0277902304632824,0.6422438010747249,-0.5892656496356313
062_Petersen_1,-0.6393660331402061,-0.2751880982116337,-0.6876039961953635,0.2087755860544744
063_Janacek_1,0.5862761063902454,0.7357641528272781,0.3364608970728047,0.2574546263091387
064_Zagrebacki_1,2.9247414819456177,0.866814435515372,0.3590354738783153,1.0031290156646826
