,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8
039_Gerhard_3,0.08294990093492581,-0.16547942491666234,-0.7062793638423026,-0.7857132471149181,0.3588636215893955,0.5557304047894395,-0.4065269183992138,1.4960936804227558
040_Zaide_3,-0.8819143591858075,-0.8216292063471808,0.670741501446291,0.7661877106957781,-0.7362585609610501,1.171423728251808,1.4798338697027837,-1.1419639282054146
041_Medici_3,2.262212281552445,3.9212487413159516,-0.568577277313451,-0.4437689682752643,-0.06966244984336918,0.8476146470234465,-0.5452850678222256,0.7183215233961705
042_Juilliard_3,1.996042830484656,0.38733968227283516,0.09239273802505978,0.687277492502029,-0.9023136039914464,-0.9813363474715809,-0.7590476223387521,1.8099315683457613
043_Nostitz_3,-1.064905856794911,-0.6666331949856383,-1.1744664580404487,-1.1539609320191548,-0.5219955252446509,-0.6710955508503827,-0.6990440982639382,0.06790387161371084
044_Janacek_3,0.590335417032897,-0.051815683251529715,1.3317115167848017,0.5820638682436596,0.5731266573057947,-0.7075810811296332,-0.8190511464135714,-0.45515927492462965
045_Gabrieli_3,-1.2312617637122798,-0.6976323972579495,1.5244944379252057,0.8187945228249627,0.025565566030580397,0.19543579328183053,0.583531228835237,-0.23228889074742437
046_Tokyo_3,-0.3495754570502316,-0.8164626726351287,-0.37579435617304713,-0.39116215614609834,1.5254068160453076,0.4006669011026201,0.8422964264078767,0.013323369366235823
047_Skampa_3,-1.6471515310056992,-1.705106471107959,0.3677969110827824,0.5557604621790766,0.31124961365242915,-0.9310549540900512,-0.5265339665488469,-1.665027074743755
048_Vlach_3,0.08294990093492581,1.2398177447613041,1.9926815321233322,2.1076614199897916,2.1681959231944883,-0.09188775766727422,-0.046505773950324986,0.00422661899165773
049_Smetana_3,-2.116456100561449,-1.0954554930859026,1.3317115167848017,1.2133456137937826,-1.54569669588963,-1.7474186940882943,-1.449088149199128,-1.3830278131317826
050_NewZealand_3,0.149492263701873,-0.005316879843069539,-0.3482539388672808,-0.3385553440169136,0.07317957396754673,-0.11925190537671045,0.05475017292592415,0.19525837685783645
051_Vanbrugh_3,-0.39948222912544085,-0.8474618749074361,-0.9541431195942588,-0.522679186469032,-1.212398640330815,-0.2879974829182463,0.2797633882064843,-0.7735455380349275
052_DITTO_3,0.765009119296134,0.8109954466610454,0.06485232071929338,-0.18073490762939692,0.09698657793604681,0.9844353855706438,2.064868229432233,-0.32780476968051697
053_Janacek_3,0.3657549426944509,-0.16031289120460834,1.138928595644398,1.002918365277081,1.6920558438247235,-0.21958711364465086,-1.2840784579933873,-0.8554162914061497
054_Arianna_3,1.0062251843263166,0.4803372890897592,-1.7803556387674266,-1.70633245937551,0.0017585620620972314,0.17263233685730303,-0.170263042354636,1.9008990720915682
055_Janacek_3,0.34911935200271305,-0.315308902566149,0.946145674503994,0.24011958940402453,0.3350566176209123,-0.858083893531547,-0.9990617186380131,-0.6507394079781007
056_Meccore_3,-0.00022805252375778296,-0.19131209347691758,-0.21055185233840967,-0.5489825925336337,0.8588107049276604,0.8156898080291015,0.9810545758308885,1.341448924054896
057_PavelHaas_3,-0.5242491593134669,-0.20681169461307036,-0.15547101772687688,-0.12812809550021223,-0.3315394934967517,1.5089148833348767,1.5435876140322808,0.7683536504563662
058_Arete_3,1.879593695642495,1.8959675261918263,-1.0092239542057915,-0.7857132471149367,1.8825118755726395,1.0026781507102691,1.1160625049992172,0.6000637685266423
059_Smetana_3,-0.7654652243436495,-1.6534411339874449,0.8635244225866753,0.26642299546860754,-0.5696095331816341,-1.6288407206807287,-0.7777987236121362,-1.2693184334495273
060_Kubin_3,-0.9068677452234136,-1.29736053063264,0.7830898798034518,1.1607388016645979,-0.4267675093707013,-0.6528527857107574,-0.6690423362265313,-1.1283188026435442
061_Endress_3,-0.5824737267345459,0.7128313061320674,1.0287669264213128,1.2922558319875501,2.120581915257505,-1.0724363839221476,0.6687829232636433,-0.29929760077541256
062_Stamitz_3,-0.00022805252375778296,-0.020816480979220484,-0.7062793638423221,-1.416994992665041,-0.8314865768349827,-0.7805521416881406,-1.1678216300984319,-0.059450633630408305
063_Mandelring_3,0.19939903577708373,0.005016187581032927,-0.37579435617304713,-0.522679186469032,0.3826706255578787,-1.38256339129578,-0.8753044502337127,-1.7878332048005885
064_Smetana_3,-0.9817279033362275,-1.333116043840263,-0.6787389465365362,-0.6278928107274014,-1.4028546720786972,-1.510262747273163,-1.3065797795214438,-1.3511891868207495
065_Sebastian_3,-0.26639750359154646,2.1491276780823414,-1.0092239542058112,-0.9435336835024535,-0.09346945381186927,-1.428170304144848,-0.8903053312524135,-1.1283188026435442
066_Debussy_3,-0.18321955013286287,-0.08281488552383895,0.9186052571982276,1.1344353956000335,-0.35534649746523483,0.36874206210827515,-0.48528154374741167,0.7456117745199177
067_Talich_3,0.13285667301013657,0.4028392834089861,-0.12793060042109092,-0.7331064349857521,-1.1409776284253317,-0.7075810811296332,-0.8565533489603341,-0.9964159222121328
068_Arcadia_3,0.5570642356494242,-0.4599718465035872,-0.9541431195942588,-0.9698370895670365,-0.8791005847719661,0.32769584054411593,0.8010440036064415,1.173159042125172
