,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14
011_Jerusalem_2,0.7014177945356201,2.0521565468732086,0.845214553196711,1.027802913035988,0.1100653806771945,-0.351277853072496,0.7473948609164497,1.7580252797648062,-0.4337310672937339,-0.33132783957831036,-0.7781687539309052,-0.3860316442617396,1.2471650027022791,1.6696104017854962
012_Panocha_2,-0.3504814741781174,0.21449520178513076,-0.39649827383943903,-1.0210744472491449,-0.8811548384158542,1.905537208748391,-0.20820136714292414,-0.8298480016868068,-0.9026478410003108,-0.5815793097515372,-0.5504762854638282,-0.18452999487359115,1.140768379373384,0.022046538884219345
013_Wallinger_2,1.1790852524585276,-0.12499667448483724,-0.27084876157982996,-0.8233063622795377,-1.0262114558441118,-0.7274136967093104,1.801229953542688,0.01308997588145224,-1.5379544376350045,-0.8005493461531161,-0.7456412584355953,-0.6547005101126996,0.05745730547902922,0.13716017122666385
014_Excelsior_2,-0.45227817760202516,0.33938480776198793,0.8599968487566648,0.43449865812716365,-0.3734566774169693,0.7382190733237927,0.7027408315678831,0.952670524126331,-0.35809932959910806,-0.4095314240074409,0.6855685433573018,0.6550602109105278,0.47337137849204536,-0.39406585957715606
016_Wihan_2,-0.11295583285565694,0.036081478961042746,0.9412994743364149,2.0482862314791572,0.5089710786048947,1.905537208748391,0.6670176080890222,2.6600226060798935,1.1545354242930432,0.5758337397996534,-0.24467391568914412,-0.5338448583508753,1.4502858290574776,0.058019548991231976
017_Lindsay_2,-1.5041774463157627,-0.7221768430413187,-0.6625795939186137,-1.3058604896053758,-0.5547774492023,-0.17737144576701347,-1.4710901031882997,-1.0607163649698341,-0.7060053229943137,-0.9413157981255645,-0.6057957970526952,-1.0005881663699876,0.08647456638691471,0.9501501996451923
018_NewHelsinki_2,-0.04509136390638511,0.9192294069402677,-0.4112805693993929,-0.03223402240110911,0.26721004955780414,-0.5588010771479852,-0.3153710375794942,0.1204706099665904,0.9125138636703006,-0.11235780317673136,-1.7214661232944308,-1.762959581747683,0.8989578718076671,1.439383137100597
020_Vlach_2,0.9408673935527871,0.017734303774428112,-0.8917051750979023,0.07060538178308581,1.1738139084843806,1.4386099545785516,1.122488707444432,-0.3036828946696725,0.41334439488588626,1.2953067165477081,1.628865912720781,1.1588143343810182,0.12516424759743328,0.17313318133368671
021_Navarra_2,-0.011159129431749192,1.2046913634588015,0.06175288851914096,0.9645171258457121,0.09797732922484255,0.452874640220003,1.2296583778809957,1.285550489790241,0.41334439488588626,-0.23748353826334476,0.10007362444200046,-0.025521684980541626,1.9848350388083182,1.964589084663014
022_EnergieNove_2,1.176469077180535,-1.248497325372374,0.18619579590366916,-0.37110370295397926,2.9870216263375333,1.905537208748391,0.26513134395190996,-0.1576962381150931,2.165119140194668,2.60912693495716,1.1181614641978526,0.8465102863550644,-2.3896650310858885,-1.445652273481974
023_Hagen_2,-1.402380742891852,-0.6686527261940942,0.5126129030977427,-0.4119487455427552,-0.6031296550117078,-0.9219667192800846,1.8190915652821185,-0.08892162649941909,0.6553659555086502,-0.3076008720625144,-1.6732278474748996,-1.4942907158967709,-0.8033881014548886,1.4321885350791903
024_Acies_2,-0.3165492397034785,-0.6686527261940942,0.8526057009766892,-0.25373427756707,0.013360969058361736,0.504755446238873,2.2209778294192435,0.9097182704922804,-0.4575013661337531,-0.4787971207721937,0.1651286154326203,0.25205691213418313,1.2471650027022791,-0.7765542854914959
025_Taurus_2,1.617588125350808,-0.16909430228665595,0.36478994749820154,-0.40403802214396967,-0.8811548384158627,-0.2604864425394712,-1.1548667893325923,-2.059356261961537,-1.6287125228685382,-0.9882379487830473,-0.42036630348263476,-0.1509463866422092,-1.3063539571915475,-0.9636139380479861
026_Austrian_2,0.9057034189667246,-0.365349397393149,-0.37432483049950954,-0.04805546919867454,0.2551219981054522,0.3750534311916934,1.381482077666139,0.6520047486879686,2.1074953192451265,0.6853187580004539,1.1734809757866733,1.3938995920005963,0.4443541175841461,0.7343121390031063
027_Calidore_2,-0.3490970390115486,-0.6597320400528917,-0.337369091599621,-0.5780739369172231,0.7628201591043285,0.6214872597813375,-0.2439245906217787,-0.4915990043186529,0.9881456013649265,1.091977397031942,0.36029358840434117,0.05055526274598697,0.6571473642419776,-1.7478255583809086
028_Guarneri_2,1.7193848287747189,0.5980847058569128,-0.6699707416985918,-1.044806617445493,-1.1470919703676572,-1.4278045779640787,-1.4674449947725776,-1.6835240426635805,-1.6740915654853052,-1.3948965878145574,-1.0709162133885097,-1.301698797772387,-0.06571806534884952,0.8925933834739701
029_PavelHaas_2,1.5836558908761722,2.034315174590802,0.27609617413847576,0.33956997734175426,-0.33719252305991343,0.19347061012564373,0.5687787435221769,-0.10502872161218142,-0.7665107131500102,-0.33132783957831036,0.002491137956116914,-0.1845299948735434,0.9183027124129333,0.7055337309175003
