,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17,motif18,motif19,motif20,motif21,motif22,motif23,motif24
013_Jerusalem_4,0.6082969339716411,0.5719098944538243,1.0791736088944213,-0.4315083694340247,-0.12727448975130268,-0.39274496705686435,-0.2629262281403988,-0.34791296353609585,0.32307702159020035,-0.46832753578050373,1.806600696120928,-0.6714056147369758,0.9846757027761224,0.9951497156780729,0.5393485431961428,1.430920119690124,0.2345430820924276,1.5542605888020937,0.004664528281263136,-0.45564911658412927,1.5901614259960577,0.42630785186219955,0.44527336793294675,-0.5609304522912489
014_Panocha_4,-1.5869607397183054,-1.1706422848914315,-0.31280224214571256,0.47408438810953446,0.03300143163789066,-0.5438006654787557,-1.016777196581068,0.0785047882376507,-1.0001729566184667,-0.028692707878888703,-0.25728659984542407,-1.2160951490972327,-1.0751872296914196,-0.945293293714589,-0.920741114140559,0.8391630238188678,-0.10436180686792373,-1.988173310829829,-1.443653399108529,0.6323252187249166,0.7760466153174765,-1.4096563060591043,0.5826946745397389,-1.1811726047207547
015_PavelHass_4,-1.6542931320713168,-1.1706422848914315,-0.21337539564284552,0.8136816721883724,0.07100018133390021,1.5628239029950572,0.3955005670799378,2.5354832627435573,-0.30522872345852925,0.27277117411079427,1.5390597503475056,-1.9202060105873282,-1.2645009653672976,-0.31180296796300155,0.11955655400826457,-1.6649946150592674,-2.2162154124556013,-1.3321670331202136,-1.0091580208915503,0.1130647405092133,1.0202810585210624,-0.9654714291426462,0.45584423767195154,-0.08662762984513797
016_Wallinger_4,-1.857672014412257,-1.8147144639799995,-2.16944661954995,-1.5932885518089903,-1.0889300180864248,-1.3494310570621708,-0.08162029902175205,0.6876730050572979,-0.33378807550618583,-0.1794246488737302,0.18606696743623494,-0.5319119534983671,0.8240202264801568,-0.7102641519998814,-1.703760864360129,-0.3265655322106007,-0.6953447124103684,-0.9385632664944444,-1.5402079276010994,-0.4927391507424289,0.39612637033413345,-1.3504316558035485,-0.45325055988071966,-0.2690517923244074
017_Excelsior_4,1.6251913456763425,1.7059517889483524,1.3206388075442377,0.9149650727031138,1.4220594170108363,0.8372800058071034,2.4757475432832985,2.4034968157659717,0.4563539978126565,-0.43064455053179335,-0.3490149241105878,-0.3806998283324329,0.5121638486682575,0.9313959262321811,0.8578323185009801,0.7312251945568752,0.9879762649877742,-0.15135573324290608,1.5495369841639002,-0.6163725979366323,-0.6350857231920669,1.4923515564616145,0.9924416702753085,1.2858971080581179
019_Lindsay_4,-0.052684433636413695,0.10169740161462663,-0.8809556507335226,-0.735358570978247,-0.7861866110179568,-0.45748312352339143,-0.3583504013607314,-1.586555004402715,-1.3428851811904947,-0.418083555448884,0.1554908593478398,-0.7511162783018858,-0.46122358388751333,-0.6385236065811375,-0.1880706524597679,0.9147195043022625,0.29056041911066527,0.4317616869504611,0.4230666804617448,1.0155889050269717,0.2061662478424426,-0.07710167530973012,-0.8972270889180805,-1.5825057621751681
020_Artemis_4,0.023582647241439474,-0.09191950720151344,0.5536317059506985,-0.24681510967185175,0.389170145836077,-0.03308854224283889,-0.9499802753268312,-0.7844835189235156,0.39923529371731625,-0.418083555448884,-0.8382326535248341,-0.7710439441931155,0.6327637070802051,1.027026610400996,0.3768344719375659,-0.5748225395131835,-0.7205525140685778,-0.02015447770085872,-0.7677716996599867,-0.8512761476056293,-0.2551654782087239,-0.19555097582084172,-1.499766664040183,-0.15959729483678353
021_NewHelsinki_4,0.7862534560199644,0.6825481280630444,1.3206388075442401,-0.5030025345032538,0.050809867347796814,1.2760608440802141,1.4069968032155225,0.839965059262208,-0.7621783562212244,-0.1417416636250198,2.6933078306842457,-0.07357563800009984,-0.9890915774313784,-0.07272625754085106,1.4059461436546759,0.05121687020635278,0.6854826450892701,1.116923070328934,0.3426053780056714,-0.8883661817638938,0.5046750117579623,1.5811885318449062,-0.8126601310061923,-0.506203203547411
022_Vlach_4,0.15069444870452434,-0.5621320000407086,0.2127396607980126,-0.6579065588199146,-1.3204396823152553,-0.9969677607444296,-1.0358620312251317,-1.6068606116300326,-0.4004265636174207,-0.24222962428824152,0.5835563725853067,0.26519468215079783,0.8010694441521726,-1.5709403095196006,-0.16009335678441627,1.4040376636232714,0.30456475336522865,1.1606568221763245,0.2943281137593862,-0.2949256352316965,0.21973482802044533,0.9001050539063934,0.9103916364482572,0.27822069511345277
023_Lyris_4,0.04145329540913445,0.01871872640770911,-0.3696175830044948,-1.0689980079679795,0.4960207600955392,0.017263357231124876,0.5577216615545072,0.5353809508523951,-0.0005956349500522286,0.3858201298568897,0.7823010751598588,-0.15992885686209893,0.4032558838002651,1.6805029522215558,1.316458172200999,-0.03153546556116803,-0.9614270632470172,0.19851428153559686,0.14949632102039329,-0.554555874339513,0.3460060704436888,-0.02694283839204233,-0.5906718664875419,-0.17783971108474678
024_Schumann_4,-0.33233039685520716,-0.5542282812272469,0.10925406838254485,-0.45533975779043373,0.6562966814847199,0.2834091115935019,-0.24384139349632822,0.4440057183294376,-0.45754526771274745,-0.22966862920534997,0.7823010751598479,0.13234357620926876,-0.14756289207158418,-0.6305719151925281,-0.406185278282004,0.29227802222479937,0.44180722905992126,-0.5012257480214091,-0.23672179295016305,0.39742166905588455,1.4680442043942648,-0.16425963185830852,0.2121148653611022,0.7160386850636891
025_EnergieNove_4,2.2099056324065462,2.2868025153967704,2.5563724712227223,0.47408438810953873,4.663194716214401,-0.07624731322052358,1.4547088898256955,2.2105935471064053,0.7821419503612294,6.123403829636154,-0.3948790862431751,-0.6182651723603662,-0.35411993302352907,2.8280711622477877,-0.5345071142477898,-1.80721475816954,1.3016733522899162,4.309486955182353,1.7909233053956009,2.7464571657458894,1.725847227775815,1.670025507228282,1.354368165485588,1.3804594090417033
026_Smetana_4,-0.256063315977354,-0.31319597441995856,-0.909363321162915,-1.5694571634525791,0.6384882457748138,0.4056922960302718,-0.5682835824454738,0.5455337544660467,0.4944331338762077,0.33557614952530557,0.7468022136692237,0.8075194668253001,-0.15521315284759704,-0.4233720994933234,-0.920741114140543,-1.0641406988341926,-0.7793707179377328,1.6854618443440168,-0.4781081141820009,-1.4323533494184169,-0.28230263856469073,0.10057227545685309,-0.33697099275190706,0.9349476800388851
027_Dissonances_4,-0.5865539997813813,-0.7280893504545413,-1.1792361902421211,-0.8068527360474761,-0.12727448975129635,-0.06186105622796543,-0.959522692648863,-0.906317162287435,-0.9906531726025856,-0.003570717713087739,-1.350382464005374,1.3745014167625413,-1.601112439511222,-0.3515948956456501,-0.7585821982686665,-0.17905049888588437,0.0356815356776704,-1.4196345368147463,-0.3332763214428707,-0.4309224271453097,-0.06520535571707162,-0.5805112024817439,0.0330094481125703,-0.2872942085723188
028_Taurus_4,0.3286509707528499,0.21233563522384918,-0.41222908864857966,-1.0987872434134938,-0.3765925896900268,0.2834091115935019,-0.08162029902175205,0.39324170026113664,-0.010115418965946785,0.24764918394497545,-0.5985465422199455,0.14326393711766422,1.856805431239903,0.8038883473403071,-0.32197318204534287,-0.9976810387046162,-0.8353880549559705,-0.37002449247948593,-0.043612735964884894,-1.098543041994036,-1.761277877964132,-0.7285728281205913,-0.876085349440101,-0.9440211934976992
029_Acies_4,-0.027262073343796725,-0.09191950720151099,0.9371352567474643,0.6945247304063252,1.0124653956829188,1.67168291137564,0.8917062678256982,-1.0586092164923593,-0.5908222439352037,-0.16686365379083862,0.7593689940935652,0.9161651012642741,0.8469710088081519,0.819826794701814,1.5178061079717482,0.18074226532074383,2.1223273396071463,-0.8073620109525214,0.14949632102039329,1.1639490416599947,0.7760466153174765,0.011735300073561486,-0.49553403883664876,0.09579653263413149
030_Austrian_4,0.45576277221593703,0.4612716608445993,0.4542048594478315,3.4232186972152117,-1.427290296574705,-0.6732769784118047,1.2734029607070487,0.5962977725343548,1.2940949912109447,0.3858201298568897,1.0651300749774624,2.9421444668725707,1.1835824829520654,0.6285654263640936,0.8690183149327096,0.9722863465753218,0.27095435115428285,0.0673130259936738,1.211596134439629,0.17488146410633254,-0.02449961518314062,0.6335941277565186,-0.12555359797220142,0.5518569388323828
