,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17
014_Panocha_2,37.743264999999994,38.046622,18.715737000000004,18.697368999999995,16.552245,7.888980000000004,7.773333000000008,8.08807299999998,11.460362000000003,27.257687000000004,27.298821000000004,6.657506000000012,6.9783669999999915,39.166077,13.920952999999997,22.45523800000001,23.528209000000004
015_PavelHass_2,34.963128999999995,39.426622,22.235737,18.134376000000003,16.115238000000005,7.828980000000001,7.353332999999992,8.088073000000009,11.040361999999988,27.61768699999999,32.43882100000002,8.277732999999984,8.138140000000021,43.32607699999997,11.300952999999993,26.175238000000036,26.12820899999997
016_Wallinger_2,40.383265,42.526621999999996,19.515737,20.214376,17.575238000000013,7.868979999999993,7.213333000000006,6.8880729999999915,9.020362000000006,26.497686999999985,23.41882100000001,8.137732999999997,6.758139999999997,30.746076999999985,11.500953000000038,22.875237999999968,22.18820900000003
017_Excelsior_2,41.123129,45.155601000000004,26.621724,20.20240299999999,18.772244999999998,8.508980000000008,7.853332999999992,6.788072999999997,11.16036200000002,30.217686999999984,28.47882100000001,7.937733000000009,7.0781399999999906,49.34607699999998,14.280953000000011,27.335238000000004,25.36820899999998
019_Lindsay_2,40.203129,40.186622,30.895736999999997,22.677369,18.752245000000016,7.9089799999999855,7.473332999999997,7.068072999999998,10.840361999999999,33.257687000000004,28.538821000000013,7.777732999999984,7.518140000000017,45.85941100000002,14.187618999999984,21.43523799999997,27.068209000000024
020_Artemis_2,38.843129,43.426621999999995,25.795737000000003,21.297369000000003,19.692245000000014,7.208979999999997,6.713332999999977,7.0480730000000165,13.620362,30.11768699999999,31.098821000000015,9.717732999999981,7.318140000000028,49.66607699999997,10.960953000000018,23.035237999999993,30.768209000000013
021_NewHelsinki_2,37.303129,43.406622000000006,26.532607,23.217505999999986,17.895238000000006,8.04898,7.6933329999999955,6.788072999999997,10.200362000000013,27.957686999999993,31.278820999999994,7.797733000000022,6.798139999999989,60.86607700000002,13.46095299999996,24.235238000000038,29.968209
022_Vlach_2,37.003129,41.846622,19.755736999999996,18.457369,16.592245000000005,8.408979999999985,8.013333000000017,7.60807299999999,11.080362000000008,30.15768699999998,31.47882100000001,7.797732999999994,6.398140000000012,42.16607699999997,9.980953,22.775238,26.14820900000001
023_Lyris_2,34.183129,38.54662199999999,22.915737000000007,20.454375999999996,16.75523799999999,8.228980000000007,7.83333300000001,7.408073000000002,10.720361999999994,24.777686999999986,31.038821000000013,7.677732999999989,6.379773,44.62444399999998,12.040953000000002,24.75523800000002,26.028209000000004
024_Schumann_2,34.603129,35.446622,22.435737000000003,19.337368999999995,16.012245000000007,7.788979999999981,7.1133330000000115,6.708073000000013,9.340361999999999,25.234014000000002,25.462493999999992,6.937733000000009,5.958139999999986,44.46607700000001,11.46095299999996,22.99523800000003,27.14820900000001
026_Smetana_2,40.723129,41.426622,17.855737000000005,19.637368999999993,19.552245,7.848980000000012,7.313333,7.1280730000000005,10.700361999999984,30.65768700000001,27.738821,8.857732999999996,7.918139999999994,41.78607699999998,14.740953000000047,22.95523799999995,27.408209
027_Dissonances_2,35.583129,36.786621999999994,25.415737000000007,21.797369000000003,16.252245000000002,8.488979999999998,7.673332999999985,6.948073000000022,11.180361999999974,24.077687000000026,29.41882099999998,11.157733000000007,7.83814000000001,32.66607699999997,12.380953000000034,23.595237999999995,19.908209
028_Taurus_2,36.803129000000006,34.36662199999999,25.555737000000008,17.817369,16.112244999999987,6.148980000000023,6.353332999999992,7.962448999999992,11.625986000000012,26.15768699999998,27.99882100000002,7.517732999999993,7.339773000000008,40.12444400000001,12.20095299999997,23.635238000000015,25.188208999999972
029_Acies_2,38.883129,41.076508,24.56585100000001,20.477368999999996,16.252245000000002,8.088979999999992,7.6533330000000035,6.988073000000014,12.040361999999988,27.977687000000003,32.25882099999998,7.177733000000018,6.678139999999985,49.12607700000001,11.780953000000011,25.655237999999997,29.608208999999988
030_Austrian_2,44.943129,45.786622,19.735737,21.037369000000012,20.692244999999986,8.428979999999996,7.493333000000007,8.888072999999991,13.720361999999994,36.537687000000005,31.65882099999999,9.137733000000026,8.198139999999967,51.806077000000016,12.60635000000002,29.40984099999997,29.44820900000002
031_Voce_2,34.703129,38.266622000000005,22.455737,19.85736899999999,18.512244999999993,7.728980000000007,7.1133330000000115,7.10807299999999,9.400362000000001,25.11768699999999,30.598821000000015,7.677732999999989,6.398140000000012,53.04607699999997,11.140953000000025,21.535237999999993,27.64820900000001
032_Heine_2,39.263129,41.546622,27.035736999999997,22.99736900000002,15.992244999999997,7.9089799999999855,7.233333000000016,6.808072999999979,11.800362000000007,28.777687000000014,27.018820999999974,8.257733000000002,6.938140000000004,48.666077,12.600953000000004,23.134603000000027,27.44884399999995
033_Guarneri_2,31.423129,34.166622000000004,24.675736999999998,21.057368999999994,13.472245000000001,8.308979999999991,7.673333000000014,6.10807299999999,9.14036200000001,24.557686999999987,27.398820999999998,8.577733000000023,8.05813999999998,38.84607700000001,12.400953000000015,25.295237999999983,23.588209000000006
034_Melos_2,34.863129,41.146622,21.795737000000003,21.29736899999999,15.652244999999994,8.908980000000014,8.133332999999993,8.86807300000001,13.36036199999998,28.516055000000023,31.680453,8.157732999999979,6.918140000000022,46.12607699999998,12.397143000000028,26.119047999999964,26.68820900000003
036_Brodsky_2,39.203129000000004,40.006622,23.518231,22.07487499999999,15.472245000000015,7.988979999999998,7.513332999999989,7.748073000000005,13.580362000000008,27.334013999999996,26.66249400000001,8.137732999999997,6.658139999999975,41.786077000000006,13.300952999999993,23.695238000000018,22.848208999999997
037_Janacek_2,44.063128999999996,45.00662200000001,14.835736999999995,19.917368999999994,19.712244999999996,9.428979999999996,8.753333000000026,9.308072999999979,12.560361999999998,32.357687,28.738821,8.197733,7.6981400000000235,40.56607700000001,10.920952999999997,26.535237999999993,23.408209
038_Mandelring_2,34.803129,37.286621999999994,24.97573700000001,20.157369000000003,13.752244999999988,7.968980000000016,7.373333000000002,6.448072999999994,10.160361999999992,22.637687,28.598821000000015,8.477732999999972,8.238140000000016,41.726077000000004,11.960953000000018,25.43523799999997,22.508209000000022
039_Talich_2,42.103265,39.766622,24.495737000000005,20.737369,18.59224499999999,8.988979999999998,8.033332999999999,7.428073000000012,11.194376000000005,31.683673,27.69882099999998,7.777733000000012,7.378140000000002,38.56607700000001,13.420952999999997,22.795237999999983,23.04276600000003
040_Zaide_2,38.303129,40.106622,24.475736999999995,20.217369000000005,16.552245,8.728980000000007,8.433333000000005,8.08807299999998,11.340361999999999,25.797686999999996,34.098821000000015,10.777732999999984,8.278140000000036,43.446077,14.100952999999947,24.975238000000047,26.823582999999985
041_Hermes_2,37.923129,39.906622000000006,22.14698399999999,18.506122000000005,18.992244999999997,8.348980000000012,7.813333,6.828072999999989,10.300362000000007,27.017686999999995,30.238821,8.417732999999998,6.898140000000012,47.34607699999998,11.540953000000002,24.939682000000005,28.56376499999999
042_Medici_2,42.423129,44.126622000000005,27.975736999999995,18.897369000000012,22.692244999999986,7.808979999999991,7.213333000000006,6.748073000000005,10.160361999999992,25.357687,27.138821000000007,5.357732999999996,7.019773000000015,41.64444399999999,12.100953000000004,24.73523799999998,26.94820900000002
043_Juilliard_2,36.683129,39.50662199999999,26.915737000000007,24.33736900000001,15.632244999999983,9.408980000000014,8.933332999999976,8.848073000000028,13.460361999999975,30.517687000000024,33.91882099999998,8.337733000000014,6.83977299999998,46.08444400000002,13.600953000000004,31.195238000000018,29.728208999999993
044_Petersen_2,38.923128999999996,40.986622,21.735737,16.75736900000001,15.252244999999988,8.088979999999992,7.233333000000016,6.728072999999995,9.64036200000001,25.777686999999986,23.558820999999995,6.577733000000023,6.5381399999999985,42.36607700000002,8.735555999999974,20.84063500000002,24.58820899999995
045_Janacek_2,49.863265,50.906622000000006,14.955737,19.137368999999993,19.31224499999999,8.708980000000025,7.893332999999984,8.60807299999999,11.280362000000025,36.417687,28.318820999999986,7.297733000000022,8.09814,40.02607699999999,10.20095299999997,25.155237999999997,26.44820900000002
046_Gabrieli_2,49.08312900000001,47.886622,27.85573699999999,21.617368999999997,16.37224500000002,8.208979999999997,7.395781999999997,6.905623999999989,10.36036200000001,29.37768699999998,27.538821000000013,8.67773299999999,7.418139999999994,43.90607700000004,12.70095299999997,22.655237999999997,23.228208999999993
047_Merel_2,37.203129000000004,38.68662199999999,25.12136000000001,21.40875299999999,14.755238000000006,7.5689800000000105,6.853332999999992,6.688073000000003,9.694376000000005,24.183673,36.318820999999986,8.557733000000013,7.138139999999993,52.08607699999999,13.02095300000002,25.075238000000013,30.448208999999963
048_Wihan_2,35.943129,39.286622,18.975736999999995,18.877369,21.192245,9.008980000000008,8.633332999999993,7.808073000000007,9.760361999999986,27.037687000000005,32.256327,8.360227000000009,8.758139999999997,40.84607699999998,14.295556000000033,24.54063500000001,25.028208999999947
049_Skampa_2,33.643265,38.686622,19.535736999999997,19.157369000000003,15.312245000000004,7.848979999999997,7.1533330000000035,7.248073000000005,10.700361999999984,27.137687,27.716327000000007,7.980226999999985,7.558140000000009,37.36607700000002,12.65555599999999,23.180634999999995,23.64820900000001
050_NewZealand_2,35.783129,39.546622,24.035736999999997,21.177369,16.903673999999995,8.177551000000022,7.953332999999986,7.0880730000000085,10.840361999999999,27.21401399999999,28.962493999999992,7.277733000000012,7.7197730000000035,42.324444,12.475555999999983,23.160635000000013,25.728208999999993
051_Arianna_2,36.523265,37.716508,20.985850999999997,21.397369000000012,14.092244999999991,7.928979999999996,7.293333000000018,7.08807299999998,10.820362000000017,28.697687000000002,29.818820999999986,7.8977330000000165,6.678139999999985,46.226077000000004,12.180952999999988,21.795237999999983,25.428209000000038
052_Martinu_2,40.723265,41.806622000000004,21.855737000000005,20.35736899999999,17.832245000000015,8.348979999999983,7.913332999999994,7.968073000000004,11.840361999999999,29.337687000000017,26.258820999999983,8.49773300000001,7.0781399999999906,40.766077000000024,13.840952999999956,21.275238,26.668209000000047
053_Smetana_2,38.283129,41.26662199999999,17.75573700000001,18.337368999999995,16.412245000000013,7.628979999999984,7.253332999999998,7.168072999999993,9.394376000000022,24.503672999999992,23.856326999999993,6.300227000000007,7.058140000000009,34.36607700000002,13.280952999999954,24.835238000000004,25.788208999999995
054_Kubin_2,37.303129,41.606621999999994,17.935737000000003,18.977368999999996,16.432244999999995,7.928980000000024,7.453332999999986,7.748073000000005,9.460362000000003,22.937686999999983,27.098821000000015,7.357732999999996,6.918139999999994,33.766077000000024,13.20095299999997,27.215238,23.728208999999993
055_Mandelring_2,33.963129,35.086622000000006,22.755736999999996,20.817369,13.012244999999993,7.608980000000017,7.353332999999992,6.788072999999997,9.900362000000001,23.15768700000001,28.43882099999999,8.337732999999986,7.718140000000005,40.58607699999999,12.120953000000043,25.13523799999996,22.868209000000036
057_Penny_2,40.043129,43.386621999999996,24.323220000000006,19.849885999999998,19.172245000000004,8.54898,8.013332999999989,7.468073000000004,14.060361999999998,33.65768700000001,32.77632700000001,8.120227,7.298139999999989,48.62607700000001,11.940952999999979,24.655237999999997,28.868209000000036
058_Vanbrugh_2,37.003265,39.726622000000006,23.275736999999992,21.537368999999998,16.732244999999992,8.488980000000026,7.77333299999998,6.808073000000007,9.734375999999997,27.52000000000001,27.439999999999998,7.420226999999983,7.578140000000019,37.806077000000016,13.040953000000002,23.495237999999972,24.108208999999988
059_Amati_2,38.679863999999995,44.269887000000004,25.372607000000002,20.820498999999998,16.672245000000004,8.648979999999995,8.113333000000011,7.568072999999998,11.320361999999989,25.777687000000014,34.69882099999998,8.177733000000018,6.958139999999986,47.18607700000001,13.440952999999979,25.335238000000004,28.14820900000001
060_Alkyona_2,35.683129,37.646621999999994,23.801360000000003,21.371746,15.392245000000017,8.588979999999992,8.173332999999985,7.028073000000006,10.660361999999992,28.737687000000022,34.238821,10.057732999999985,8.139772999999991,43.36444400000002,12.160953000000006,22.95523800000001,27.88820899999996
061_Koeckert_2,43.723129,45.726622,23.555737000000008,22.857369000000006,18.81224499999999,8.928979999999996,7.6533330000000035,7.36807300000001,12.200361999999984,28.217687000000012,29.878820999999988,9.877732999999978,8.438140000000033,41.266076999999996,11.340953000000013,22.895238000000006,27.908209
062_Petersen_2,34.303264999999996,38.78662200000001,23.235737,18.197368999999995,19.07224500000001,9.248979999999989,8.433333000000005,8.088073000000009,11.300361999999978,30.917687,30.236327000000017,8.320226999999988,6.618140000000011,46.84607700000001,9.355555999999979,23.34063500000002,27.265487000000007
063_Janacek_2,41.503265,41.066622,15.055736999999993,19.857369000000006,20.592245000000005,9.52897999999999,8.633332999999993,9.168073000000021,12.500361999999996,30.637687,27.838820999999996,8.437733000000009,7.658140000000003,36.08607699999999,11.320952999999975,27.05523800000003,21.86820899999998
064_Zagrebacki_2,37.703129,40.50662200000001,21.275736999999992,21.55736900000001,14.632244999999983,8.608980000000003,7.993333000000007,7.928073000000012,11.940361999999993,25.197687000000002,34.318820999999986,7.857732999999996,6.819773000000026,52.02444399999999,14.379683,28.976508000000024,26.528208999999947
065_Amphion_2,39.883129000000004,42.266622,25.298231,20.094875000000002,16.232245000000006,8.128979999999984,7.855782000000005,6.7656240000000025,9.980362000000014,29.737686999999994,29.378820999999988,7.577732999999995,8.398140000000012,50.78607699999998,12.660953000000006,24.655237999999997,31.068209000000024
066_Smetana_2,41.603129,42.36662199999999,17.11573700000001,20.257368999999997,20.932244999999995,8.248980000000017,7.533332999999999,7.448072999999994,11.300362000000007,31.297686999999996,27.338820999999996,8.977733,7.878140000000002,43.14607699999999,15.460953000000018,21.595237999999995,29.028209000000004
067_Talich_2,42.803129,43.246622,25.115736999999996,20.177369000000013,16.872244999999992,8.848980000000012,8.153332999999975,7.722449000000012,11.505986000000007,29.357687,27.978820999999982,8.297733000000022,7.598140000000001,37.70607699999999,12.860952999999995,24.395238000000006,24.14820900000001
068_Vaghy_2,42.779864,39.76897999999999,20.976644000000007,23.777368999999993,16.992244999999997,8.928979999999996,7.793333000000018,6.808073000000007,11.960361999999975,26.057687000000016,36.678821,9.297732999999994,8.118140000000011,51.20607699999999,10.920952999999997,25.075238000000013,26.62820899999997
069_Pacifica_2,33.683265,34.786622,21.315737,19.617368999999997,18.732245000000006,7.128979999999984,6.513333000000017,6.508072999999996,9.14036200000001,23.67768699999999,29.598820999999987,7.517733000000021,6.319772999999998,43.204443999999995,13.380952999999977,21.15460300000001,23.908843999999988
070_Arcadia_2,40.483129000000005,41.486622,25.035736999999997,19.157369000000003,15.552245,8.008980000000008,7.733332999999988,7.6280730000000005,12.160361999999992,26.777687000000014,26.738821,7.637506000000002,6.599999999999994,42.56444400000001,12.235555999999974,20.480635000000007,24.20820900000001
071_Janacek_2,49.023129,49.88662200000001,14.675736999999998,18.757368999999983,18.932245000000023,8.52897999999999,7.733332999999988,8.448073000000022,11.040361999999988,35.737686999999994,27.71882100000002,7.157732999999979,7.938140000000033,39.24607699999996,9.980953,24.655237999999997,25.98820900000004
