,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16
040_Zaide_4,38.913062000000004,39.09428499999999,43.54621300000001,16.12222299999999,25.749342000000013,16.281949999999995,20.374149999999986,10.23673500000001,12.358048999999994,32.22630400000003,7.0160999999999945,7.196326999999997,14.381767999999965,6.083311000000037,25.12140599999998,20.78748300000001
041_Medici_4,38.273061999999996,32.65428500000001,42.28621299999999,20.902223000000006,23.289342000000005,19.721949999999993,21.054149999999993,11.696735000000018,13.73804899999999,26.126304000000005,7.616100000000017,7.7963269999999625,15.401768000000004,6.703310999999985,22.94140600000003,24.967483000000016
042_Juilliard_4,35.993061999999995,33.494285000000005,35.226213,15.722223,25.709342000000007,15.701949999999982,24.074150000000003,12.116735000000006,16.478049,34.366304000000014,7.036099999999976,7.096327000000031,14.401768000000004,5.623311000000001,27.441405999999972,30.84748300000001
043_Nostitz_4,35.853062,33.634285,36.746213,14.842223000000004,24.96934200000001,16.081949999999978,18.334150000000022,11.016734999999983,15.758049,26.686304000000007,6.576099999999997,6.676327000000015,13.221767999999969,5.343311000000028,20.041405999999995,23.327482999999972
044_Janacek_4,32.313062,25.454285,37.566213,15.822223000000008,21.62934200000001,16.261949999999985,17.47415000000001,8.97673499999999,11.498049000000009,29.629434000000003,7.63297,7.356326999999993,14.701767999999987,5.86331100000001,22.021405999999985,20.987482999999997
045_Gabrieli_4,36.913062,31.834285,39.446213,18.222223,25.029342,18.041950000000014,22.054149999999993,10.876734999999996,15.938049000000007,31.546303999999992,7.6761000000000195,7.536326999999972,14.761768000000018,6.203310999999985,24.741405999999984,25.487482999999997
046_Yokyo_4,30.253062,28.874285,35.946213,16.042222999999993,22.849341999999993,16.521950000000004,19.934150000000017,9.796734999999984,15.378049000000004,34.02630400000001,6.596100000000007,6.436326999999977,13.701767999999987,5.563310999999999,19.90140600000001,24.78748300000001
047_Skampa_4,28.859184,23.608162999999998,34.826212999999996,14.942223000000013,23.489341999999994,15.821949999999987,18.05415000000002,9.116735000000006,15.01804899999999,29.546303999999992,6.496100000000013,6.4963269999999795,13.081768000000011,5.5433109999999886,21.96140600000001,26.487482999999997
048_Vlach_4,30.133062000000002,26.994285,37.246213000000004,18.582223,32.789342000000005,18.001949999999994,21.074150000000003,12.45673499999998,13.29804900000002,31.286304,6.7561000000000035,6.476326999999998,14.04176799999999,5.8433109999999715,31.98140600000005,26.647482999999966
049_Smetana_4,28.853061999999998,21.134285000000002,36.786213,17.642223,28.50934199999999,16.521950000000004,20.894149999999996,10.356735000000015,12.77804900000001,25.346303999999975,6.496100000000013,6.55632700000001,13.701767999999987,5.723310999999995,22.44140600000003,23.427482999999995
050_NewZealand_4,32.293062,32.874285,36.946213,15.862223,21.349341999999993,16.241950000000003,22.99414999999999,9.716735,16.01804900000002,28.306303999999983,6.43610000000001,6.356326999999993,13.201767999999987,5.423311000000012,22.361405999999988,22.427482999999995
051_Vanbrugh_4,31.013061999999998,29.394285000000004,37.186212999999995,15.582222999999999,22.369342000000017,15.88194999999999,18.354150000000004,9.456735000000009,12.71804899999998,28.886303999999996,6.43610000000001,6.476326999999998,12.881767999999994,5.303311000000008,19.19936500000003,21.46952399999998
052_DITTO_4,33.773062,32.098775,38.40172299999999,15.582223000000013,21.829341999999983,15.281950000000023,21.314149999999984,9.053061000000014,16.04172299999999,30.106303999999994,6.616100000000017,6.536327,12.841767999999973,5.283311000000026,19.501405999999974,37.447483000000034
053_Janacek_4,31.513061999999998,29.654285,37.906212999999994,15.265624000000003,21.17188200000001,16.33600899999999,18.854150000000004,8.296735000000012,11.318048999999974,31.226304000000027,7.536099999999976,7.456327000000016,15.101767999999993,5.703310999999985,18.95936499999999,19.369524000000013
054_Arianna_4,31.913061999999996,32.474285,38.586213,14.902223000000006,21.289342000000005,15.561949999999996,22.694150000000008,10.756734999999992,15.218049000000008,27.946303999999998,5.776099999999985,6.036327,12.221767999999997,5.063310999999999,24.20140600000002,22.187482999999986
055_Janacek_4,31.693061999999998,24.914285,36.786213000000004,15.502223,21.18934200000001,15.921949999999981,17.134150000000005,8.796735000000012,11.258049,29.066303999999974,7.476100000000002,7.216327000000007,14.421768000000014,5.743310999999977,21.621406000000007,20.627482999999984
056_Meccore_4,40.673062,40.254284999999996,42.62621300000001,16.782223000000002,25.609341999999998,16.821949999999987,20.414150000000006,9.896735000000007,13.23804899999999,30.68630399999998,7.316100000000006,7.296327000000019,14.901768000000004,6.083310999999981,25.061406000000034,21.987482999999997
057_PavelHaas_4,34.993062,32.594285,42.026213,15.902223000000006,27.149342000000004,15.88194999999999,20.374150000000014,10.436734999999999,17.51804899999999,29.886303999999996,6.496100000000013,6.236326999999989,13.301767999999981,5.483311000000015,23.301405999999986,32.36748299999999
058_Arete_4,33.333062,33.51428500000001,40.666213,14.242222999999996,22.109342000000012,15.261949999999985,17.97415000000001,10.536734999999993,14.938049000000007,32.226304,6.136099999999999,6.116326999999984,12.421767999999986,5.223311000000024,20.359365000000025,25.24952399999995
059_Smetana_4,29.053061999999997,22.514285000000005,35.146213,15.902222999999992,22.589342000000002,15.541949999999986,18.314150000000012,8.676735000000008,13.438049000000007,27.926303999999988,6.136099999999999,6.216327000000007,13.201767999999987,5.5033109999999965,17.92140600000002,24.387482999999975
060_Kubin_4,33.813061999999995,25.974285000000002,37.266213,14.402223000000006,22.789342000000005,15.221949999999993,18.25415000000001,9.756734999999992,11.618048999999985,24.54630400000002,6.536099999999976,6.516327000000018,12.941767999999996,5.183311000000003,19.35936499999997,18.04952400000002
061_Endress_4,29.393062,29.374284999999997,37.58621300000001,18.822222999999994,28.949342,18.241950000000003,22.634150000000005,11.516734999999983,12.981223999999997,24.903129000000007,7.056100000000015,6.9563269999999875,13.84176800000003,5.903310999999974,22.93936500000001,25.46952399999998
062_Stamitz_4,30.913061999999996,27.814285000000005,36.26621299999999,15.968617000000009,22.42294799999999,16.061949999999996,18.414150000000006,8.437959000000006,10.836825000000005,25.726304,6.9161,6.976326999999998,14.001767999999998,5.843311,22.539365000000004,19.689524000000006
063_Mandelring_4,39.713062,41.774285000000006,48.78621299999999,18.66222300000001,21.569342000000006,17.261949999999985,19.614149999999995,11.316735000000023,14.438048999999978,29.04630400000002,7.216099999999983,7.256326999999999,14.221767999999997,5.7652160000000094,22.319501000000002,24.647483000000022
064_Smetana_4,30.553062,23.854284999999997,36.926213,15.522223000000011,22.289342000000005,15.561949999999996,17.23415,8.896735000000007,14.038049,31.146303999999986,6.2161000000000115,6.316327000000001,13.181767999999977,5.4633110000000045,17.639365000000026,24.209523999999988
065_Sebastian_4,34.593062,33.91428499999999,40.769343000000006,18.87909300000001,28.809341999999987,18.841949999999997,21.134150000000005,11.496735000000001,13.818049000000002,29.346304000000003,6.9161,6.756326999999999,13.861767999999984,5.843311000000028,21.92140599999999,20.947482999999977
066_Debussy_4,34.733878,35.494285000000005,40.606213,16.402222999999992,22.349341999999993,16.881950000000018,21.834149999999994,11.636735000000016,16.27804899999998,30.74630400000001,7.076099999999997,7.016327000000018,13.981767999999988,5.923311000000012,20.941405999999972,20.13414899999998
067_Talich_4,30.793062,26.375102,38.525396,14.862223,22.789342000000005,15.321949999999987,18.97415000000001,9.076735000000014,13.438048999999978,28.966304000000008,6.096100000000007,6.076326999999992,12.241768000000008,4.943310999999994,20.521405999999985,21.927482999999995
068_Arcadia_4,32.993062,28.174284999999998,39.626213,15.962222999999994,23.069342000000006,16.481950000000012,18.75414999999998,8.896735000000007,12.998049000000009,28.286304,7.156870999999995,7.195555999999982,14.461768000000006,5.923311000000012,20.261405999999965,22.987483000000054
