,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12
048_Armida_1,-0.09656083664661338,0.1895692037876299,-1.3336160306166212,-1.722948974394634,-1.0148069171382166,-1.3517771893835981,0.245313240939399,-0.00019562723274784026,-1.264635461159869,-0.7439999685145434,-1.671271499920394,-1.6494330671384465
049_Haba_1,-0.03113997944644963,0.25933326445422394,-0.3835522448947931,-1.0647110451216513,0.09338238527312079,-0.15592729707788694,0.083826182561062,0.033801121921541395,-0.3382397206248682,0.13471935746876892,-0.18172592507787932,0.03650536921785451
050_Guarneri_1,-0.5743313392296306,-1.1010659185443106,-1.4333140822047155,-0.755742221177186,-1.8905089533094255,-0.9744201122560215,-1.967059458843928,-1.9974877834657494,-1.1032362723487386,-1.7287781323254394,-0.21120996180646723,-1.912860947819125
051_Helikon_1,-0.4672790274475441,-1.217339352988627,-1.1224907449006616,-1.3602464419380897,-0.8598154063114642,-1.1551263182044345,-0.25529664003345487,0.03946691625937588,-1.432634710479587,-0.9169574437022168,-0.6927825617064851,-0.45083621004139973
052_Shoreline_1,0.1869295445540969,3.015013660784586,0.8480119217816536,0.94358631051734,0.9225869681962884,1.486373221688625,2.6999165282902546,2.349810074676069,0.6253560936869982,1.0510927105359016,1.5873162786364878,1.1758309531617661
053_VIVArdo_1,-0.027175079010076132,0.3872340423429701,0.20290688209399482,-0.5072238193088225,0.14762941406248195,0.20548511481895385,0.3422054759664333,0.04938255213241386,0.48255673176523345,-0.0005840906351014963,0.1475124850578445,-0.5607024298126262
054_Smetana_1,-0.8142078156302325,-1.147575292322037,-0.7002401734687358,-0.22512184962040135,-0.34059384504181256,0.556267749895294,-0.1099582874929378,-0.5554712361225926,-0.34903955236738377,-0.4249449051426959,1.2531638623793258,0.49750416040904655
055_Smetana_1,-0.592173391193311,0.026786395565582617,0.5137302193980446,1.5279403905862083,1.3643127740525638,0.4605997585108335,1.359573943750007,1.427655938483988,0.940354686161476,1.3093992932796654,0.7863332808435808,1.1429024680766928
056_Avalon_1,-0.0747538842465588,0.5848988808983144,-0.8292611814062676,-0.6885750855370898,-0.813317953063434,-0.7033608033333909,0.4229490051556018,0.4460079870537215,-0.6892380322398208,-0.5786988234425494,-0.6534705127350485,-0.1458035177405665
057_KarpFamily_1,1.7253109138670468,2.3987644582296896,1.1119185289266038,1.5816740990982918,1.9920283929009488,1.1196459213815415,2.3607937056957375,1.963100275627771,0.8857549301325685,2.0043670039949832,0.6634831278078747,1.895762557534659
058_Dover_1,0.4030166183364571,0.07329576934330924,0.18531310828433062,0.5002832152926775,0.2561234716412153,-0.19844640435986688,0.11612359423674776,-0.059689442470961605,0.3229574449114999,-0.19814219275072897,-0.09758610096403764,0.328366667484666
059_Buffa_1,6.713155662825013,1.189520740008781,0.238094429713319,0.11071382858009388,1.8060385799088392,0.5722124151260298,2.2961988823444117,2.508460248644592,-0.013041053727947916,1.3401500769396257,-0.029391735313599194,2.6992175936107534
062_Jasper_1,0.6428930947370589,0.526287768063621,-0.031437493377710485,-0.45349011079673884,0.10888153635579384,-0.8096585715383445,0.22916453510157905,0.24769526959308885,-0.4834389518231701,-0.01903456083106714,-0.38811418217789695,0.012253210667844334
