,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17
026_Smetana_1,-0.47774207252079454,-0.4716831945860056,-0.052028528252104855,-0.5395315157358949,-0.8712106434766342,0.08462382830027386,-1.644395693479205,-1.2695924897697861,-0.8904763289357461,-1.4574054882254563,-0.6251362134868228,1.1220248327891658,-0.6272997357507835,-0.8600169958049818,-1.0375522014802256,-0.2625513527336558,-0.5884638578376735
027_Dissonances_1,-1.2604632212293694,-1.1514062297632803,-1.1426750416686862,-0.6322641567611154,-1.0998210757893874,-1.1562332541799059,0.8631211492846976,1.3988764559402644,1.5610191426231248,0.5964202025793055,-0.20369031646971084,-1.482798363659069,1.2931394054297225,-0.3015776138393207,0.1471877966078957,-1.1286555513777892,-0.8401752772252287
028_Taurus_1,0.5752042346705007,0.387128862152554,0.27595885298116096,0.1389932186456918,0.10217991867783674,-0.055075313435901066,-0.2474349752595144,-0.6630362773697284,0.9535689372811179,-0.9384673243566374,0.2599001702491143,-1.0458602790935612,-0.7069792570021537,0.26547530136311,-1.4188478330488319,-1.4555439900920808,0.6641169904455331
029_Acies_1,1.4231521457714562,1.2831339731533487,1.4387735207269334,0.9441907406677184,1.3495764132757446,0.610550008954126,0.45022207733877445,0.8416027442348599,1.6694923935770507,0.05555507403997214,-0.3722686752765636,2.0463169347546772,-0.0961029274083468,0.11775443735980182,0.780410899034317,0.5510604842387749,-0.05110288969201298
030_Austrian_1,0.09066257118424091,1.194712416146691,0.6092990577349496,0.5361671201567272,-0.34867251247607467,0.5612444295178256,1.589253999948217,1.6775133117929468,1.1054314886166081,1.4150268836118058,1.6085270407038967,-0.0627495888211597,1.6037268592874883,0.1740290522182154,2.2579314713626144,0.619623279489262,-0.705775055108922
031_Voce_1,0.40747827423294936,0.5993405989685332,0.8806224802089622,-0.20569400804507612,1.0338762924629001,0.9721242581536472,-1.343753200771101,-0.718763648540257,0.30272943155751614,-1.866708828741704,-0.5548952306506608,-0.4660770514970075,-1.6896933524356756,-0.7685707466600772,-1.1571472785343655,0.30224450047621054,0.07756100408933404
032_Heine_1,1.7399678488201646,0.7820784834489586,0.3534798308308804,0.653753963629532,0.8668807261428627,0.09284142487298866,-0.38981396558568715,0.5072385172116093,1.0403475380442617,-0.6461077954164642,-0.007015564528389248,1.1220248327891775,0.44837380114265785,-0.3183738277928285,-0.08431312255875362,-0.002012730781804504,1.4815111391741387
033_Guarneri_1,-2.3227276373338626,-1.9884636360929702,-1.049649868249022,-2.6275933210273106,-2.759042390571543,-0.7289182323986517,-2.1268376475651016,-2.8364037530207784,-1.0857281806528003,-1.165045959285278,-0.7515699825919624,-0.34843987488322753,0.7936517265652558,-0.08624104150190993,0.436123753377266,-0.4062377171121354,-0.9214762888011935
034_Melos_1,1.4138340368582591,0.4224974849552182,-0.08838974291251712,0.20232961246591505,0.7072899605875539,-0.6220894769533389,-0.2474349752595144,0.5072385172116093,1.1705154391889852,0.9253246726370041,1.2994667162246598,1.0464009335374516,-0.6272997357507835,-1.3383512221014273,0.17738743195571277,-0.1776950662771868,1.2090464229312774
035_Diotima_1,-1.4093628744186963,-2.1831113148251453,-2.1116872647901657,-0.9290086080418379,-1.8324679790913967,-1.515338526489158,1.3756855144589477,0.37607021731897267,-0.6658553445228877,-0.10524266687712569,-3.2240525784257166,-1.550019607438377,-0.17578244865969817,0.6945692396584461,1.6110906678087555,-0.2534096467002532,-0.42952610669600266
036_Brodsky_1,-1.1857282605019615,-1.768652950667841,-1.9435403877852306,-0.44679887471066776,-1.6691748131537196,-1.8193895996796638,0.5214115725018608,0.7858753730642918,-0.10946892206742086,0.39176853232118425,0.21775558054740116,0.04648493232021426,0.5811730032282811,-0.3816827695085463,0.0003573172988809548,-0.8587521657653379,0.0018763606885404123
037_Janacek_1,0.11861689792383391,0.5757615171000907,0.6868200355846663,-0.6137176285560738,0.08677593002438966,0.8322574774473859,1.5753065540558622,0.2843290325294554,0.23764548098516985,1.2834650955887201,0.7656352466696528,-0.45767439602458954,1.3514083753248285,0.5820200099416389,-0.01622461692148902,0.08026262351876713,-1.489111114307178
038_Mandelring_1,-0.2634255675172568,-0.1375057094202785,0.0356438216470351,-1.2442995875276086,-1.2522280306645435,-0.33447359690826844,-0.5749066530097259,-0.8302183908813536,-1.3894532833238116,0.26020674429809854,0.09132181144226156,-0.4660770514970075,-2.181050400152465,-0.9514632449498863,-0.8945663396419972,0.8847327544577821,0.39165227420266097
040_Zaide_1,-1.064782934052226,-1.0453003613552927,-1.336477486292982,-0.44679887471066776,-1.0160021494030194,-1.244157839589517,1.0055001396108805,1.0087848577464853,0.5413705836561655,0.15057192094552713,0.7515870501024283,-0.5501036062211514,1.0990898913621687,3.4309223871483794,2.673271355749853,-0.9207541871383068,0.7889966520568437
041_Hermes_1,0.2631216650442507,0.8822895813898367,0.3999924175407104,0.3507018381062731,0.6964037495250366,0.4399929703277432,-0.2793976347978412,0.005692176676733316,-0.3698047243568523,0.34060561475664747,-1.0063487779452,1.4088583001282589,-0.5741800549165492,1.0673885630953885,-0.989890247534156,0.861878489374295,-0.36140992763529267
042_Medici_1,1.2926986209866949,1.7370312991208556,1.9349077789651312,-0.7991829106065214,1.8394559110887643,1.7199255462708458,0.3363188850778322,1.0645122289169742,1.0620421882350592,-0.3464392782527828,-0.16154572676799764,0.11370617609953416,-0.7069792570021537,-0.5856782483702581,0.15399664717163375,1.2229758776935102,-1.1182563616432613
043_Juilliard_1,0.8081569575004351,0.22797005954057112,0.4310008086805971,2.056982432970423,1.2516005137131363,-0.2440800346083823,-0.3755760665530719,0.34005640369998397,0.12582691497179255,-0.016407762211003724,1.229225733388478,1.7102107158581372,1.7630859017902099,1.6123178168989203,2.3909277280962797,0.2630967441867286,1.905345142218609
044_Petersen_1,-1.4095529638405264,-0.614982117256226,-0.48374672994607915,-0.4282523465056263,-0.6099415779763564,-0.4906079317898788,-2.0841239504672457,-1.9644793718437026,-1.4034734510096178,-1.8813268051887153,-0.9622929311005284,-0.38205049677287556,-1.9818515970240205,0.13885741793169443,-1.7631349787058734,-1.5900886484371772,-1.5420903646877313
045_Janacek_1,0.05339013553145164,0.1984962072050183,0.5085217865303165,-0.15005442342995173,-0.27246903503849285,-0.07972810315405714,1.3472097163937173,1.8446954253045722,0.9101796368995229,0.5525662732382821,1.0606473745816252,0.46661770594090995,1.7498059815816607,-0.13548132950300934,0.6101896349411943,0.1442545657525595,-1.2128621658942693
046_Gabrieli_1,-1.2790994390557644,-0.2966645120322624,-0.7387046987862395,-1.4874649734767706,-0.6970312664764554,-0.12081608601763698,0.7207421589585249,1.3431490847696963,0.693233134991671,0.9033977079664899,0.8780208192075479,0.20613538629608413,0.15621555655433184,-0.9162916106633954,-0.2924232569412949,-0.47022965934592775,-1.7123808123395226
047_Merel_1,0.21179798705580669,0.3399706984156711,0.19068577734647124,0.4248879509264455,0.007301690473080706,-0.5867501137722047,-0.4610034607487836,-0.1614899368348524,0.12917223003122852,0.36984156765067,-0.2036903164697308,-0.19719207637977565,0.3686942798913065,1.6582720191086413,0.07525467349983524,0.4073741198602822,0.5581584896844048
048_Wihan_1,-0.44978774578120323,-0.7841060293428599,-0.6566921554799088,-0.5209849875308468,-0.9147554877266876,-0.3721512771941687,0.24498276278359016,-1.6104015872689121,-1.215896081797524,0.03362810936945266,1.1589847505522959,-0.9618337243694173,1.7232461411645437,-0.8459483420903834,-0.057077720303840035,-0.3631101191010327,-0.3878995528255586
050_NewZealand_1,-1.0227773649769782,-0.6975089037957731,-0.6465407834304883,-0.2984266490703032,-0.2615828239759872,-0.8028766015530995,0.2651293899147357,0.34005640369998397,0.19425618060359023,0.4210044852151964,1.5382860578676947,-0.31482925299356757,0.023416354468708517,0.7156722202303587,0.06548158984319366,-1.5378193443926524,-0.2970779807446084
051_Arianna_1,-0.4870601814339925,0.6464987627054172,0.3147193419060179,-1.13302041829734,-0.2506966129134739,0.6845083781085768,0.7919316541216012,0.7301480018938028,-0.19624752283058008,-0.3391302900292642,-1.088726700205668,0.25655131913056806,0.3421344394741705,-0.6630558438005643,-0.56093266201948,1.497227058695446,0.5960008113848123
052_Martinu_1,-0.08638149816650836,-0.7310530951388656,0.3278242632115138,0.7216324022071813,0.3045001512746218,0.03392084656678433,1.9476226304941633,-1.017114061944519,-1.9675343559700604,-0.2587314195707257,0.04917722174056833,0.41620177310641404,-0.28202181032818546,-0.7404334392308805,-0.9422282935880766,-0.8978999220548067,0.12297179012981452
053_Smetana_1,0.5752042346705007,-1.0688794432237352,-0.7395659568501484,0.5547136483617686,-0.12006208016333689,-0.7782238118349493,-0.12094049698906975,-0.732032335615961,-1.4685574015819796,-1.5743492998015256,0.02108082860607956,0.5002283278305579,0.12965571613719584,-1.6619302575372503,-1.2524711864265148,-1.3478334385521247,0.6527642939354023
054_Kubin_1,-0.8970569736146737,-0.9981421976184088,-1.0108893793241636,0.10959697144068799,-1.2631142417270607,-0.9097053569984094,1.075043021750844,-0.043590324017919846,-1.0206442300804541,-0.22218647845319497,0.06322541830779276,-0.1047628661832257,-0.14922260824258105,-0.4168544037950473,-0.9626548452792617,0.23110077306983892,0.6262746687451255
055_Mandelring_1,0.27702474944818734,-0.054978922880731376,-0.18141491633217716,-0.7249967977863424,-0.4901932562887289,-0.12081608601763698,-0.6888098452706782,-0.571295092580211,-1.012969747575463,-0.4268381487113266,0.807779836371366,-1.3734306604284472,-1.3977455945826522,-1.5001407398193338,-0.4217914176520666,0.11483952679154122,0.0775610040893448
056_Smetana_1,1.050427789243565,-0.1297865074935974,0.009988254027668498,0.7387907227760746,0.20733908461004644,-0.318038403762833,-1.087471018183976,-1.407205660138298,-2.314648759022651,-1.3623886413198962,-0.4987024443817032,0.004471654958160209,0.14293563634574497,-1.6408272769653478,-1.0375522014802256,-0.5870819169192735,1.8712870526882486
057_Penny_1,-0.21683502295127124,0.4873399600934332,1.4310214229419658,-1.0402877772721197,0.5766554278374169,1.0460826273080979,-0.8311888355968611,-0.27294467917594917,0.6932331349916865,-0.22949546667670317,-0.20369031646971084,0.517033638775382,0.08981595551151074,0.2162350133620206,-0.7788158800586822,1.5566481479125305,0.05485561106910456
058_Vanbrugh_1,-0.598687398970531,-2.0339176216878125,-1.362133053912343,-0.29842664907030975,-1.5385402804035828,-1.2523754361622317,1.0055001396108805,0.7858753730643313,-0.34476475910666504,-1.5243134282210538,-0.5127506409489476,0.332175218382294,0.3421344394741705,-1.183596031240815,-0.29538749003420806,-1.6018112866264513,0.7511543303564469
059_Amati_1,0.4727050366253308,0.6229196808369747,0.4154966131106538,1.519133115024122,0.67463132740001,0.10927661801842409,0.08003670249070713,-0.10576256566432383,0.9969582376626821,1.8712915698123067,-0.5999541187302361,0.36395658217560684,1.3115686146991434,0.46947078022483174,1.5293844610440535,0.6561901036228465,0.04350291455898444
060_Alkyona_1,-1.176600241010593,-0.7782112588757506,-1.3388767605574294,-1.2442995875276086,-0.9583003319767333,-0.2522976311810971,0.8488832502520722,0.22860166135892682,0.30607474661693673,-0.2233135244372598,-1.7037890567714096,-1.1569240583312823,0.48821356176836184,1.039251255666172,-1.041396818951041,-1.4986715881031836,-0.020829032331699828
061_Koeckert_1,-0.0677452803401133,-0.09624231615050494,0.04339591943200539,0.18378308426087359,-0.06563102485078175,0.090661296502251,0.31162040162594834,0.2843290325294554,0.13251754509063365,0.047119039832409476,-0.6532326066213116,0.567449571609866,-0.13594268803401305,-0.36057978893664366,1.3387366452597649,1.4606602345618616,0.009444825028624078
062_Petersen_1,-0.5102813747511253,-0.15519002082160957,-0.49925092551602246,-0.5580780439409428,-0.43576220097617374,-0.35912638662641283,-1.1444226143144471,-0.38439942151704587,-0.13116357225820297,0.8083808610609349,0.48467131532490476,0.12210883157195214,-0.7733788580449747,0.9829766408077782,-1.2962885229017886,0.24938418513664418,-1.493453142299079
063_Janacek_1,-0.6175137062187546,0.21618051860635146,0.5007696887453436,-0.7435433259913838,-0.13094829122584636,0.577679622663261,1.0197380386434958,0.11714691901783006,0.1725615304127927,2.6648638698310787,1.864452871306828,0.4815937587893868,2.0021244655443393,-0.008113586828619408,0.337109788922095,0.10311688860228017,-1.220430630234353
064_Zagrebacki_1,1.6001962151222047,4.030097010826834,3.9194448119179226,0.5918067047718647,2.4273113084643922,4.924788209630253,1.1763549280022836,1.6775133117929866,1.6911870437678482,1.831639212351567,0.007032632038835174,0.7607106474753957,-0.30858165074534033,0.9407706796639631,-1.0647876037351198,-0.21684282256665569,1.0690298326397887
065_Amphion_1,-0.5056963992603876,0.7426395216387557,-0.45513761307063993,-1.3184857003477877,-0.3704449346011014,0.46263327064523047,0.4217462792735338,-0.27294467917594917,-0.6301405266462837,1.4661898011763324,-0.6110880169195984,-0.9450284134245813,-0.22890212949397012,-0.3676141157939379,-0.12516622594109494,3.0924547615234044,-0.1759825513033343
066_Smetana_1,-0.0025185179477326927,-0.11392662755183497,-0.07288554734257378,-0.7435433259913904,-0.9365279098517065,-0.10438089287220154,-1.7139385756191785,-1.0531278755635076,-1.0206442300804541,-1.2935003309651287,-0.26585569350922256,1.4749363626305414,-0.21562220928540213,-1.2820766072430136,-0.9490371441518146,0.19910480195294925,-0.4068207136757624
067_Talich_1,1.3113348388130892,-0.23771680736115566,0.12866899506669513,1.0369233816929453,0.30450015127461794,-0.03864012029047147,1.7031571922091693,1.6217859406223787,0.6498438346100914,-0.8653774421215863,0.23180377711462558,0.0632902432650502,-0.6272997357507835,0.8493244305190685,0.6442338877598266,-0.331114147984143,0.7322331695062431
068_Vaghy_1,-0.8784207557882795,-0.37919129857180744,-0.7395659568501511,-1.3555787567578772,-0.8494382213516114,-0.44951994892629316,1.2190686251001395,1.733240682963515,1.9732174962480618,0.004392156475440538,0.3020447599508275,-2.83562589471767,0.10309587572007874,1.2362124076705994,1.3183100935685796,-0.8659039509379041,0.06999253974926113
069_Pacifica_1,-1.8195497560212077,-0.37147209664512737,-0.25358307066137104,-1.4297648695780627,-1.078048653664357,-0.7042654426805044,0.2508914908821205,0.953057486575917,-0.2396368232121443,0.969178601978038,-1.4258834178193536,1.0043876561753737,1.537327258244686,2.312464416837592,-0.48987992328932156,0.2519651172925156,-1.3453102918456636
070_Arcadia_1,-1.1766002410105938,-0.8389833950064259,-0.49925092551602246,0.16523655605581894,0.7040191984738229,-0.04438873997291702,-0.48947925881402427,-0.32867205034647773,0.02069897907730259,0.815689849284438,-0.3301240855748504,0.7775159584202078,-0.799938698462073,0.975942313950474,0.8144551518529494,0.44593086485469013,0.4521999889232873
071_Janacek_1,-0.07706338925331126,0.06291648646147896,0.3612319286158507,-0.2984266490703032,-0.43576220097617374,-0.09616329629948674,1.0482138367087261,1.5660585694518898,0.6498438346101069,0.28213370896861284,0.7796834432368771,0.26495397460298603,1.4842075774104329,-0.3254081546501327,0.42635066972061475,-0.04315040793209681,-1.3528787561857365
