,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17,motif18,motif19
040_Keller_1,0.844116575113497,-0.9870193834588592,-1.4353862899458787,-1.1931608232320747,-0.245865850236879,-0.9916604820795244,-0.8547562216352154,-1.3087122048258635,-0.3599543796582469,-0.4295451211215121,-0.7739210071032201,-1.5231769289756492,-1.2674186260046827,-1.174197570805522,-1.4096062873449853,-0.8799004498888436,-1.0743492482039114,-1.1205847575708223,-0.5771410147684749
041_Matangi_1,-0.5504513429192667,-0.7686874395580847,-0.6067361171978557,-0.6445325289220205,-1.3320311209121567,-0.5878524890669767,-0.1334419583053978,-0.4648824547811863,0.23078963044567255,0.10663037795908006,0.05798046606248733,-0.27225818892392173,-0.5812370626724881,-0.48871075299619327,-0.42929374634410816,-1.0395044449724915,-0.7645508790080053,-1.2409636537763498,-1.5385824462398638
042_Melos_1,1.5186381252656251,1.480131582619855,1.4212761476854685,1.386946374599437,0.34850748948542987,1.6264352967930051,1.50524584271756,0.019962078651040962,0.5261616354975763,0.2496105110473328,1.4888509999074322,0.013666094516522455,1.1753877394578929,0.42971808136310385,0.22934909817561175,0.5831375017445246,0.5520921900746611,0.4258210629156375,1.3722988794842295
043_Tang_1,0.07458610059492085,0.584970612626692,0.7670786428844022,-1.058155214043222,-1.9959651283081052,-0.8984740221535525,0.11652736727445034,-1.0972883679537087,0.09294936142138738,-0.10783982167309585,0.39074105532875136,-0.4152212241575273,-0.08718496471016601,-0.20675638378318079,-0.23542841848105894,-0.028679142776106017,-0.9968996559049129,-1.2409636537763236,-1.048901475557336
044_Jade_1,0.7794575292327206,1.1526336667686932,0.9197247273379864,0.5619120962230746,1.1162397199600664,1.6308727472656728,0.9497584525402688,0.9896511455155553,1.3728947166465089,0.6785509103118879,1.1560904106411682,0.8535677836092596,1.0381527991546238,0.862520717662618,0.914287411448156,1.1151494886566777,0.9548300700293918,0.7962176666249446,1.4629805407217613
047_Miro_1,-0.3197462507405017,-0.5066891068771647,-0.5849295337044832,1.1319357794649245,1.0006671261251794,0.6257902152069776,-0.24453943634074551,0.48372641497753743,0.3883213664733471,0.4640807106796103,-1.339614008855954,0.2459786812984046,-0.2793158024431618,-0.6650179986885231,-0.06419536904036983,-0.48088913214643525,0.970319988489218,0.26840250633915824,0.4292096026140937
049_Serafin_1,-0.6151103888000431,-1.0306857722390126,-0.03976494637025609,-1.5381751578258296,-0.8650047457809398,-1.0582222391695033,-0.2723138058496614,0.3361650352373022,0.506470168494131,0.8930211099441653,0.2576368196221701,-0.3616095274990161,-0.6910261128056174,-0.4104282126300237,-0.08865618487306814,0.07772352061296729,-0.9039601451461322,0.17580335541183148,-0.46853884363722464
052_Masin_1,0.35917373100766425,1.1963000555488543,0.41817330699048877,1.711823872551511,0.9912888228947397,1.5254354850110279,0.7275634964694154,0.5469670062947897,1.7864155237192525,1.6794118419290474,2.0878200605867643,1.3718064408584036,1.0655986893247635,-0.07946149075389491,0.5962809052974629,0.7959414984893822,1.0012998254088261,2.3426234871114047,1.9707978436518265
053_Hagen_1,-0.06111006721739218,-0.31019035736646305,0.5926259749374377,-0.24812155891006307,-0.5430525200980305,-0.34823016354305064,-0.022344480269892192,0.6734481889292342,-0.556869049692868,-0.3938000878494997,-0.44116041783695603,-0.29012935015231395,-0.88315557817549,-0.07946149075396727,-0.9937516254556549,0.42353217662758785,-0.5322021021110539,-0.8983467953451908,0.320391609129076
054_Cavani_1,0.46693880747562877,1.6111307489603226,1.2250168962451393,1.1319357794649352,0.9676463850294965,1.7307153829006396,1.3941483646821333,1.246054852962017,1.2909142166443572,2.1083522411936024,2.054544001660166,1.6934703662154817,1.504756262220482,1.0152745892976598,1.3790649281048266,1.3279561454682645,1.1252191730870829,0.36100165726651134,-0.3234481856572355
056_Skampa_1,-0.37802722057052185,-0.5940218844374714,-0.4758966162376517,-0.14311719620761731,-0.16331399749766895,-0.5146345562680028,-0.5778318704471045,-0.5070428489927077,-0.990081323769113,0.4283356774075979,-0.407884358910358,0.47829216159377186,-0.30676306497650263,-0.15583842657145197,-0.8225173529130221,-0.24148446955425262,-0.33083316213371056,-0.02791477662829796,0.6559137557079234
057_Stamic_1,-0.043955483519837864,0.1919731136053042,0.5053996409639709,0.4119058637910184,-0.559562890645869,-0.2883245821620731,0.36649669285421954,-0.8443260026847597,-0.20242264363051637,0.6785509103118879,0.22436076069557206,0.3889417165320102,0.8734678515917678,0.40425910275727567,0.3516605159508347,0.07772352061304288,0.521112353155053,-0.7409282387687115,-0.6771066644835171
058_Schidlof_1,0.8181651282238671,1.7421299153007825,1.3776629806987313,1.1019345329785175,2.263710473035076,1.9792126093698976,2.0607332328947723,1.3901748905247995,1.8061069907226979,1.1074913095763412,0.6236734678152214,0.0494057364331056,1.0381527991546238,1.0407335679035603,1.3056800344027748,1.4875588105185478,1.2491385207655157,1.8518479871965172,1.2362763876279832
059_Cleveland_1,-1.444901477603358,-1.3363504937000936,-1.19551387151882,-1.058155214043222,-1.153936230368172,-1.153627424331809,-0.744478087500284,0.3572452323430329,-1.0294642577760036,0.17812044450320644,-0.8737491838831087,-0.7904968461730151,-1.2125227285749558,-1.021443699170408,-0.3332765742197658,-1.4385144326815351,-1.012389574364783,-1.1668843330344727,-0.8221973224635063
060_NewYork_1,-0.3412992660340939,-0.5503554956573181,-0.3450571152774245,-0.5781352702606145,-0.7329217813982084,-0.3282616364160623,-0.24453943634074551,-0.7810854113674475,-0.7931666537344358,-0.4295451211216137,-0.6408167713967333,-0.7368860430279381,0.05005134795630412,-0.5886410628709661,-0.5778981866683376,-0.5872917955355086,-0.25338356983471205,-0.48165061617220706,-1.375355456012389
062_Kallaci_1,0.8548930827602951,-0.7250210507779392,-0.8684151191182791,-0.6831396329630602,-1.269508824203065,-0.811943737936579,0.08875299776553448,0.3361650352373022,-0.2811885116444096,-0.28656498803336095,-0.6075407124700407,-0.6654049721678524,0.5166548110221622,-0.8432308489294654,-0.35773861315440775,-0.4276891304852254,-0.5786718574904441,-1.7409990687839356,-1.4751052833736122
065_Lindsay_1,0.8397181435174592,0.7596361677473131,-0.584929533704491,-0.17311844269403495,-0.5678180759197883,0.1243583117958002,0.8386609745048421,0.44500736294352855,0.463872602498926,-0.0006047218570586867,0.35746499640215335,0.7820876062625575,1.449860364790833,1.0853007829019576,1.5564012562597398,-0.268083805368213,0.14935431011993056,-0.3705316350593781,0.30247109923530613
067_Bowman_1,-0.5460529113232212,0.4539714462862242,0.7016588924042847,0.5769127194662887,0.5631423066073772,1.0318169334558527,0.8386609745048421,1.5588164673707656,0.821533640549592,0.39259064413548395,0.8233298213749041,1.3896767085734125,0.43431165105917247,1.9725550979584439,1.4866771066841953,1.4609581446712983,0.6760115377530059,0.6202792798630684,-0.5501523387510137
069_NewRussian_1,0.2837381774800898,0.34480547433584474,-0.017958362876891346,-0.2931234286396842,-2.631614394400016,-1.0160664596791833,-0.5222831314293517,-0.5070428489927676,-0.044890907602785864,-0.03634975512907107,0.12453258391568339,-0.11142667300207441,-0.08718496471016601,-0.13037944796562373,0.20488828234291345,0.23732751569661503,0.009945043981803658,-1.2780033141472489,-0.8856744853298095
070_Australian_1,-1.0677237099654877,-1.0088525778489397,-0.584929533704491,-1.1781601999888607,1.5042334278343472,0.2885439792844185,0.4220454318718934,0.10428286707402397,-0.5962519836997586,0.035140311415055296,-0.2747801232038713,-0.30799961786732266,-0.5263411652428392,-0.6395590200826226,-0.9448287706883146,-0.6936944589245818,-1.0588593297441293,0.49064046856478993,-1.8287637621999453
072_Orion_1,-0.13654562074496276,0.6941365845770792,0.3309469730170143,0.50190960325025,0.9511360144816521,0.816600585531592,1.0330815610668584,-0.12587915700539426,-0.36156120336570224,0.39259064413548395,0.05798046606239276,0.4068110907336862,0.1598403980893554,-0.3085922982065661,0.20488828234291345,0.3703308449330134,0.33523333163753577,0.4999003836574884,-0.05140320194469135
074_Vogler_1,-0.1257691130981686,0.7596361677473131,-0.23602419781059303,-0.3681265448557123,-0.13854844167590535,0.17095154175878768,0.9219840830314319,1.7906986355340437,1.9045643257400364,1.8223919750173,1.2559185874210568,0.44255251967708714,0.2421808133260987,1.3176075979357942,1.871357346155195,0.7161395009475583,0.30425349471792756,-0.3242320595957542,-0.1330166970584288
076_Panocha_1,-0.1257691130981686,0.03914075287476363,0.047461387603210635,0.4869089800070572,0.22467971037660597,-0.03760863045647802,-0.1334419583053978,-0.29624087793522025,0.8018421735460907,-1.6448762523710507,-1.5725464213423295,-0.6117941690227755,0.48920754848889936,-0.7668539131119084,-0.9692895865210129,-0.18828313785967818,0.44366276085609846,1.1480944401488284,1.2816172182466976
077_Carmina_1,-0.6645944954379838,-0.9870193834588592,-1.3045467889856748,-0.6381377632334284,-0.16331399749766895,-0.9495047025891982,-0.3556369143762511,-0.3384012721467417,-0.3796458466616922,-0.7869954538420424,-0.6408167713967333,-1.4695670193439556,-0.718472002975757,-1.1487385921996938,-1.2872960926716364,-1.1725077742088141,-0.6871012867090509,-0.8705670500669901,-1.3662872898885945
078_Borromeo_1,-0.8108467913157152,0.4664469335607167,0.6580457254175552,0.696917705411938,-0.3036521471543255,0.2863252540480879,-0.30008817535849835,0.6945283860350249,0.28986403145600853,0.2496105110473328,0.22436076069557206,1.3539352796300115,0.13239313555609258,1.3710650882634126,1.0372067108909,0.5831375017445246,1.2801183576850799,0.23136284596825915,0.10275562215909226
