,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17,motif18,motif19,motif20,motif21,motif22,motif23,motif24
057_Penny_4,9.330067999999999,9.342675000000002,16.963402000000002,32.89047599999999,7.74308400000001,24.146620999999996,27.655510000000007,19.827890999999994,20.914603999999997,6.813921999999991,16.251655999999997,32.48217700000001,35.938503000000026,11.716462999999976,15.519409999999993,38.531655,91.91628200000002,5.062630000000013,5.965305999999998,22.10485299999999,10.342901999999981,8.842221999999992,14.533288000000027,8.043537999999955
058_Vanbrugh_4,9.790068,9.142674999999999,15.883402,34.290476000000005,8.783084000000002,22.46662099999999,25.47551,18.867891,15.374604000000005,6.013922000000008,15.251655999999997,28.942176999999987,35.95850300000001,11.57646299999999,13.679410000000018,39.110567,68.43736999999999,5.695963000000006,6.391973000000007,14.04485299999999,6.422902000000022,8.542221999999981,9.749479000000008,8.267346999999972
059_Amati_4,10.870068,10.642675,18.463402000000002,28.250475999999992,7.963084000000009,21.02662099999999,27.39551,20.267891000000006,16.074603999999994,7.273921999999999,15.011656000000016,29.04217699999998,33.418503000000015,11.286484999999999,14.809388000000013,37.331654999999955,78.51628200000005,5.075963000000002,6.611972999999978,14.784852999999998,7.042902000000026,10.122221999999965,10.989479000000017,10.607347000000004
060_Alkyona_4,9.850068,9.742674999999998,17.043402,33.970476000000005,7.423083999999989,22.50662100000001,26.11551,17.427891000000002,16.614603999999986,6.853922000000011,19.33165600000001,32.142176999999975,33.75850300000002,10.476462999999967,10.799410000000023,40.05165499999998,92.696282,5.09596300000004,6.67197299999998,16.144853000000012,5.782901999999979,9.962221999999997,14.029479000000038,10.027346999999963
061_Koeckert_4,9.390068,8.762675,15.083402,37.35047600000001,8.043083999999993,25.926620999999997,28.13551000000001,15.427890999999988,15.414603999999997,5.973922000000016,17.651656000000003,30.202176999999978,40.77850300000003,12.676462999999956,14.059410000000014,39.531655,89.85628200000002,5.455962999999997,5.731972999999982,14.04485299999999,9.12290200000001,8.82222200000001,9.129479000000003,9.267346999999972
062_Petersen_4,9.330068,9.282675000000001,17.083401999999996,38.470476,7.791111000000001,28.178594000000004,26.035510000000002,18.087890999999985,17.874604000000005,7.193922000000015,16.751655999999997,32.56217699999999,35.75850300000002,11.286620999999968,14.64925199999999,46.431655000000035,91.57628199999999,4.475962999999979,6.471973000000048,18.364852999999982,7.502902000000006,8.682221999999967,11.569479000000001,10.647347000000025
063_Janacek_4,9.950068,10.222675,17.963402000000002,35.530476,7.683083999999994,20.966621000000004,26.075509999999994,20.907891000000006,21.99460400000001,5.733921999999978,15.271656000000007,40.082177,40.25206299999999,10.14290299999999,11.539410000000032,46.67165499999999,82.53628200000003,5.3359629999999925,6.391973000000007,18.02485299999995,6.682902000000013,8.762222000000008,10.789479000000028,10.807346999999993
064_Zagrebacki_4,10.170067999999999,10.302674999999999,18.043402,43.550475999999996,10.223084,30.36662100000001,32.47551,17.807890999999984,18.501905000000022,8.226620999999994,20.971655999999996,37.962177,44.218503,12.596780000000024,16.03909299999998,57.63165500000002,93.876282,5.515962999999999,6.7919729999999845,16.62485300000003,8.742901999999958,10.00222199999996,14.649479000000042,12.627346999999986
065_Amphion_4,9.990067999999999,9.662675,18.123402,34.270475999999995,8.083084000000014,27.686620999999988,26.23550999999999,21.727891000000028,16.174603999999988,6.373921999999993,19.731656000000015,30.197687000000002,35.782992999999976,12.216463000000033,13.599409999999978,37.45165500000002,92.85628199999996,4.955962999999997,6.151972999999998,15.264853000000016,8.702901999999995,9.022222,10.729479000000026,9.127346999999986
066_Smetana_4,9.750068,9.502675,14.983402000000002,27.270475999999995,7.443084000000006,23.706621,23.935509999999994,19.767891000000006,18.154604000000006,7.613922000000002,17.871656,33.78217699999999,36.218503,10.33646299999998,11.43941000000001,33.63165500000002,80.99628200000001,5.2559629999999515,6.351973000000044,13.924852999999985,6.022901999999988,9.542222000000038,9.709478999999988,9.527346999999963
067_Talich_4,9.010068,9.382674999999999,15.643402000000002,32.070476000000006,6.6430839999999876,20.746621000000005,24.155510000000007,19.147891,19.95460399999999,7.253922000000017,16.871655999999973,30.78217700000002,34.138502999999986,9.796463000000017,11.999410000000012,36.591655,78.47628199999997,5.115963000000022,6.231972999999982,16.60485299999999,6.90290200000004,8.462221999999997,11.949478999999997,9.287346999999954
068_Vaghy_4,11.270068,10.822674999999998,18.403402000000003,34.71047599999999,7.023084000000011,27.706621,24.97551,18.187891000000008,15.974604,6.153921999999994,16.131655999999992,35.152289999999994,34.96839,11.316462999999999,14.43941000000001,48.632744,86.94993199999999,5.701224000000025,7.091972999999996,17.264853000000016,7.722901999999976,10.517505999999969,9.634195000000034,9.407347000000016
069_Pacifica_4,9.870068,9.842675000000002,16.023401999999997,34.930476,8.203084000000004,26.406621,27.295510000000007,18.935192999999998,13.44730199999998,5.07392200000001,18.991656000000006,34.662176999999986,37.51850300000004,12.656462999999974,14.69941,50.81165499999997,93.47628200000003,4.9959630000000175,6.271973000000003,17.624852999999973,12.062902000000008,9.382222000000013,10.129479000000003,9.667347000000007
070_Arcadia_4,9.170068,9.002675,14.843402000000001,29.450476000000002,7.863084000000001,23.906621,24.75551,17.327890999999994,18.27460400000001,6.093921999999992,17.151656000000003,28.962176999999997,40.45850300000001,12.896553000000011,14.11931999999996,36.411654999999996,83.39628200000004,4.715962999999988,5.611972999999978,15.384853000000021,8.962901999999985,8.582222000000002,10.989479000000017,8.727347000000009
071_Janacek_4,10.290068,9.862675000000001,14.663401999999998,37.790476000000005,5.683083999999994,22.36662100000001,22.935509999999994,18.76789099999999,17.894604000000015,6.03392199999999,12.951656000000014,31.682176999999996,35.378502999999995,8.916462999999993,10.019410000000022,43.19165499999997,79.196282,5.3359629999999925,6.411973000000046,14.344853,6.322901999999999,8.982221999999979,9.629479000000003,7.327346999999975
