,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16
042_Melos_4,0.7680016637365834,0.7908709034513565,0.8873921605121144,0.06725611901457287,0.7155509667797603,0.4908633763537455,0.37223144363008726,-0.19075820320456616,1.5380770053447292,1.1272075726592128,1.561682091986797,1.8570470105931116,2.580108670229426,1.301246082184598,1.0171812716983286,0.10663687809298894
043_Tang_4,-0.19482826783654225,0.6549326440965435,0.4202299187311747,-0.16009489782546524,0.06906462812003145,0.4484359888950916,0.7268186889697863,-0.6833593480867763,-2.2620517478660775,-0.8873866993142263,-0.19942580345382013,-0.3494585931132147,-1.2863926352875288,0.5695607765974289,-0.06672340414468067,0.3411502268608538
044_Jade_4,1.4789518851618482,1.4705622002254117,1.29226610338892,0.5620789203723001,1.2235045185838611,1.721257612654949,1.1050450839987942,0.23702700156155065,0.524709337821848,1.0268637966605392,3.134099855773056,1.1388918848585046,0.4079169255569911,1.0953982422838198,1.1696227528566254,0.9884070694601585
046_Guarneri_4,-0.6823367879709459,-0.5413240382257876,-0.8255360593513201,-0.21358925472901255,-0.20800094559125748,-0.3152569853608289,-0.36058219673863634,-0.7045236970128679,-0.6377790487679303,-0.1772615153235873,-0.702601060283172,-0.8906764283370442,-0.22201868039802122,-0.4821141547754661,-1.2000407147291623,-1.0284077299434575
047_Miro_4,-0.08513860197373035,-0.7588252531934855,-0.3583738175703804,-0.3339515577619703,-0.25417854120983296,-0.23040221044352116,-0.40786049611725395,-0.5796538439010344,-0.1619805947758964,-0.09235524332470714,-0.19942580345382013,-0.07884941530018294,1.8415634770407974,0.7926433377977146,-0.47883878981168504,0.9884070694601585
048_Wihan_4,0.11392746002534823,0.21993021416115258,0.7939597121559132,0.9766601863747301,0.06906462812006425,1.3394111255269738,0.0885616473583314,1.8103347794909803,2.148982036920005,1.1812388366584952,0.05215946633421612,0.7850188650437254,1.1971465927879614,-0.1634247816321426,-0.5561104246243399,-0.16539860647772678
049_Serafin_4,0.48362157516648047,0.9539968146771312,0.17107672311467131,-0.2135892547290078,0.7155509667797603,0.6605729261883911,0.3249531442514697,-0.3722428355295963,-0.2353164128203058,0.3630511246692804,0.3980913743671913,-0.11007303079941037,-0.8085104514595933,0.20306799748265447,0.15983445340467084,-0.18109646101756188
050_Bartok_4,-0.5685847525429018,-0.3238228232580945,-0.3583738175703804,0.0538825297886813,0.06906462812006425,-0.4849665351955047,-0.053273250777554924,-0.9166967325046499,-1.1220131219028375,-2.099230763298244,-0.07363395476870425,0.32706487182165805,0.9364835834272787,-0.8008035279187896,-1.1742835031249197,-1.3004432145142
051_Hungarian_4,0.3323384775494007,0.31018642145977937,0.23336502201880546,-0.10660054092193692,0.5770181799241322,0.27872643906041583,0.01764419829038824,-0.8082292011985915,-1.2044649154748024,-1.3273555633084315,-1.4259132316248637,-0.2141534838044351,1.2261091493836087,-0.46617968611829314,0.376404952154456,-0.4393481890011055
052_Masin_4,2.1045880800160734,2.0958781932575437,2.1643022880466543,2.1802832167043644,1.639102879150778,1.6788302251962952,1.7905804249889001,1.2740820434188052,1.1271030810238152,0.638178320953647,0.398091374367236,2.06520843700541,2.659755700867415,1.6531046452846245,1.8908246777740294,2.3579650262644964
053_Hagen_4,-0.540146743685892,-0.07913395641943503,-0.42066211647450347,-0.1868420762772389,-0.6697769017767827,-0.6971034724888042,-0.3369430470493276,-0.3463164594831608,-0.9686745932645038,-1.5203243633058763,-0.5139109286288586,-0.297417846208446,-0.6999008642259567,-0.2909005308895037,-0.47883878981168504,-0.18415967437916558
054_Cavani_4,0.1708034777393678,1.0355597702900161,0.7628155627038572,0.34810149275814883,0.715550966779793,0.9575646383989984,1.199601682756063,0.1462846853990494,-0.6686644285373418,-0.8873866993142263,1.2471969668118033,1.0035878163542522,-0.5695693595456256,0.8563812124263838,1.3241660224817886,1.0259292052630093
055_KumhoAsiana_4,-1.2185965866889197,-0.378198127000013,0.6382389648956,0.6423204557276163,0.6231957755426749,1.848539775030941,1.2705191318239892,1.2740820434188052,1.3468838608103832,0.7233470305205412,0.05216103875197593,0.732978118138942,0.04588496811158362,-0.03594903237484946,0.8862934252104683,1.1572566805730276
