,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17
040_Zaide_2,-0.13787458821971565,-0.23128577558131472,0.46703071706094523,-0.12751560129468545,-0.32242008268500283,0.7669401722639874,1.467868391950663,1.027512561903987,0.2998036690958061,-0.6244232834477655,1.6893719032231564,2.8958354407564886,1.5298960475898629,-0.11704313751091304,1.3546253611313048,0.41377711689690494,0.21253654701807156
041_Hermes_2,-0.2230958133515864,-0.2817528196352505,-0.16544522106584902,-1.2114148245831784,0.8984423321810573,0.14144535313280737,0.2885625623756532,-0.7133309594717425,-0.5328947305411803,-0.28503865920403354,0.3019025124269348,0.40853362274352367,-0.48243253461371144,0.5777873663932837,-0.6082125775883824,0.39603361126305514,0.87982738023514
042_Medici_2,0.7861029053153163,0.7831018099028174,1.41761061258605,-0.9636000325549321,2.7497500924287674,-0.747415705632598,-0.8527011436646597,-0.8238607068606565,-0.6449887458769412,-0.7468242954700947,-0.8123863765544808,-2.8165272090868685,-0.30506618502011096,-0.438025077316155,-0.17884177849343993,0.29400995095810273,0.26032567906318715
043_Juilliard_2,-0.5011861269398,-0.3826869077431275,1.1297207013698787,2.4820812599115554,-0.7827452555033617,1.8862466907092814,2.4189214803175454,2.077545162098945,1.9972273298942722,0.6886057546099605,1.6246712580564808,0.32421830687869363,-0.5675438261771457,0.3530127271286321,0.9712585762251513,3.517742834143328,1.3263455070716526
044_Petersen_2,0.0011705685743903765,-0.009230781743993593,-0.2771375440072782,-2.319070246870794,-0.972879566015287,-0.2865247862727737,-0.8146590201299628,-0.8514931437079046,-1.061337945695423,-0.6299869658124198,-2.099210319313671,-1.5307186421479262,-1.0073878169276982,-0.3094577385920735,-2.759204634139385,-1.649513231402831,-0.6446407936346827
045_Janacek_2,2.4546752870725363,2.493934603331278,-2.1185465987673386,-0.8115846814167169,1.0585554357700455,0.7340193923097442,0.44073105651433275,1.7459559199320853,0.2517633768090774,2.3298920521821023,-0.3882377026841425,-0.7718807993643062,1.267418406432828,-0.7263560409345996,-1.635635561137015,0.5036024913509569,0.06859549416957639
046_Gabrieli_2,2.2797170089423333,1.7318822381168302,1.385019301882331,0.7592406136783025,-0.4124837034537998,-0.08900010654712812,-0.5056637738257581,-0.6061848039747507,-0.4848544382544289,0.37147585982482156,-0.6686071650730055,0.6825583993042662,0.2758362065064363,-0.03508877038374442,0.2811983633939704,-0.7439721538445566,-1.1661468965452875
047_Merel_2,-0.3845676083382906,-0.5896017883642688,0.6423782153148363,0.62710380329058,-1.2215587325010717,-1.1424650650838424,-1.5374593672888799,-0.9067580174023617,-1.0180904732358187,-1.073416344852784,2.4873465269453225,0.5560854255070211,-0.13246234640442842,1.4222736711383908,0.526553105733975,0.46368010270470844,1.6024369733184407
048_Wihan_2,-0.6671432495650245,-0.438200656202456,-1.0267376901927907,-0.9762679784831242,1.9992199193553761,1.2278310916238115,1.848289627297416,0.6406584460427488,-0.9652573611219429,-0.2794749768393794,1.0270910670247868,0.34792566581698636,2.229836424008429,-0.5802634734470509,1.503834014017572,0.19689724348652352,-0.4759182309283061
049_Skampa_2,-1.1829254277668328,-0.589601788364267,-0.8746449069087733,-0.7989167354885248,-0.9428583590923428,-0.6815741457240416,-0.9668275142686964,-0.13304978567980646,-0.21262611529620132,-0.2516565650161242,-0.6048029832899318,-0.052572084541061076,0.4799854829618894,-1.2002660769307925,0.24639095952521256,-0.48178336349984263,-1.0050935412346482
050_NewZealand_2,-0.7030258706731803,-0.37259349893233856,0.347529244480647,0.4805458032582204,-0.14658137055633064,-0.1407334662062283,0.5548574271183695,-0.35410928045767376,-0.10053209996044046,-0.23042360582378923,-0.15687071170435424,-0.7929596283305287,0.7156801972570301,-0.316875143302088,0.10837891695897639,-0.4917639606613977,-0.20749597207723358
051_Arianna_2,-0.5370382478200144,-0.8343957182409723,-0.4808022741603474,0.6198932084682705,-1.55328956652538,-0.5498910259069523,-0.7005326495259261,-0.35410928045771306,-0.11654553072267576,0.1823106594266817,0.15093434037138215,-0.1395159303779613,-0.8032385404722865,0.37824629860541487,-0.11750309290846059,-1.1731378317918202,-0.3225340830133826
052_Martinu_2,0.40488055626909386,0.1976840988771495,-0.24454623330355907,-0.03883997979739475,0.3180323316709714,0.14144535313276058,0.4787731800490297,0.861717940820616,0.7001394381520526,0.360348495095529,-1.1287006418137304,0.49284893860838364,-0.21995489345675953,-0.5945164068604625,1.1552746329800894,-1.432633357992478,0.1529567755227756
053_Smetana_2,-0.14235991585823432,0.061423079931516536,-1.3580826823472516,-1.31830251854414,-0.39246956550517986,-1.0437027252210664,-0.77661689659532,-0.24357953306875976,-1.258291934669553,-0.9843974270183643,-1.9922723740861534,-1.823193717702821,-0.24911907580750894,-1.7347510799340238,0.7259038338851469,0.3439129367659346,-0.18448834988999943
054_Kubin_2,-0.362140970145694,0.1472170548232101,-1.3091957162916767,-0.9129282488421997,-0.382462496530877,-0.5498910259069055,-0.396195661248567,0.5577611355010436,-1.2054588225556773,-1.4200298615929123,-0.8267642977026253,-0.7086443124656987,-0.453268352262962,-1.8416480805346689,0.6645651483001676,1.5316039989920613,-0.9744167116516766
055_Mandelring_2,-1.111190685778461,-1.4980085813351294,-0.00011140302567733136,0.25252277655087957,-2.093671291138226,-1.0766235051752862,-0.5864062789219434,-0.7685958331661995,-0.8531633457861821,-1.35882935558174,-0.3451039392396989,0.3242183068786637,0.7132989417680919,-0.6265855070406626,-0.1635071070971624,0.4936218941893735,-1.3041926296686706
057_Penny_2,0.2523489163314872,0.5963737469032486,0.4256079759392904,-0.3602783399710618,0.9885059529498685,0.4706531526755189,0.6689837977224061,0.17090701963976598,2.477630252761786,1.5621038858602185,1.2140040419507057,0.09497971822243638,0.10085111240177408,0.8058343010080009,-0.3015191496634422,0.25408756231185425,0.9965695890546586
058_Vanbrugh_2,-0.4293903844955455,-0.32717315928379365,0.14111761002376572,0.7085688299655611,-0.23235646191619874,0.37189081281274283,0.21247831530625938,-0.7409633963189514,-0.9860636117113254,-0.1453031602222737,-0.7041281787175376,-0.642779295594991,0.5091496653126802,-1.1218749431569854,0.5418877771302089,-0.32478707305887655,-0.8287017711325342
059_Amati_2,-0.05338559282483297,0.8192526152347536,0.7106154573179758,0.2545053100886398,-0.26237766883912866,0.6352570524468747,0.8591944153958367,0.3090692038759282,0.283790238333548,-0.6299869658124119,1.905040720445354,0.15558767514900365,-0.3949399875614218,0.5492814995664503,0.8485812050551491,0.5934278658050374,0.7204781228078486
060_Alkyona_2,-0.7254525088657785,-0.8520304174447404,0.28387379757393766,0.603663669542369,-0.9028300831950887,0.5364947125840518,0.9733207859998193,-0.43700659099937894,-0.24465297682069467,0.1934380241559901,1.7396946272416671,2.1369975979728686,1.3281280266233066,-0.1315870089276308,-0.13283776430469454,-0.5942631964210893,0.6207784266631527
061_Koeckert_2,1.0776492018190875,1.186838162334311,0.21716400166577826,1.5446532612258168,0.808378711412246,1.0961479718066989,-0.015774425901759963,0.03274483540360383,0.9883811918725383,0.048782282675052156,0.17250122209360394,1.9472881372769562,1.7632095063960653,-0.5054355730265957,-0.7615592915508526,-0.6242049879057828,0.628447634058912
062_Petersen_2,-1.0349096156956878,-0.5643682663372964,0.13025383978919525,-1.4069781400414396,0.9384706080783115,1.622880451075056,1.467868391950663,1.0275125619040264,0.26777680757128997,0.7998794019029812,0.3010060490433534,0.3057680078845414,-0.8907310875245762,0.4887065325594168,-2.283829820855697,-0.4019385862073173,0.38198921826853244
063_Janacek_2,0.5798083341713572,0.010956035877582523,-2.0913871731809084,-0.35553862800202624,1.6990078501260197,2.08377137043488,1.848289627297416,2.5196641516546796,1.2285826533062953,0.721987848797862,-0.5607727564619067,0.42961245170974616,0.6258063947157608,-1.4283130115455096,-0.7768939629471301,1.4517592216995643,-1.687652999455914
064_Zagrebacki_2,-0.272434417375303,-0.13035168747343953,-0.40207090170486554,0.7212367758937532,-1.2830987042189606,0.5694154925383417,0.6309416741877633,0.806453067126159,0.7802065919632973,-0.7913337543873045,1.7684504695379561,-0.18167358831040628,-0.5967080085278537,1.4112930330750246,1.568337009045154,2.4105303171294743,0.09927232375252622
065_Amphion_2,0.2164662952233314,0.31375830020120277,0.6904153629438113,-0.20510296972104597,-0.48253318627399105,-0.2206832263642408,0.3693050674718386,-0.7996118619053699,-0.7891096227371727,0.47162214238854966,-0.007222792258237601,-0.4767771938373712,1.7048811416944836,1.1906635031703219,0.25052902060150256,0.25408756231185425,1.8401824025865416
066_Smetana_2,0.602204472136014,0.33899182222816976,-1.5319030061004137,-0.10217970943831925,1.8691280226893179,-0.023158546638548386,-0.24402716710983335,0.14327458279251784,0.2677768075713127,0.9055893668313556,-0.7404967708137483,0.9987408337974536,0.9466124005742944,-0.1704916378112382,2.397383016076215,-1.2729438034074554,1.0579232482206018
067_Talich_2,0.871324130447187,0.5610468160654944,0.6408510408141074,-0.15285149315105165,-0.1623069790960146,0.9644648519896329,0.9352786624651224,0.5223584574123765,0.4324140919241562,0.3659121774601753,-0.510450032443396,0.28206064894627864,0.5383138476634297,-1.1396911099237639,0.4038757345639727,0.12433979921152537,-0.8133633563410375
068_Vaghy_2,0.8661065730716804,-0.31648474402361393,-0.4833028424740872,2.1273787739223473,-0.10226456525014047,1.0961479718066989,0.25052043884101033,-0.7409633963189514,0.7962200227255326,-0.5520954127072927,2.6167478172786534,1.3360020972568336,1.2965825887836189,1.265491403590777,-1.0835873908720703,0.46368010270470844,0.13761836073125708
069_Pacifica_2,-1.1739547724897939,-1.5737091474160358,-0.39120713147029124,-0.5075539791402595,0.7683504355150061,-1.866722224077892,-2.184175467378349,-1.1554499490274772,-1.4616737147516696,-1.21417361410081,0.07185577405657227,-0.5400136807359788,-1.3258125672972936,-0.16009287575447428,0.8025771908664037,-1.4928338249217386,-0.9051503477551637
070_Arcadia_2,0.3510261243789188,0.11693682839084861,0.6191235003449626,-0.7989167354885248,-0.8227735314006017,-0.41820790608983965,0.1363940682369196,0.3919665144176333,0.956354330348045,-0.35180284757984437,-0.9561655880359561,-0.4137799516474953,-0.9171830009167543,-0.27411634306182786,-0.0756371397960052,-1.8291639803109916,-0.7903557341538033
071_Janacek_2,2.2662610260267724,2.236552678656201,-2.194592990409347,-1.0522756540522498,0.8684211252581344,0.437732372721229,0.1363940682369196,1.5248964251542572,0.059602207662049045,2.1407268517839544,-0.6039065199063401,-0.9194326021278336,1.034104947626667,-0.865322141715445,-1.8043169464957192,0.25408756231185425,-0.10779627593253767
