start;measure
0.142222222;1
1.085532880;2
1.933061224;3
2.768253968;4
3.599092971;5
4.417596372;6
5.340589569;7
6.273015873;8
7.344761905;9
8.881269841;10
10.296598639;11
11.649523810;12
12.898684807;13
14.194285714;14
15.415510204;15
16.679183673;16
17.923265306;17
19.208707483;18
20.538049887;19
21.877551020;20
23.131428571;21
24.463673469;22
25.803174603;23
27.179682540;24
28.447346939;25
29.840544218;26
31.317913832;27
32.939682540;28
35.033106576;29
36.459682540;30
37.881179138;31
39.258775510;32
40.591383220;33
41.920000000;34
43.252970522;35
44.591746032;36
45.902947846;37
47.202539683;38
48.511564626;39
49.823492063;40
51.164444444;41
52.601904762;42
54.860408163;43
56.375873016;44
57.787936508;45
59.230476190;46
60.683900227;47
62.095238095;48
63.457233560;49
64.792380952;50
65.933061224;51
66.956190476;52
67.994557823;53
69.540136054;54
70.984489796;55
72.380952381;56
73.802448980;57
75.190204082;58
76.520634921;59
77.844897959;60
79.190204082;61
80.568163265;62
81.933061224;63
83.336417234;64
84.781859410;65
86.160544218;66
87.542131519;67
88.897596372;68
90.348843537;69
91.657142857;70
93.075736961;71
94.487074830;72
96.228571429;73
97.574603175;74
98.896326531;75
100.136054422;76
101.445079365;77
102.735238095;78
104.003628118;79
105.317006803;80
106.594104308;81
107.920544218;82
109.217959184;83
110.689523810;84
111.970975057;85
113.310476190;86
114.417777778;87
115.500408163;88
116.604081633;89
117.609795918;90
118.592290249;91
119.539229025;92
120.457142857;93
121.374693878;94
122.318367347;95
123.327346939;96
124.342857143;97
125.338775510;98
126.318367347;99
127.281632653;100
128.264489796;101
129.313015873;102
130.331428571;103
131.352380952;104
132.388571429;105
133.433469388;106
134.533514739;107
135.608163265;108
136.700952381;109
137.841632653;110
138.804535147;111
139.878458050;112
141.031836735;113
141.990022676;114
142.994285714;115
144.100136054;116
145.168253968;117
146.221859410;118
147.306666667;119
148.784761905;119.999
