start;measure
0.316190476;1
2.032108844;2
3.248253968;3
4.247800454;4
5.423492063;5
6.672108844;6
7.862131519;7
8.859863946;8
9.968253968;9
11.261678005;10
12.481088435;11
13.534693878;12
14.660136054;13
15.956825397;14
17.097142857;15
18.172517007;16
19.282721088;17
20.577777778;18
21.803174603;19
22.888163265;20
24.009795918;21
25.294693878;22
26.520816327;23
27.598367347;24
28.697142857;25
29.786122449;26
30.844081633;27
31.902040816;28
32.974693878;29
34.053877551;30
35.593287982;31
37.136326531;32
38.290612245;33
39.297959184;34
40.470204082;35
41.766893424;36
42.871836735;37
43.908571429;38
45.293061224;39
46.373877551;40
47.425306122;41
48.439727891;42
49.504943311;43
50.509931973;44
51.490249433;45
52.482902494;46
53.594557823;47
54.677188209;48
55.640816327;49
56.646530612;50
57.684172336;51
58.704399093;52
59.686893424;53
60.633106576;54
61.763628118;55
62.833197279;56
63.844716553;57
64.883809524;58
65.909841270;59
66.989569161;60
67.969160998;61
68.989387755;62
70.022675737;63
71.160453515;64
72.174875283;65
73.338775510;66
74.364444444;67
76.017777778;68
77.198730159;69
78.171428571;70
79.326984127;71
80.622222222;72
81.697959184;73
82.636190476;74
83.620136054;75
84.604081633;76
85.548843537;77
86.454421769;78
87.784489796;79
88.927346939;80
90.004897959;81
91.073741497;82
92.264489796;83
93.400816327;84
94.878911565;85
96.557278912;86
98.211700680;87
99.802993197;88
101.393968254;89
103.008276644;90
104.592108844;91
106.196462585;92
107.807346939;93
109.359455782;94
110.974693878;95
112.545578231;96
114.298775510;97
115.831292517;98
117.379047619;99
118.837551020;100
120.352653061;101
121.848163265;102
123.387210884;103
124.924081633;104
126.615510204;105
128.141496599;106
129.580090703;107
131.065034014;108
132.612789116;109
134.084353741;110
135.525442177;111
136.966530612;112
138.501224490;113
139.996734694;114
141.568435374;115
143.066213152;116
144.699931973;117
146.266371882;118
148.039387755;119
149.644625850;120
151.202222222;121
152.694421769;122
154.113741497;123
155.685442177;124
157.204897959;125
158.709115646;126
160.139319728;127
161.596099773;128
163.136870748;129
164.665034014;130
166.180136054;131
167.751836735;132
169.408435374;133
170.910476190;134
172.617142857;135
174.722902494;136
180.466213152;137
181.494784580;138
182.543310658;139
183.528344671;140
184.549659864;141
185.574603175;142
186.545124717;143
187.546485261;144
188.540589569;145
189.545578231;146
190.545124717;147
191.562811791;148
192.702040816;149
193.696145125;150
194.735600907;151
195.764172336;152
196.845351474;153
198.191383220;154
199.434013605;155
200.509750567;156
201.652607710;157
202.907936508;158
204.150566893;159
205.213605442;160
206.601360544;161
207.666213152;162
208.723809524;163
209.779591837;164
210.878911565;165
211.911111111;166
212.926984127;167
213.966439909;168
215.045804989;169
216.154557823;170
217.164625850;171
218.182312925;172
219.194557823;173
220.243083900;174
221.251700680;175
222.278458050;176
223.287074830;177
224.453514739;178
225.409523810;179
226.557097506;180
227.602721088;181
229.302857143;182
230.454421769;183
231.446712018;184
232.600453515;185
233.939591837;186
234.953287982;187
235.918367347;188
236.897959184;189
237.881179138;190
238.831746032;191
239.747845805;192
240.962176871;193
242.532426304;194
243.983673469;195
246.247619048;196
248.084897959;197
249.859047619;198
251.548299320;199
253.204897959;200
254.891972789;201
256.557278912;202
258.448979592;203
260.112108844;204
261.703401361;205
263.214149660;206
264.714013605;207
266.231292517;208
267.979319728;209
269.477006803;210
270.865850340;211
272.237278912;212
273.515102041;213
274.832108844;214
276.029387755;215
277.228843537;216
278.425532880;217
279.584217687;218
280.747913832;219
281.832925170;220
283.082448980;221
284.747755102;222
285.982040816;223
287.011337868;224
288.203174603;225
289.601814059;226
290.742857143;227
291.780498866;228
292.848979592;229
294.064399093;230
295.459410431;231
296.930612245;232
298.521541950;233
300.117913832;234
305.519455782;235
306.414149660;236
307.193469388;237
307.959727891;238
308.974149660;239
309.786122449;240
310.521904762;241
311.314285714;242
312.104489796;243
312.912108844;244
313.717551020;245
314.544761905;246
315.354557823;247
316.321088435;248
317.291972789;249
318.608979592;250
320.020317460;250.999
