,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97,measure98,measure99,measure100,measure101,measure102,measure103,measure104,measure105,measure106,measure107,measure108,measure109,measure110,measure111,measure112,measure113,measure114,measure115,measure116,measure117,measure118,measure119,measure120,measure121,measure122,measure123,measure124,measure125,measure126,measure127,measure128,measure129,measure130,measure131,measure132,measure133,measure134,measure135,measure136,measure137,measure138,measure139,measure140
012_Smetana_1,0.48,1.3437640000000002,1.0579589999999999,1.186848,3.099093,2.9618600000000006,2.9888429999999993,2.875373999999999,3.596871,2.696327,2.9587749999999993,5.895510000000002,2.7794109999999996,2.2812699999999992,2.7358270000000005,5.854331000000002,1.9667129999999986,2.3888430000000014,2.242176999999998,2.230476000000003,2.281360999999997,2.025986000000003,2.119909,2.4879819999999953,3.1659409999999966,3.5712469999999996,3.982994000000005,7.847482999999997,1.2266660000000087,1.1025399999999905,1.0923810000000032,1.1130610000000019,1.138095000000007,1.2243989999999911,1.1866219999999998,1.192109000000002,1.1609519999999947,1.2008160000000032,1.244082000000006,1.1417689999999965,1.1877549999999957,1.250975000000011,1.2498409999999893,1.1546940000000063,1.2338780000000042,1.1738769999999903,1.2945580000000092,1.2723809999999958,1.3191839999999928,2.1857820000000032,2.9169389999999993,2.606802000000002,2.851973000000001,2.8879369999999938,2.6402260000000126,3.1509749999999883,3.111474000000001,4.426076999999992,2.280545000000018,2.224716000000001,2.012743999999998,2.0412239999999997,1.8412250000000085,1.9178679999999986,2.3498869999999954,1.5453519999999799,1.4344210000000146,1.64018200000001,1.5012699999999768,1.8409520000000157,1.9481629999999939,2.259456,2.0600000000000023,3.478638999999987,2.195329000000015,2.32965999999999,2.1531070000000057,2.3070749999999975,2.501903999999996,1.4009530000000154,1.2851699999999937,1.1618139999999926,1.360635000000002,1.3003170000000068,1.2739679999999964,1.3552390000000116,1.3599999999999852,1.259681999999998,1.2843540000000075,1.2998179999999877,1.2087080000000014,1.1338770000000125,1.1622680000000116,1.1407259999999724,1.1692060000000026,1.2317010000000153,1.2174149999999884,1.1993650000000002,1.2127430000000174,1.1453070000000025,1.2822669999999903,1.2487079999999935,1.1919269999999926,1.3035380000000032,1.2480720000000076,1.1158279999999934,1.3006799999999998,1.2734690000000057,1.2620870000000082,1.1379129999999975,1.2870749999999873,1.581042999999994,3.1511110000000144,3.2848529999999982,3.2648069999999905,3.2319280000000106,3.3960989999999924,3.371972999999997,3.668662000000012,4.795465000000007,4.153107000000006,4.224897999999996,4.543128999999965,7.031157000000007,3.9245799999999917,4.022766000000047,3.29646299999996,3.810113000000001,3.713651000000027,3.6820859999999698,3.7965540000000146,3.61859400000003,3.882947999999999,3.797867999999994,3.770294999999976,3.872245000000021,4.430113000000006,3.7146940000000086,4.043060999999966,3.3918140000000108
013_Wihan_1,0.845624,1.820589,1.277959,1.5268480000000002,4.299093,3.3418599999999987,4.128843,2.9953740000000018,4.736871000000001,3.016326999999997,4.038775000000005,6.15551,1.6794109999999947,1.7612700000000032,2.7358270000000005,5.0143309999999985,1.8667129999999972,1.4288430000000005,1.1621769999999998,1.1504760000000047,1.561360999999998,1.0459859999999992,1.639909000000003,2.7479820000000004,3.3659409999999923,3.371247000000011,3.8429939999999903,6.407482999999999,1.326666000000003,1.2425400000000053,1.2123809999999935,1.2508839999999992,1.2402720000000045,1.2043989999999951,1.1866219999999998,1.2521090000000044,1.2035369999999972,1.2982310000000012,1.584081999999995,1.4617690000000039,1.227755000000002,1.2509749999999968,1.2898410000000098,1.2346939999999904,1.2738780000000105,1.2538769999999886,1.274557999999999,1.312381000000002,1.7191839999999985,2.2857820000000117,2.7569389999999885,2.4868020000000115,2.5319729999999936,3.1344220000000007,3.1337410000000006,3.310974999999999,3.291474000000008,3.7060769999999934,2.380545000000012,1.9647159999999815,1.8943769999999915,1.8395910000000129,1.761224999999996,2.1578680000000077,2.789886999999993,1.8053519999999992,1.7144210000000157,1.9601819999999748,1.6698410000000194,2.292381000000006,2.308162999999979,2.416780000000017,2.354512999999997,3.5468019999999854,2.2953290000000095,2.5496599999999887,2.3131070000000022,2.4870750000000044,2.7619040000000155,1.660952999999978,1.4051699999999983,1.2218140000000233,1.3806349999999838,1.2203169999999943,1.2539680000000146,1.2952390000000094,1.259999999999991,1.219682000000006,1.2843539999999791,1.4398180000000025,1.6323360000000093,1.2702490000000068,1.3222679999999798,1.2807260000000156,1.1692060000000026,1.3717010000000016,1.2374149999999986,1.2793649999999843,1.1927430000000072,1.4653069999999957,1.342267000000021,1.3087079999999958,1.331926999999979,1.3235380000000134,1.2480720000000076,1.2158279999999877,1.32068000000001,1.3134689999999978,1.3020870000000002,1.1779129999999896,1.347075000000018,2.4210429999999974,3.5311109999999815,2.9848530000000153,2.5448069999999916,2.371927999999997,2.7760990000000163,2.911972999999989,2.6086620000000096,3.7154649999999947,3.533107000000001,3.684898000000004,4.363129000000015,5.591156999999953,3.464580000000012,3.1427659999999946,2.513878000000034,2.552697999999964,2.6136510000000044,2.8336510000000317,2.9249889999999823,3.0785940000000096,3.6829480000000103,3.377867999999978,3.3102949999999964,3.29224499999998,3.730113000000017,3.354693999999995,3.203060999999991,3.0118140000000153
014_Panocha_1,0.665624,1.340589,1.0179589999999998,1.326848,2.5390930000000003,3.121859999999999,3.5888430000000007,3.075374,5.796870999999999,2.5563269999999996,3.418775,5.615510000000004,2.699410999999998,2.481270000000002,3.135826999999999,6.7543310000000005,1.8667129999999972,1.5088429999999988,1.6621769999999998,1.5104760000000041,1.6013609999999971,1.505986,1.6999089999999981,2.3279819999999987,2.945941000000005,3.391246999999993,3.6029940000000096,6.967483000000001,1.1866659999999882,1.0625400000000127,1.072380999999993,1.0530609999999996,0.9980950000000064,1.0243989999999883,1.0066220000000072,0.9921089999999992,0.980952000000002,1.0008160000000004,1.0040819999999968,1.261769000000001,0.9477550000000008,1.0909750000000003,1.2698409999999996,0.9546940000000035,1.0938779999999895,1.1138770000000022,1.0745580000000103,1.1323809999999952,1.2991839999999968,2.365781999999996,3.07693900000001,2.726801999999992,2.851973000000001,3.0679370000000006,2.740226000000007,3.350974999999991,3.131473999999997,2.346076999999994,2.9005450000000224,2.324715999999995,2.2943769999999972,2.179590999999988,2.0212250000000154,2.3578679999999963,2.379683,1.375555999999989,1.2944209999999998,1.6601820000000203,1.4898409999999842,1.792381000000006,1.688163000000003,1.996780000000001,2.254513000000003,3.2881629999999973,1.8339679999999987,2.2496600000000058,2.1931069999999977,2.2670750000000055,2.481903999999986,1.2609530000000007,1.2051700000000096,1.1218140000000005,1.2606349999999793,1.2003170000000125,1.1739680000000021,1.2752389999999991,1.1999999999999886,1.1996819999999957,1.2043540000000235,1.2598179999999957,1.1723360000000014,1.0302489999999977,1.1222679999999912,1.0607260000000167,0.9492059999999753,1.2717010000000073,1.0574149999999918,1.1393650000000264,1.0127430000000004,1.0453069999999798,1.2422669999999982,1.1687080000000094,1.0519270000000063,1.2635379999999827,0.9280720000000144,1.015827999999999,1.1349659999999915,1.0791830000000004,1.0620869999999911,0.9779130000000009,1.2065310000000125,1.3215869999999938,3.2111110000000167,3.1848529999999755,2.9448070000000257,2.9576419999999928,3.0703849999999875,3.1319730000000163,2.9286620000000028,4.315464999999989,4.033107000000001,4.08489800000001,4.623128999999977,8.211157000000014,3.40458000000001,3.442766000000006,3.056463000000008,3.2901129999999625,3.1736510000000067,3.50208600000002,3.296553999999958,3.61859400000003,3.702947999999992,3.277868000000012,3.7102949999999737,3.8922450000000026,4.5301130000000285,3.5746939999999654,3.1830610000000092,3.0518140000000358
015_Medici_1,0.7856240000000001,1.580589,1.2979589999999996,1.4868480000000002,3.0390930000000003,2.86186,3.7288429999999995,2.835374,3.3568710000000017,2.7763269999999984,3.6787750000000017,6.855509999999999,2.8194110000000023,2.481269999999995,3.635826999999999,6.714331000000001,1.9667129999999986,1.9688430000000068,1.8621769999999955,1.7704760000000022,2.081361000000001,1.6859859999999998,1.8399089999999987,2.2679819999999964,2.965941000000001,3.3112470000000087,4.182993999999994,7.627482999999998,1.4066660000000013,1.2425400000000053,1.2923809999999918,1.413060999999999,1.2780950000000075,1.3643989999999917,1.2866220000000084,1.3721089999999947,1.2635369999999995,1.3582310000000035,1.3240820000000042,1.321768999999989,1.227755000000002,1.2109750000000048,1.3298410000000018,1.2946939999999927,1.2538780000000003,1.2538770000000028,1.274557999999999,1.3723810000000043,1.3191839999999928,2.325782000000004,2.9369389999999953,2.56680200000001,2.69197299999999,3.2479370000000074,3.300226000000009,3.1709749999999985,3.111473999999987,3.86607699999999,2.4405450000000144,2.46471600000001,2.3943769999999915,2.419590999999997,2.1012249999999995,2.4178679999999986,2.749887000000001,1.945352000000014,1.914420999999976,1.9801820000000134,1.7812700000000063,1.9609519999999918,2.3481629999999996,2.496780000000001,2.4145129999999995,3.7068020000000104,2.575328999999982,2.769660000000016,2.3731070000000045,2.4270749999999737,2.681904000000003,1.5009530000000098,1.4651700000000005,1.3618140000000096,1.4406349999999861,1.3403169999999989,1.313968000000017,1.3952389999999752,1.420000000000016,1.3396820000000105,1.3600449999999853,1.3841270000000065,1.368707999999998,1.2738769999999988,1.3622680000000003,1.2607260000000053,1.1892059999999844,1.4317010000000039,1.337414999999993,1.2393650000000207,1.2327429999999993,1.3453069999999911,1.2422669999999982,1.328708000000006,1.3319270000000074,1.2235379999999907,1.1880720000000053,1.1558279999999854,1.3349660000000085,1.3191830000000095,1.2020869999999775,1.137913000000026,1.187074999999993,1.4810429999999997,2.218412999999998,3.177550999999994,2.7248069999999984,2.831928000000005,2.8960989999999924,2.8119729999999947,3.1086620000000096,4.695465000000013,4.773106999999982,5.12489800000003,5.443128999999999,8.671156999999994,3.3645799999999895,3.5627660000000105,3.0764629999999897,3.4301130000000057,3.4136510000000158,3.502085999999963,3.6565540000000283,3.750838999999985,4.07070299999998,4.25786800000003,3.950294999999983,3.512245000000007,3.3901129999999853,3.114693999999986,3.1630610000000274,3.051813999999979
016_Smetana_1,0.8856239999999999,1.500589,1.0579590000000003,1.3068479999999996,2.639093,2.861860000000001,3.3088429999999995,2.995374,3.776871,3.0563269999999996,3.258775,6.29551,2.979410999999999,2.6412699999999987,3.115827000000003,6.174331000000002,1.9267129999999995,1.9488429999999966,1.7621770000000012,1.7904759999999982,1.6413610000000034,1.525985999999996,1.639909000000003,2.0879819999999967,3.1459410000000076,3.3712469999999968,3.802993999999998,7.747483000000003,1.2266659999999945,1.1225400000000008,1.1123809999999992,1.1330609999999979,1.158095000000003,1.184398999999999,1.1666220000000038,1.2321089999999941,1.1635370000000052,1.218231000000003,1.284081999999998,1.301768999999993,1.227755000000002,1.250975000000011,1.2698409999999996,1.2146939999999944,1.2538780000000003,1.2538770000000028,1.274557999999999,1.2723809999999958,1.319184000000007,1.8057819999999936,2.7569390000000027,2.4468020000000053,2.411972999999989,2.8079370000000097,2.560226,3.1709749999999985,3.111474000000001,2.7660769999999815,2.32054500000001,2.4047160000000076,2.1543769999999824,2.2595910000000003,1.8612250000000188,2.3778680000000065,2.689886999999999,1.8053519999999992,1.654420999999985,1.8401819999999987,1.681270000000012,2.3009519999999952,2.1681629999999927,2.536779999999993,2.4145129999999995,3.886802000000017,2.215328999999997,2.309660000000008,2.073106999999993,2.3270750000000078,2.681904000000003,1.3409529999999847,1.2451700000000017,1.1218140000000005,1.32063500000001,1.3003169999999784,1.2139680000000226,1.295238999999981,1.2800000000000011,1.259681999999998,1.2843540000000075,1.35981799999999,1.288708000000014,1.2538769999999886,1.2422679999999957,1.2807260000000156,1.229206000000005,1.251700999999997,1.2974150000000009,1.2393649999999923,1.2727429999999913,1.3453070000000196,1.2422669999999982,1.2887079999999855,1.3119269999999972,1.3235380000000134,1.2480720000000076,1.1958279999999775,1.414966000000021,1.3191829999999811,1.3220870000000104,1.2379129999999918,1.3670749999999998,1.9410430000000076,3.591111000000012,3.1448529999999835,3.3248069999999927,3.2319280000000106,3.3160990000000083,3.151972999999998,2.968661999999995,4.235465000000005,4.313107000000002,4.244897999999978,4.863129000000015,6.931156999999985,3.5845800000000168,3.7427660000000174,3.156462999999974,3.3901129999999853,3.4336509999999976,3.242086000000029,3.436554000000001,3.0185940000000073,3.6629479999999717,3.3378680000000145,3.3102949999999964,3.2522450000000163,3.3901129999999853,3.1346940000000245,3.203060999999991,3.051813999999979
017_Stamitz_1,0.8456239999999999,1.460589,1.2379590000000005,1.5268479999999993,2.8990930000000006,2.9818599999999993,3.628843,2.8153740000000003,3.336871000000002,2.836326999999997,3.258775,4.755510000000005,2.8394109999999984,2.5812699999999964,3.2958270000000027,4.9943310000000025,1.667936999999995,1.707619000000001,1.5021770000000032,1.770475999999995,1.7413610000000048,1.485985999999997,1.639909000000003,2.207981999999994,3.005941000000007,3.3512470000000008,3.4229940000000028,6.147482999999994,1.326666000000003,1.242539999999991,1.27238100000001,1.2730609999999984,1.198094999999995,1.3243989999999997,1.1666220000000038,1.2521090000000044,1.183536999999987,1.2582310000000092,1.1840820000000036,1.1617689999999925,1.047754999999995,1.2109750000000048,1.1898410000000013,1.0546939999999978,1.2100680000000068,1.0976869999999934,1.0745579999999961,1.207755000000006,1.163809999999998,1.9857820000000004,2.516939000000008,2.226801999999992,2.4119730000000033,2.9879370000000023,2.600225999999992,2.990975000000006,3.031474000000003,2.9060769999999962,1.9805449999999922,2.3847159999999974,2.2743770000000154,2.159591000000006,2.1812249999999835,2.3378680000000145,2.329886999999985,1.5053520000000162,1.3944209999999941,1.6001819999999896,1.369841000000008,2.112380999999999,2.1081629999999905,2.21678,2.174513000000019,3.1081629999999905,1.933967999999993,2.3696600000000103,2.1931069999999977,2.2670750000000055,2.3819039999999916,1.4809529999999995,1.345169999999996,1.241814000000005,1.2606350000000077,1.3003169999999784,1.2339680000000044,1.2952390000000094,1.3199999999999932,1.1996819999999957,1.2243540000000053,1.1198180000000093,1.1687080000000094,1.1138769999999738,1.1422680000000014,1.120726000000019,1.1292059999999822,1.1517010000000028,1.125850000000014,1.1109299999999962,1.0927429999999845,1.2053070000000048,1.0822670000000016,1.1487079999999992,1.1000449999999944,1.1354200000000105,1.128072000000003,1.0758280000000013,1.1406800000000032,1.1534690000000012,1.1220869999999934,1.0779129999999952,1.2070750000000032,1.6210430000000144,2.418412999999987,2.917551000000003,2.8248069999999927,2.871927999999997,3.1760989999999936,3.0919730000000243,2.8486619999999903,3.8354649999999992,3.6731069999999875,3.5648979999999995,4.0631290000000035,5.891157000000021,3.064579999999978,3.202765999999997,2.9364630000000034,3.51011299999999,3.3536510000000135,3.162085999999988,3.196553999999992,3.4385940000000232,3.6029480000000262,3.39786799999996,3.5302950000000237,3.352244999999982,3.410113000000024,3.034694000000002,3.1830610000000092,3.051813999999979
018_PavelHaas_1,0.805624,1.1805889999999999,1.0379589999999999,1.4468480000000006,3.6990929999999995,3.04186,3.708843,3.5953740000000014,5.376870999999998,2.656327000000001,3.6587749999999986,6.45551,2.5994110000000035,2.5212700000000012,4.115826999999996,7.354331000000002,1.7467129999999997,1.5088429999999988,1.482177,1.5504760000000033,1.6213610000000003,1.3859859999999955,1.6399089999999958,2.8279820000000058,4.565940999999995,3.4912470000000013,4.022993999999997,8.227483000000007,1.1466659999999962,1.1025400000000047,1.052380999999997,1.1330609999999979,1.1180949999999967,1.0840820000000093,1.106938999999997,1.192109000000002,1.0809519999999964,1.100816000000009,1.2040819999999997,1.2217689999999948,1.1677549999999997,1.2509749999999968,1.2698409999999996,1.1946939999999984,1.193877999999998,1.1338770000000125,1.2545579999999887,1.312381000000002,1.579183999999998,2.585782000000009,2.876938999999993,2.3468019999999967,2.551973000000004,2.9879370000000023,3.1002260000000064,3.230975000000001,4.011473999999993,4.326076999999998,3.5405450000000087,3.264715999999993,1.9943770000000143,2.0995909999999753,1.8212249999999983,2.0578680000000134,2.789886999999993,2.056463000000008,1.8233099999999922,2.4801820000000134,1.8612699999999904,2.9009519999999895,2.648163000000011,3.21678,2.814513000000005,3.4268020000000092,2.6553289999999947,3.4496599999999944,2.3931069999999863,2.2870750000000157,2.3419039999999995,1.1809529999999882,1.1651700000000176,1.1018139999999903,1.1806349999999952,1.080317000000008,1.153967999999992,1.0552390000000003,1.1800000000000068,1.259681999999998,1.0443539999999985,1.2998180000000161,1.3887079999999798,1.2338770000000068,1.2422679999999957,1.2207260000000133,1.1292059999999822,1.2717010000000073,1.2658500000000004,1.1909300000000087,1.2327429999999993,1.5853070000000002,1.35351399999999,1.5774609999999996,1.2119270000000029,1.2635380000000112,1.2280719999999974,1.1158279999999934,1.3949660000000108,1.2991829999999993,1.2220869999999877,1.1379129999999975,1.187074999999993,1.8010430000000213,4.211110999999988,3.484852999999987,3.4848070000000178,2.997641999999985,3.030385000000024,3.2719730000000027,3.0086619999999584,5.575465000000008,4.173107000000016,4.429388000000017,5.038638999999989,9.491156999999987,3.2845800000000054,3.8427659999999833,3.036463000000026,3.2701129999999807,3.4336509999999976,3.50208600000002,3.916554000000019,3.958594000000005,3.982947999999965,3.6778679999999895,3.9502950000000396,3.9722449999999867,3.350112999999965,3.1346940000000245,3.2230610000000297,3.051813999999979
019_Apollon_1,0.483175,1.280589,1.177959,1.186848,2.519093,2.5818600000000007,3.1088430000000002,3.215373999999999,3.936871000000002,2.4763269999999977,2.878775000000001,4.215509999999998,2.0194110000000016,1.841269999999998,2.2958270000000027,4.394331000000001,1.9467129999999955,1.5888430000000042,1.722177000000002,1.5504759999999962,1.5813610000000011,1.4459859999999978,1.399909000000001,1.927982,3.285941000000001,3.3712469999999968,3.2273020000000017,6.259999999999998,1.0298410000000047,1.1425399999999968,1.1523810000000054,1.153060999999994,1.178094999999999,1.1840820000000036,1.126938999999993,1.192109000000002,1.1635370000000052,1.1382310000000047,1.1840819999999894,1.1017690000000044,1.0677550000000053,1.0909750000000003,1.169840999999991,1.094694000000004,1.0338780000000014,1.1738770000000045,1.1345579999999984,1.2323809999999895,1.319184000000007,1.925781999999998,2.6969390000000004,2.2468020000000024,2.1919730000000044,2.6279369999999886,2.2002260000000007,2.3909749999999974,2.991474000000011,2.7660769999999957,2.360545000000002,2.324715999999995,2.0943770000000086,2.0795909999999935,1.8612250000000046,2.0775509999999855,2.2702040000000068,1.6453520000000026,1.5144209999999987,1.8201820000000168,1.4612699999999847,2.0609520000000146,2.1681629999999927,2.1967799999999897,2.0226760000000183,3.238638999999978,2.0553290000000004,2.3696600000000103,2.1331069999999954,2.147075000000001,2.3619040000000098,1.2409529999999904,1.305170000000004,1.1218140000000005,1.3006349999999998,1.200316999999984,1.2339680000000044,1.2552390000000173,1.259999999999991,1.1196820000000116,1.2643539999999973,1.0798179999999888,1.2723359999999957,1.050249000000008,1.0822679999999991,1.1807259999999928,0.9292059999999935,1.2317010000000153,0.9774150000000077,1.1993650000000002,1.00906999999998,1.2489800000000173,1.1022669999999835,1.088707999999997,0.991927000000004,1.1235379999999964,1.0680720000000008,1.0758280000000013,1.0749660000000176,1.0991829999999823,1.1020870000000116,1.0379130000000032,1.2870749999999873,1.6010430000000042,2.5111109999999996,2.464853000000005,2.52480700000001,2.5719279999999856,2.7760990000000163,2.911972999999989,2.1086620000000096,3.855464999999981,3.713107000000008,3.724897999999996,4.163128999999998,6.011156999999997,3.0245800000000145,2.782765999999981,2.453878000000003,2.640000000000015,2.4263489999999877,2.3536510000000135,2.6249889999999994,2.638594000000012,2.7429479999999558,2.7378680000000486,2.6702949999999532,2.8122450000000185,2.990113000000008,2.774694000000011,2.203060999999991,3.031813999999997
021_Skampa_1,0.8056239999999999,1.1605889999999999,0.9779590000000002,1.306848,3.179093,2.94186,3.708843,3.3353740000000016,4.236870999999997,2.7163269999999997,3.444490000000002,7.489794999999997,2.5594110000000043,2.201270000000001,3.153559999999999,6.1765979999999985,1.7879369999999994,1.3876190000000008,1.7621770000000012,1.510475999999997,1.4813609999999997,1.6059860000000015,1.639909000000003,2.907981999999997,3.6459409999999934,3.4512470000000093,3.702994000000004,7.807482999999991,1.1466659999999962,1.0301590000000118,1.0447619999999915,1.0930610000000058,1.0980950000000007,1.0443989999999985,1.1066220000000015,1.0321089999999913,1.0635370000000108,1.1782309999999967,1.2440819999999917,1.1817690000000027,1.1877550000000099,1.2309749999999866,1.2298410000000075,1.134693999999996,1.173878000000002,1.1361899999999991,1.2199999999999989,1.264626000000007,1.4991839999999996,2.625782000000001,2.876938999999993,2.5268020000000035,2.4119730000000033,2.6079369999999926,2.7002260000000007,2.9109750000000076,3.4314739999999944,3.36607699999999,2.6805450000000235,2.324715999999995,1.8743769999999813,2.1232650000000035,1.9775510000000054,2.5578680000000134,2.829886999999985,1.725352000000015,1.7344209999999975,1.9601820000000032,1.8212699999999984,2.6209519999999884,2.508162999999996,2.416780000000017,2.7345129999999926,3.5668019999999956,2.435328999999996,2.789659999999998,2.433107000000007,2.2870749999999873,2.7619040000000155,1.2409529999999904,1.1051700000000153,0.9881629999999859,1.174285999999995,1.2003170000000125,1.193967999999984,0.9752390000000162,1.4000000000000057,1.1996819999999957,1.164354000000003,1.35981799999999,1.4287080000000003,1.1938770000000147,1.0622679999999889,1.2807259999999872,1.1692060000000026,1.2917010000000175,1.2574149999999804,1.2193650000000105,1.172742999999997,1.305306999999999,1.2422669999999982,1.2487079999999935,1.1719270000000108,1.2635380000000112,1.1680719999999951,1.0958279999999831,1.2949660000000165,1.2191829999999868,1.2220870000000161,1.1379129999999975,1.2870749999999873,2.101043000000004,3.391110999999995,3.4848530000000153,3.0224489999999946,2.7542860000000076,3.016098999999997,3.3119729999999947,2.8286620000000084,5.09546499999999,4.073106999999993,4.084897999999981,4.463129000000038,7.371156999999982,3.1245799999999804,3.5027660000000083,2.993877999999995,3.4399999999999977,3.080000000000041,3.3684349999999768,3.3913840000000164,3.823763999999983,3.622948000000008,3.3978680000000168,3.85029499999996,3.452245000000005,3.390113000000042,3.114693999999986,3.0230609999999842,3.051813999999979
022_Talich_1,1.1456239999999998,1.9005890000000005,1.2179589999999996,1.6668479999999999,2.5590930000000007,2.5618599999999994,3.4888429999999993,3.155374,3.9568709999999996,2.7963270000000016,3.098775,5.975509999999996,2.1794110000000018,1.9012700000000038,2.4758269999999953,5.374331000000005,1.806712999999995,1.4488430000000037,1.5821770000000015,1.6704760000000007,1.5213609999999989,1.4583669999999955,1.3875280000000032,2.3279819999999987,2.8459410000000034,3.2512469999999922,3.722994,6.407482999999999,1.2466660000000047,1.1425399999999968,1.1523810000000054,1.2130609999999962,1.178094999999999,1.2243990000000053,1.1266219999999976,1.1521089999999958,1.1035370000000029,1.1582310000000007,1.084081999999995,1.201769000000013,1.1277549999999934,1.2509749999999968,1.1898410000000013,1.144762,1.143810000000002,1.1738770000000045,1.2345579999999927,1.2523809999999997,1.4191840000000013,2.8057820000000078,2.9369389999999953,2.3468019999999967,2.3919730000000072,2.8079369999999955,2.6602259999999944,2.710975000000005,2.831474,3.4860769999999945,1.9205450000000042,2.284716000000003,2.2327439999999967,2.0812239999999917,1.7412250000000142,2.117867999999987,2.449887000000018,1.6253519999999924,1.4344209999999862,1.6601820000000203,1.4012699999999825,2.200952000000001,2.168163000000021,2.3567799999999863,2.1345129999999983,3.2068020000000104,2.1953289999999868,2.4096600000000024,2.073106999999993,2.067075000000017,2.401904000000002,1.3409529999999847,1.305170000000004,1.1418140000000108,1.3806349999999838,1.2603170000000148,1.2339680000000044,1.2352389999999787,1.3799999999999955,1.2161900000000117,1.2278459999999995,1.4398180000000025,1.2287080000000117,1.1138770000000022,1.1822679999999934,1.1807259999999928,1.0892059999999901,1.251700999999997,1.1574150000000145,1.1193649999999877,1.172742999999997,1.4453070000000139,1.2822669999999903,1.3487080000000162,1.291926999999987,1.2035380000000089,1.128072000000003,1.1158279999999934,1.174966000000012,1.1791829999999948,1.1420870000000036,1.057912999999985,1.2265309999999943,1.7415870000000098,3.7111109999999883,3.184853000000004,2.9448069999999973,2.791928000000013,2.9560989999999947,3.011973000000012,2.9217239999999833,5.002403000000015,3.8731070000000045,3.764897999999988,4.415510000000012,6.298776000000004,3.0245800000000145,3.042765999999972,2.6964629999999943,3.0901130000000308,2.8273019999999747,3.1284350000000245,2.8765539999999987,2.958594000000005,3.062947999999949,3.117868000000044,2.9556010000000015,3.226938999999959,3.4301130000000057,3.2146940000000086,3.463060999999982,3.9918140000000335
023_Smetana_1,0.54,1.3237640000000002,1.197959,1.3068479999999996,3.0790930000000003,2.62186,2.6688430000000007,2.735374,3.436871,2.8163269999999976,3.118775000000003,5.31551,2.4794110000000025,2.5412699999999973,2.8158269999999987,5.934331,2.1030390000000025,2.5125169999999954,2.262177000000001,2.3304760000000044,2.101360999999997,2.1059860000000015,2.2199090000000012,2.770022999999995,3.5839,3.4712470000000053,3.782994000000002,6.5074829999999935,1.3866660000000053,1.202539999999999,1.2123809999999935,1.2130610000000104,1.198094999999995,1.2243989999999911,1.1866219999999998,1.2321090000000083,1.1635370000000052,1.1582309999999865,1.1640820000000076,1.241769000000005,1.1477549999999894,1.1709749999999985,1.2498410000000035,1.1546940000000063,1.1538779999999917,1.1338769999999982,1.254558000000003,1.2523809999999997,1.2591840000000047,2.365781999999996,2.8769390000000072,2.646801999999994,3.151972999999998,2.907937000000004,2.8602259999999973,3.270975000000007,3.0114739999999927,3.306077000000016,2.3005449999999996,2.2447159999999826,2.114377000000019,2.259590999999972,1.961225000000013,2.297867999999994,2.749887000000001,1.8253520000000094,1.4844439999999963,1.630158999999992,1.6212700000000098,1.5009520000000123,2.0681629999999984,2.036779999999993,2.02267599999999,3.178639000000004,2.215328999999997,2.2296599999999955,2.1131070000000136,2.2070750000000032,2.441903999999994,1.5609529999999836,1.4251700000000085,1.2818139999999971,1.4406350000000145,1.3603169999999807,1.353968000000009,1.3352390000000014,1.4000000000000057,1.2796820000000082,1.3243539999999996,1.319817999999998,1.3487079999999878,1.1338770000000125,1.1622679999999832,1.240725999999995,1.1692060000000026,1.1917010000000232,1.117414999999994,1.2793649999999843,1.092743000000013,1.2453069999999968,1.142267000000004,1.2287079999999833,1.2119270000000029,1.1235379999999964,1.1480720000000133,1.1358280000000036,1.2406799999999976,1.1734690000000114,1.2220869999999877,1.1379129999999975,1.187074999999993,1.7210430000000088,2.7111109999999883,3.404853000000003,3.084807000000012,3.0719279999999856,3.476099000000005,3.2119730000000004,3.8486620000000187,3.855464999999981,4.473106999999999,4.184898000000004,4.423128999999989,7.011157000000026,3.724580000000003,3.862765999999965,3.136462999999992,3.630113000000051,3.733650999999952,3.4420860000000175,3.5765539999999874,3.558594000000028,3.462947999999983,3.617867999999987,3.750294999999994,3.4722450000000435,3.3901129999999853,3.094694000000004,3.203060999999991,4.431814000000031
