,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97,measure98,measure99,measure100,measure101,measure102,measure103
011_Jerusalem_3,3.027075,4.031110999999999,3.6300230000000013,2.6802259999999993,1.6022229999999986,3.0275730000000003,5.9591840000000005,2.8085710000000006,2.947120999999999,3.1368250000000018,2.3999549999999985,1.7631739999999994,3.1551019999999994,5.949705999999999,2.5905210000000025,2.854194999999997,1.8575510000000008,2.472789000000006,2.335056999999999,1.6617689999999996,1.601949999999995,1.3618140000000025,1.5121990000000025,1.6258509999999973,2.605170000000001,2.0594559999999973,2.2988200000000063,1.9048530000000028,2.389432999999997,2.0497510000000005,1.57659799999999,2.1008620000000064,1.8677100000000024,2.096508,1.490883999999994,1.4030840000000069,0.6941499999999934,1.4220399999999955,1.58566900000001,1.594512999999992,0.7239000000000004,1.4232200000000006,1.479138000000006,1.4452610000000021,0.7308389999999889,1.4661230000000103,0.6640359999999959,1.4151020000000045,1.4289339999999982,1.3949209999999965,1.3877999999999986,1.3816330000000079,0.9208159999999879,0.8826760000000036,0.8497050000000002,0.8152380000000079,0.9691159999999996,0.8691159999999911,3.183174000000008,2.5575970000000012,3.9384119999999996,1.8749660000000006,3.3274829999999866,2.323900000000009,2.857325000000003,4.1269379999999956,3.0269389999999987,2.8208170000000052,2.6559179999999856,2.692653000000007,2.397595999999993,2.4195470000000228,2.4824490000000026,2.58290199999999,2.3112930000000063,2.5133329999999887,2.2924720000000036,2.2775509999999883,2.64136000000002,2.387619000000001,2.514421999999996,3.023990999999995,2.852562000000006,2.984263999999996,2.5937409999999943,2.7930609999999945,2.6242180000000133,4.315237999999994,2.1321539999999857,3.4039000000000215,2.475510999999983,5.8756910000000175,3.347165999999987,4.1133780000000115,4.078639999999979,1.7663490000000195,6.708253999999982,4.217869000000007,4.232652999999999,4.5289789999999925,2.1337420000000122,7.517279000000002,7.696461999999997
012_Panocha_3,2.808345,2.8898409999999997,3.070023000000001,2.360225999999999,1.4222230000000007,2.1075730000000004,3.9991839999999996,2.4559180000000005,2.8397739999999985,2.956825000000002,2.1799549999999996,1.5501129999999996,2.128162999999997,3.8697060000000008,2.4365980000000036,2.528117999999999,1.5375510000000006,2.4127889999999965,2.075057000000001,1.501769000000003,1.7619499999999988,1.501813999999996,1.5921990000000008,1.8858510000000024,2.065170000000002,1.9145579999999995,2.3437179999999955,2.004852999999997,1.8694330000000008,1.6297509999999988,1.516598000000002,1.8208620000000053,1.8077100000000002,2.296508000000003,1.6108839999999987,1.6030839999999955,0.667619000000002,1.6285709999999938,1.605669000000006,1.534513000000004,0.7638999999999925,1.5832199999999972,1.5791380000000004,1.5852610000000027,0.7108390000000071,1.5461229999999944,0.7040360000000021,1.6551019999999994,1.648933999999997,1.634693999999996,1.6480270000000132,1.6016329999999925,1.0208159999999964,0.9026759999999996,0.8297050000000041,0.8152380000000079,1.329115999999999,1.3980949999999979,3.814694000000003,1.8970979999999997,3.05841199999999,1.8549660000000046,2.9674830000000014,1.903899999999993,2.2773250000000047,3.0669379999999933,2.673878000000002,2.173878000000002,2.0359180000000094,2.2926530000000014,1.9975959999999873,1.9995470000000068,1.8824490000000083,2.1029020000000003,1.9912929999999847,1.993333000000007,1.892471999999998,1.8575510000000008,1.901360000000011,1.9276189999999929,1.891428999999988,2.266984000000008,2.0525619999999947,2.444264000000004,2.2937410000000114,2.2930609999999945,2.2642179999999996,3.555238000000003,1.6121540000000039,2.183899999999994,2.175511,4.515691000000004,2.9671659999999918,3.1755100000000027,2.9365080000000034,1.5863489999999842,7.048254000000014,3.2778689999999813,2.9926530000000184,3.0489790000000028,2.0737419999999815,5.937279000000018,7.556461999999982
013_Wallinger_3,2.048345,2.3139680000000005,2.545896,2.240226,1.6622229999999991,2.747573000000001,4.0391840000000006,2.2485709999999983,2.367121000000001,2.596824999999999,2.3599549999999994,1.6901130000000002,2.528163000000003,4.049705999999997,2.0705209999999994,2.314195000000005,1.7775509999999954,1.9527890000000028,2.075057000000001,1.7017689999999988,1.7219499999999996,1.5818140000000014,1.7121989999999983,1.8583679999999987,2.192653,2.034558000000004,1.8237179999999995,1.8448530000000005,1.7894329999999954,1.763220000000004,1.7231290000000001,1.800861999999995,1.8077100000000002,1.8765080000000012,1.6308839999999947,1.6230840000000057,0.7541499999999957,1.6820400000000006,1.605669000000006,1.6145130000000023,0.7839000000000027,1.6032199999999932,1.699138000000005,1.6252609999999947,0.7908390000000054,1.6461229999999887,0.7640360000000044,1.6151020000000074,1.668933999999993,1.694921000000008,1.6677999999999997,1.6416329999999988,1.0408159999999924,0.8695239999999984,0.9028570000000116,0.7952379999999977,0.9291159999999934,0.9691159999999996,3.3431740000000048,1.997596999999999,3.298411999999999,1.8149659999999983,3.0274830000000037,1.883899999999997,2.4773250000000075,2.8869379999999865,2.506939000000017,2.6408169999999984,2.4759179999999787,2.832653000000022,2.5575959999999895,2.499547000000007,2.4224490000000003,2.6829019999999844,2.483764000000008,2.480862000000002,2.412472000000008,2.5575509999999895,2.5413599999999974,2.8076190000000167,2.8331979999999817,3.3252150000000142,3.152561999999989,3.164264000000003,3.533740999999992,3.373061000000007,3.7442179999999894,4.135238000000015,2.392154000000005,3.0638999999999896,3.095511000000016,4.955690999999973,2.727166000000011,3.1355100000000107,3.316507999999999,1.6863489999999786,4.4082539999999995,3.1378690000000233,3.452652999999998,3.44897899999998,2.493742000000026,7.037278999999984,7.396462000000014
014_Excelsior_3,2.3883449999999997,2.5498410000000007,2.650022999999999,2.0402260000000005,1.4022229999999993,3.527573000000002,4.519183999999999,2.168571,2.3871210000000005,2.376825,1.879954999999999,1.490113000000001,3.4681630000000006,4.469705999999995,1.930521000000006,2.054195,1.7175510000000003,1.8927890000000005,1.835056999999999,1.6017689999999973,1.4419499999999985,1.0818140000000014,1.152199000000003,1.565850999999995,2.105170000000001,2.3745580000000004,1.8837180000000018,2.0848530000000025,1.949432999999999,1.5897509999999926,1.6965980000000087,1.8408620000000013,1.6477099999999893,1.8965080000000114,1.7508839999999992,1.743083999999996,0.7941500000000019,1.6220399999999984,1.8056689999999946,1.7145129999999966,0.863900000000001,1.743220000000008,1.719138000000001,1.665261000000001,0.8508389999999935,1.666122999999999,0.8440360000000027,1.7151020000000017,1.628934000000001,1.734921,1.6077999999999975,1.701633000000001,1.0408160000000066,0.9626759999999877,0.9297050000000127,0.8352379999999897,1.1091160000000002,1.1491160000000065,3.183173999999994,2.3575969999999984,3.1384120000000024,1.754965999999996,3.2474830000000026,2.4438999999999993,2.593243000000001,3.1710199999999986,2.7269390000000158,2.5408169999999757,3.115918000000022,3.4126529999999775,2.7575960000000066,2.519547000000017,2.38244899999998,2.3829020000000014,2.3849440000000186,2.2396819999999877,2.0124720000000025,1.9575509999999952,1.901360000000011,1.667619000000002,1.5331979999999987,2.285214999999994,2.3125619999999856,2.875692000000015,2.4623129999999946,2.7730610000000127,2.3042179999999917,4.47523799999999,2.2321540000000084,3.1639000000000124,2.8555109999999786,5.267663999999996,2.4551930000000084,3.253377999999998,3.1386400000000094,2.1063489999999945,5.068253999999996,3.057869000000011,3.172652999999997,3.088978999999995,2.533742000000018,7.237279000000001,6.916461999999996
016_Wihan_3,2.568345,3.0698410000000003,3.150022999999999,2.374104000000001,1.4083450000000006,3.1875729999999987,4.279184000000001,2.288571000000001,2.507120999999998,2.796825000000002,2.379954999999999,1.4901129999999974,3.0081630000000033,4.349705999999998,2.1105209999999985,2.294195000000002,1.5175510000000045,1.9221769999999978,1.605668999999999,1.501769000000003,1.5019499999999937,1.261814000000001,1.412199000000001,1.8458510000000032,1.9651700000000005,2.494557999999998,1.7437180000000012,1.984852999999994,1.7894330000000025,1.909751,1.2165980000000047,1.9408619999999956,1.8277099999999962,2.4165080000000074,1.8708840000000038,1.6030839999999955,0.8541500000000042,1.802039999999991,1.605669000000006,1.6545129999999943,0.7839000000000027,1.6832200000000057,1.7391839999999945,1.6852149999999995,0.7908390000000054,1.686122999999995,0.7840360000000004,1.6751019999999954,1.7089339999999993,1.714921000000004,1.6677999999999997,1.6616329999999948,1.0008160000000004,0.8826760000000036,0.8897050000000064,0.8152379999999937,1.2091160000000087,1.4891159999999957,4.103173999999996,3.0975970000000075,3.278411999999989,1.8949660000000108,3.447482999999991,2.4039000000000073,2.217324999999988,3.2669380000000103,3.306939,2.800816999999995,2.955917999999997,3.3126530000000116,2.137596000000002,2.2395469999999875,2.1224490000000173,2.9629019999999855,2.1912930000000017,2.313333,2.2324720000000013,2.2575510000000065,2.6813599999999838,2.407619000000011,2.6531980000000033,3.4452149999999904,2.532562000000013,2.3842640000000017,2.773741000000001,3.033060999999975,3.0442180000000008,4.575238000000013,2.132154000000014,3.203899999999976,2.6555110000000184,4.735691000000003,2.7671659999999747,3.673378000000014,3.6386400000000094,3.266348999999991,5.4482539999999915,3.7178690000000074,3.9326529999999877,3.6489790000000255,2.0137419999999793,5.697279000000009,6.51646199999999
017_Lindsay_3,2.528345,2.4898410000000006,2.410023,2.1602260000000006,1.5622229999999995,2.167572999999999,3.3391840000000013,2.2485709999999983,2.3471210000000013,2.2768249999999988,2.0399550000000026,1.6901129999999966,2.2681630000000013,4.649705999999998,1.0305210000000002,2.1341949999999983,1.7175510000000003,1.9327890000000068,1.8750569999999982,1.6617689999999996,1.7619499999999988,1.7818139999999971,1.7321990000000014,1.815102000000003,1.7559189999999987,1.794558000000002,1.723717999999998,1.724852999999996,1.7294330000000002,2.109751000000003,1.5165979999999948,1.760862000000003,1.8077100000000002,1.7565079999999966,1.5108840000000043,1.4830840000000052,0.7141499999999894,1.4620400000000018,1.3656690000000111,1.4945129999999978,0.5638999999999896,1.4232200000000006,1.4391379999999998,1.4452610000000021,0.7308390000000031,1.446123,0.7240359999999981,1.5151019999999988,1.4489340000000084,1.4349209999999886,1.4878000000000071,1.441632999999996,0.9608160000000083,0.7026759999999967,0.9697050000000047,0.8552379999999999,1.1891159999999985,1.2691159999999968,2.683672999999999,1.3970979999999997,2.1984120000000047,1.5149660000000011,2.627482999999998,1.623899999999992,1.877324999999999,2.8469380000000086,2.366939000000002,2.6608169999999944,2.695918000000006,3.0126530000000002,1.937595999999985,2.099547000000001,1.8604080000000067,1.904943000000003,1.8712930000000085,2.093333000000001,1.5924719999999866,1.6975510000000043,2.2613599999999963,2.1076189999999997,1.9785040000000151,2.3599089999999876,1.7725619999999935,1.984263999999996,2.0537410000000023,1.9330610000000092,2.104218000000003,3.385169999999988,2.0822220000000016,3.3839000000000112,2.975510999999983,5.3756910000000175,2.567165999999986,3.033377999999999,3.1386400000000094,1.5863490000000127,5.4482539999999915,3.2978689999999915,2.7926530000000014,3.5489790000000028,1.693741999999986,4.3756460000000175,8.158095000000003
018_NewHelsinki_3,2.404535,3.093651,2.730023,2.0802259999999997,1.402223000000001,3.3275729999999992,5.0391840000000006,2.888570999999999,3.117913999999999,3.086032000000003,2.139954999999997,1.4501130000000018,3.208162999999999,4.2897060000000025,3.010520999999997,2.994195000000005,1.5175509999999974,2.6127889999999994,2.7550570000000008,1.6617689999999996,2.021949999999997,1.261814000000001,1.8321990000000028,1.3858509999999953,1.6651700000000034,1.6745579999999975,1.6037180000000006,1.6048530000000056,1.5294329999999974,1.8697509999999937,1.2365980000000008,1.5608620000000002,1.6477100000000036,1.6965079999999944,1.3708840000000038,1.3430840000000046,0.7341499999999996,1.4220399999999955,1.5056689999999975,1.4545130000000057,0.6512469999999979,1.3958730000000088,1.4791379999999918,1.425261000000006,0.6308389999999946,1.426123000000004,0.5840359999999976,1.4351020000000005,1.388933999999992,1.3749210000000005,1.3278000000000105,1.441632999999996,0.9208160000000021,0.782675999999995,0.8297050000000041,0.7152379999999994,1.029116000000002,0.8891160000000013,3.143174000000002,4.597596999999993,4.518411999999998,2.0749660000000034,3.607483000000002,3.8438999999999908,3.2356920000000002,4.448571000000015,3.846938999999992,3.1408169999999984,3.2959180000000003,3.772652999999991,2.4375960000000134,2.319547,2.2824489999999855,2.542901999999998,2.1912930000000017,2.4333330000000046,2.1524720000000173,1.977550999999977,1.661360000000002,1.7076190000000224,1.7331979999999874,2.5052149999999926,2.2925620000000038,2.9242639999999938,2.493741,2.2530610000000024,2.30421800000002,4.015237999999982,2.0121540000000095,3.0038999999999874,3.175511,6.355691000000007,3.807165999999995,3.9133779999999945,4.058639999999997,2.2663490000000195,6.308254000000005,3.597869000000003,4.192652999999979,5.128979000000015,1.7537419999999884,9.297279000000003,8.176462000000015
020_Vlach_3,2.2905670000000002,3.207619,3.2100230000000005,2.780225999999999,1.7822230000000001,2.6275730000000017,5.679183999999999,2.428570999999998,2.6671210000000016,3.096824999999999,2.679955000000003,1.6901129999999966,2.5881630000000015,5.829706000000002,2.3105209999999943,2.674467,1.8972790000000046,2.2434009999999986,2.4244449999999986,1.741768999999998,1.9619500000000016,1.6018140000000045,1.6990020000000001,1.6590479999999985,2.1195919999999973,2.0001359999999977,2.0437179999999984,2.0248530000000073,1.3494330000000048,2.189750999999987,1.9965980000000059,1.780861999999999,1.7877100000000041,1.9765079999999955,1.650884000000005,1.7030839999999898,0.7341500000000138,1.7220399999999927,1.6856690000000043,1.7545130000000029,0.7838999999999885,1.7032200000000017,1.699138000000005,1.645261000000005,0.7508389999999991,1.666122999999999,0.7840360000000004,1.6951019999999914,1.608934000000005,1.6749209999999977,1.5678000000000054,1.6816329999999908,0.9608160000000083,0.9026759999999996,0.8297049999999899,0.7552380000000056,1.0019050000000078,0.9163269999999955,3.3231739999999945,3.677597000000006,3.4784119999999916,2.0549660000000074,3.2074830000000105,2.2638999999999783,3.1973250000000064,3.3069380000000024,3.0069389999999885,2.4208169999999996,2.415918000000005,2.5926530000000128,2.0375960000000077,2.079546999999991,1.9224490000000003,2.0629020000000082,2.071292999999997,2.073332999999991,1.7524720000000116,1.8175509999999804,1.8813600000000008,1.7876190000000065,1.9331980000000044,2.1852149999999995,2.1925620000000094,2.1442639999999926,2.1137410000000045,2.2530610000000024,2.5442180000000008,4.575237999999985,2.2388210000000015,3.437232999999992,3.175511,5.135691000000008,2.5471660000000043,3.4133779999999945,3.6786400000000015,1.766348999999991,6.768254000000013,2.8578689999999938,3.432653000000016,3.3289789999999755,2.5537419999999997,6.217279000000019,7.736461999999989
021_Navarra_3,2.5407260000000003,3.57746,3.3500229999999993,2.140226,1.5222230000000003,2.7675729999999987,5.6991840000000025,2.6885709999999996,2.768708,2.9952380000000005,2.0999550000000013,1.510112999999997,2.809116000000003,6.4887529999999956,2.250520999999999,2.314195000000005,1.5375510000000006,1.863400999999996,2.1244450000000015,1.4217689999999976,1.1419500000000014,0.981814,1.2121989999999983,1.5058509999999998,2.285170000000001,1.8145579999999981,2.223718000000005,2.3848529999999926,2.60943300000001,1.949750999999992,1.9765980000000098,1.780861999999999,1.6277099999999933,2.1765079999999983,1.8908839999999998,1.7630840000000063,0.7941500000000019,1.6420399999999944,1.7456690000000066,1.6745129999999904,0.7639000000000067,1.6832199999999915,1.7391380000000112,1.7852609999999913,0.8308389999999974,1.6661230000000131,0.7840359999999862,1.6951020000000057,1.648933999999997,1.6749209999999977,1.6078000000000117,1.6216329999999886,0.9608160000000083,0.7226759999999928,0.8097050000000081,0.7552379999999914,0.821905000000001,0.9163270000000097,2.8031739999999985,2.8775969999999944,3.8384120000000053,1.724490000000003,3.337958999999998,2.383899999999983,2.8773250000000132,4.286937999999992,4.386939000000012,3.080816999999996,2.27591799999999,2.932653000000016,2.2575960000000066,2.29954699999999,2.1624490000000094,2.402901999999983,2.271293000000014,2.262901999999997,1.922902999999991,1.7775509999999883,1.5813600000000179,1.3276189999999986,1.353197999999992,1.7252149999999915,2.1925620000000094,2.904264000000012,2.5937409999999943,2.7130610000000104,2.5442180000000008,4.815237999999994,2.012153999999981,3.7239000000000146,2.855511000000007,7.555690999999996,3.067165999999986,3.8733780000000024,3.338639999999998,1.5863490000000127,5.888253999999989,3.557869000000011,3.912653000000006,3.5489790000000028,2.433741999999995,5.497278999999992,8.256461999999999
022_EnergieNove_3,2.150658,2.2498410000000004,2.3900229999999993,2.1202260000000006,2.002222999999999,2.6475730000000013,3.5391840000000006,2.0685709999999986,2.2271210000000004,2.376825,2.159955,2.250112999999999,2.6281630000000007,3.6297060000000023,1.970520999999998,2.1541950000000014,2.117550999999999,2.1327890000000025,2.0150569999999988,2.1217690000000005,2.2219499999999996,2.1218140000000005,2.192198999999995,1.805851000000004,2.7451700000000017,2.1545579999999944,2.223718000000005,2.2824039999999925,2.1918820000000068,2.169750999999991,2.1365980000000064,1.8808620000000076,2.047709999999995,2.056507999999994,1.541587000000007,1.4723809999999986,0.7141500000000036,1.4420399999999916,1.5256690000000077,1.554513,0.6439000000000021,1.503219999999999,1.6591379999999987,1.5052609999999902,0.7708390000000094,1.5461229999999944,0.7640360000000044,1.6151019999999932,1.5289340000000067,1.5549209999999931,1.5478000000000094,1.5016329999999982,1.0608160000000026,0.9626759999999877,0.9097050000000024,0.7552380000000056,1.0091159999999917,1.289116000000007,2.5831739999999996,2.277597,3.3384120000000053,1.8949659999999966,2.9674830000000014,2.103899999999996,2.2973250000000007,2.806937999999988,2.306939,2.3008170000000234,2.6359179999999753,2.7126530000000173,2.4975959999999873,2.4795469999999966,2.4424490000000105,2.6229020000000105,2.5,2.604625999999996,2.2724719999999934,2.2375509999999963,2.8213599999999985,2.2476190000000145,2.813198,2.645214999999979,2.4125620000000083,2.5842640000000188,2.3937409999999772,2.633060999999998,2.4242180000000246,3.135237999999987,1.8321540000000027,2.4239000000000033,2.195510999999982,3.3756910000000175,2.3271660000000054,2.9355099999999936,3.370159000000001,2.412698000000006,3.4882539999999835,2.4978690000000086,3.5126530000000002,2.2689790000000016,2.4737419999999872,5.817279000000013,6.276461999999981
023_Hagen_3,2.630658,3.093968,3.545896,2.260226000000001,1.2822229999999983,2.4275730000000006,3.8791840000000004,2.548570999999999,3.2271210000000004,3.376825,2.279955000000001,1.4501129999999982,2.7681630000000013,4.0497060000000005,2.490521000000001,3.2541949999999957,1.4175510000000031,2.0927889999999962,2.6550570000000064,1.4217689999999976,1.5019500000000008,1.0818140000000014,1.5321989999999985,1.3858509999999953,1.9451700000000045,1.794557999999995,2.0237180000000023,1.744852999999999,1.929433000000003,2.0697509999999966,1.9765979999999956,1.5808620000000104,1.3277099999999962,1.8765080000000012,1.6108839999999987,1.6030839999999955,0.7541500000000099,1.4820399999999978,1.6056689999999918,1.514513000000008,0.7438999999999965,1.4432199999999966,1.5391380000000083,1.4652609999999981,0.7508389999999991,1.486122999999992,0.7440360000000084,1.5151019999999988,1.4889340000000004,1.5549209999999931,1.4878000000000071,1.5616330000000005,0.9008159999999918,0.7695240000000041,0.6628570000000025,0.8352380000000039,0.8691159999999911,1.7291160000000048,4.8031739999999985,2.6175970000000035,4.058412000000004,2.2244899999999888,3.317959000000002,3.043900000000008,2.2173250000000024,2.546937999999983,2.7938780000000065,2.3338779999999986,2.2759180000000185,2.47265299999998,1.9975960000000157,2.1595470000000034,2.0624489999999867,2.322901999999999,1.8112930000000063,2.0133329999999887,2.092472000000015,2.0375509999999792,2.330884000000026,2.278094999999979,2.4385039999999947,2.9199090000000183,2.192561999999981,3.904264000000012,2.6337410000000148,2.133060999999998,2.324218000000002,3.875237999999996,2.152153999999996,2.7639000000000067,2.7755109999999945,4.935690999999991,2.9071659999999895,4.233378000000016,4.078640000000007,1.7463489999999808,4.888254000000018,3.0178689999999904,3.99265299999999,4.22897900000001,2.5337419999999895,8.237279000000001,9.256461999999999
024_Acies_3,2.80644,2.871746,2.9900230000000008,2.140226,1.4822229999999994,2.9875729999999994,3.9591840000000005,2.888570999999999,2.587121,2.796825000000002,2.219954999999999,1.490113000000001,3.0081630000000033,4.929705999999996,1.2705210000000022,2.554195,1.5375510000000006,2.492788999999995,2.035057000000002,1.5617689999999982,1.821950000000001,1.1818140000000028,1.2321990000000014,1.456598999999997,2.3144220000000004,2.5945579999999993,2.143718000000007,1.984853000000001,1.689432999999994,1.409751,1.5765980000000042,1.5808619999999962,1.5677100000000053,3.2365079999999864,1.670884000000001,1.5630840000000035,0.8541500000000042,1.54204,1.7256689999999963,1.4545130000000057,0.769205999999997,1.4979139999999944,1.5991380000000106,1.5452609999999964,0.7108389999999929,1.5061230000000023,0.7040360000000021,1.5351019999999949,1.5089340000000107,1.4749209999999948,1.4878000000000071,1.441632999999996,0.9408159999999981,0.9026759999999996,0.7897049999999979,0.697142999999997,0.8400000000000034,1.0963270000000023,3.3631740000000008,4.7688890000000015,4.0071200000000005,2.1349659999999915,3.407482999999999,2.2439000000000107,2.5316100000000006,2.8526530000000037,2.806939,2.620816999999988,2.6359180000000038,3.0326530000000105,2.257595999999978,2.279547000000008,2.122448999999989,2.1829020000000128,2.251293000000004,2.0133329999999887,1.892471999999998,1.7775510000000168,1.5413599999999974,1.3476190000000088,1.4714290000000005,1.426983999999976,1.892561999999998,1.904264000000012,1.8137409999999932,1.833061000000015,1.9842179999999985,4.095237999999995,1.8721539999999948,2.4439000000000135,2.4555110000000013,3.8956909999999993,2.6471659999999986,3.7133779999999774,4.074195000000003,1.8307939999999974,4.688254000000001,3.097869000000003,3.412653000000006,3.5089790000000107,2.1737420000000043,5.177278999999999,6.816462000000001
025_Taurus_3,2.3788210000000003,2.8593649999999995,2.570023,1.900226,1.3822229999999998,1.8875730000000015,4.139183999999998,2.328571,2.567121,2.4768250000000016,1.8599549999999994,1.4501129999999982,1.7681630000000013,4.029705999999997,2.150521000000005,2.074194999999996,1.2797279999999986,1.810612000000006,1.8950569999999942,1.2817690000000042,1.5219499999999968,1.3818139999999985,1.7521990000000045,1.4058509999999984,2.085169999999998,2.054558,1.6437179999999998,1.704853,1.9894330000000053,1.7097509999999971,1.6165979999999962,1.8808620000000076,1.8277099999999962,1.8965079999999972,1.5708840000000066,1.5630839999999893,0.6741500000000116,1.4820399999999978,1.7056690000000003,1.574512999999996,0.7639000000000067,1.5632200000000012,1.6791379999999947,1.5452609999999964,0.8508390000000077,1.506122999999988,0.8040360000000106,1.6951019999999914,1.588934000000009,1.5549209999999931,1.6077999999999975,1.5816330000000107,0.9808159999999901,1.0026760000000081,0.9497049999999945,0.9552380000000085,1.4291159999999934,1.3891160000000013,3.203174000000004,3.037596999999991,2.598411999999996,1.674966000000012,2.6874830000000003,2.2438999999999965,1.9773249999999933,2.206938000000008,2.42693899999999,2.3408170000000013,2.255917999999994,2.892653000000024,2.0975959999999816,2.039546999999999,2.002449000000013,2.362901999999991,2.0512930000000154,2.153332999999975,2.332472000000024,2.157550999999984,2.201359999999994,1.947619000000003,2.0220410000000015,2.5163720000000183,1.6325619999999788,1.984263999999996,2.0937410000000227,2.133060999999998,2.2042179999999973,3.0152379999999823,1.6521540000000243,2.183899999999994,2.15551099999999,3.4956909999999937,2.2471660000000213,2.653377999999975,2.518640000000005,1.4463489999999979,4.008254000000022,2.5578689999999824,2.6110199999999963,3.010612000000009,1.873741999999993,4.475646000000012,6.2780950000000075
026_Austrian_3,2.748345,3.2698409999999996,3.350023,2.520226000000001,1.582222999999999,2.2675730000000005,4.579183999999998,2.8085710000000006,3.087121,3.296825000000002,2.539954999999999,1.730113000000003,2.168163,4.089706,2.750520999999999,2.6541950000000014,1.7975509999999986,2.292788999999999,2.1750570000000025,1.7217689999999948,1.6819500000000005,1.5218139999999991,1.5521990000000017,1.7458510000000018,2.305169999999997,1.9945579999999978,1.923718000000008,1.984853000000001,1.9094329999999928,1.8297510000000017,1.776598000000007,1.8408620000000013,1.9077099999999945,2.416507999999993,1.7308840000000032,1.6430840000000018,0.7741500000000059,1.6020399999999881,1.6856690000000043,1.6945130000000006,0.7639000000000067,1.6632199999999955,1.759137999999993,1.6852610000000112,0.7708389999999952,1.7461229999999972,0.8040359999999964,1.7151020000000017,1.6689340000000072,1.6949209999999937,1.6397730000000053,1.6296600000000012,1.0608160000000026,0.9626759999999877,0.9097050000000024,0.9552380000000085,1.029116000000002,1.349115999999995,3.923174000000003,3.611791999999994,4.124217000000002,2.234966,4.047483,2.4439000000000135,3.573242999999991,4.131020000000007,3.106938999999983,3.280817000000013,3.0559179999999913,3.232652999999999,2.3375959999999907,2.199547000000024,2.2424489999999935,2.622901999999982,2.660000000000025,2.824625999999995,2.3724719999999877,2.397550999999993,2.62136000000001,2.5076190000000054,2.633197999999993,2.485215000000011,3.2125619999999913,3.724264000000005,3.461496000000011,3.8253059999999834,4.124218000000013,5.715237999999999,2.2921539999999823,2.9239000000000033,2.7555110000000127,4.495690999999994,2.847165999999987,3.3533780000000206,3.4386399999999924,1.7863490000000013,6.1482540000000085,3.0178689999999904,3.6126529999999946,3.2289790000000096,2.1103399999999795,6.140681000000029,7.256461999999999
027_Calidore_3,2.719138,3.6390480000000003,3.3900229999999993,2.5402260000000005,1.5222230000000003,2.367573,3.899183999999998,2.6885709999999996,3.307121000000002,3.3568250000000006,2.579954999999998,1.5701129999999992,2.168163,4.5297060000000045,2.730520999999996,2.9741950000000017,1.6175509999999989,2.3727889999999974,2.1950570000000056,1.6217690000000005,1.7219499999999996,1.1618139999999997,1.5521989999999946,1.565851000000002,2.2251699999999985,1.8345580000000012,2.3037180000000035,1.8248530000000045,1.6094329999999957,1.7897509999999954,1.6165979999999962,1.8208620000000053,1.8077100000000002,2.1965079999999944,1.670884000000001,1.6430840000000018,0.6941500000000076,1.6020400000000024,1.5856689999999958,1.594512999999992,0.7839000000000027,1.5232200000000091,1.5591379999999901,1.5452610000000107,0.7508389999999991,1.5461229999999944,0.7240359999999981,1.6151020000000074,1.5489339999999885,1.6349210000000056,1.6077999999999975,1.661633000000009,1.0008160000000004,0.9626759999999877,0.8697050000000104,0.8352379999999897,0.9691159999999996,1.3691160000000053,3.2631740000000065,2.8975969999999904,3.018411999999998,1.8949660000000108,3.3074829999999906,1.7639000000000067,2.1773250000000104,2.6469379999999774,3.566939000000019,2.760817000000003,2.5959179999999833,2.9926530000000184,2.557686999999987,2.5970069999999907,2.3448980000000006,2.762901999999997,2.3312930000000165,2.5533329999999808,2.2124720000000195,1.9775510000000054,1.701359999999994,1.7276190000000042,1.5731979999999908,1.845214999999996,2.2325620000000015,2.6442639999999926,2.233741000000009,2.093061000000006,2.2242180000000076,3.7952379999999835,2.0521540000000016,2.7838999999999885,2.4355110000000195,4.2156909999999925,2.6271659999999883,3.5555100000000266,3.7565079999999966,1.5663490000000024,5.248253999999974,2.9378690000000063,3.632653000000005,3.908978999999988,2.2137420000000247,5.637278999999978,6.776462000000009
