,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97,measure98,measure99,measure100,measure101,measure102,measure103,measure104,measure105,measure106,measure107,measure108,measure109,measure110,measure111,measure112,measure113,measure114,measure115,measure116,measure117,measure118,measure119,measure120,measure121,measure122,measure123,measure124,measure125,measure126,measure127,measure128,measure129,measure130,measure131,measure132,measure133,measure134,measure135,measure136,measure137,measure138,measure139,measure140
012_Smetana_1,-1.4721421868260254,-0.5826728443735344,-0.5969282919675989,-1.1220915863036633,0.2123575506958635,0.4940861906694891,-1.0586056892390412,-0.8270879379387466,-0.749805180579955,-0.10817668865165575,-1.1157981433330921,0.02721794445893072,0.9769431300837204,0.45548794497208633,-0.46380234466204473,0.134465459910134,0.6558501470642087,2.103862598757673,2.1343065987266083,2.208715127810912,2.030213558535983,2.2670301083047364,1.8578398287784714,-0.15351117617464688,-0.49864853199699255,0.14049857043973454,1.150552587695906,0.613702683156218,0.10579370956876452,-0.2938932000061235,-0.4060599950159718,-0.34198040267765584,0.15453097633502708,0.78800190584381,0.9919728195366283,0.36099743619060337,0.662371370727348,0.5385518118446619,0.3875706411274737,-0.9169468438304929,0.7433756493930052,0.8636570501291642,0.5068987324899741,0.3844342233584408,0.8348360783588348,0.24760553024129997,1.1794089381966801,0.21140632311043045,-0.5235922115274241,-0.5475776125484224,0.0026848757885712415,0.2967449942429021,0.5659875085292687,-0.3217763411663701,-0.3908906838773545,0.00027005578167855766,-0.28238282568777306,1.4739456928949235,-0.5347261090012729,-0.7559095039330823,-0.47080495924138455,-0.36273054166955493,-0.3553952560293128,-1.0134621899683924,-0.6840508345781626,-0.808475024074309,-0.6365972494660914,-0.8136574648834944,-0.3265472829218613,-1.105529546851824,-1.004249110305236,-0.35205971604619735,-0.8222263491105003,-0.1192311048108443,-0.29123982590499947,-0.5984968569501903,-0.25783080499826955,0.425436646594468,-0.11819305384378068,0.24002133617832425,0.1566798965332141,0.1433037755098504,0.7744288575948614,0.4542172297740967,0.7131560173797846,1.0846670086212415,0.6583380035425853,0.6823278084517319,0.7418175724062298,-0.18055116294040138,-0.7903530452977026,-0.09387738968479273,-0.002702113432266008,-0.476710749146948,0.6390481148424741,-0.35167193215343917,0.4493904199715303,0.3046266973682377,0.664335464274148,-1.356055145071165,0.6155736867894245,-0.16454752983592166,-0.16033718766225616,0.7693115017606107,1.00000000000002,-0.10202852749066904,0.2966125099417925,0.6244543086494565,0.7089626291243385,0.5256550207746574,0.581658334310968,-0.8330766979350512,-0.2815904646751224,0.6462486148045499,0.9313925615972404,1.1257946859507273,0.8749980115563166,0.7838067023787046,1.6617194360386607,0.53477854248852,0.3196187097001455,0.06500316750964118,-0.11058441437269856,-0.005222696579048834,2.2870604714697373,1.8468443352214121,1.6976146097893845,2.0158055231047873,1.665508482401992,1.432309118713642,1.3781383493182289,0.8676233562027288,0.7507628872841772,1.129991258759968,0.46563371261411907,1.3125323908772155,1.5910327126692516,2.4503991284527267,1.3264239507028008,0.039869999947291276
013_Wihan_1,0.452048645376253,1.2405882808480517,1.5297605062047839,1.0164237687593753,2.7009225979130185,1.8351772796295147,2.032609694297091,-0.43323653892028774,0.8307752666485066,1.4944409210025649,1.962826851505668,0.33032659583458096,-2.2985748540112825,-1.4400637321904322,-0.46380234466204473,-0.813831334366844,0.07417065060845554,-1.0477510777886045,-2.0142707400989583,-1.8072960674581668,-0.5178814912849024,-2.125054277481059,-0.14839789339300588,0.5127917711942022,-0.17069596566147663,-0.3473436880315543,0.6706634470087423,-0.7641173005982742,1.0722993697980467,1.7324813053237373,0.9903252828018309,1.2128933949718281,1.3965360836570004,0.5715932520881004,0.9919728195366283,1.0056357151023627,1.2272813447405861,1.5526577171892444,2.804083962506438,1.8288510298659444,1.1894012174391377,0.8636570501289966,1.137021814383091,1.2535794290346929,1.3225976244277098,1.1886116555428488,0.9441672901299674,0.7337041749604916,1.7400411795824144,-0.3020795599581888,-0.5342902819257724,-0.020440941927851168,-0.3229979906023885,0.7520618087832486,0.6969054319232093,0.48663796522328284,0.2097217291102287,0.36571584861302403,-0.35216439475118105,-1.755445434180458,-0.9554907002873213,-1.0421997613433762,-0.667984948461569,-0.27745283369370805,0.16422362115393582,0.19034136621650663,0.71418707281481,0.6524673088813564,0.366926931623722,0.22948881291264425,0.23386623116689637,0.11451801765154065,0.3535204903452875,-0.042443452842496655,0.15896079808335462,0.07104822898427927,0.49847752835449316,1.5490742057560807,1.039148429388551,1.973508764131749,1.2249519183511859,0.7737591850971512,0.9127668093323859,-0.10841919512305438,0.4332604401834717,0.6439161468460965,-0.39412042098262445,0.2401691092696407,0.7418175724059841,0.8319463660817852,2.2496430021061418,0.9925171760802204,1.4416990264350933,1.2744528066635687,0.6390481148424741,1.4900961425221364,0.6276428504567134,0.9999349134704579,0.47905082942287847,0.996874035154466,1.2386454188022948,0.26466509424562235,1.1506078072745896,0.9774452631765466,1.00000000000002,1.3097011533075773,0.48589163953826203,1.1058599066608268,1.1693279727114225,1.0215559837695447,1.2420893589415174,2.1698517428307684,0.3409414808248908,-0.20118578518025151,-1.1948568328078295,-1.2517492213171308,-0.6510135751452221,-0.7670912590115766,-0.46400055541821517,-1.4480472428049016,-1.2195036151687237,-1.0647822691780688,-0.44503758646438046,-1.143547312708889,0.565880215487453,-0.46741204400858427,-1.4019292509368708,-2.0823195086410107,-1.5613908732362325,-1.2037171555715505,-1.147742242079061,-0.7034372788516131,0.2568016531279283,-0.14987460907082759,-0.5344261803803826,-0.5652700888334162,0.12406366779510723,1.0341422645098501,0.06391087671188317,-0.4033710603944264
014_Panocha_1,-0.4952478936813859,-0.5948132608210336,-0.9835989825443958,-0.2415264401012356,-0.9489728046721413,1.058756122863181,0.5683497757799787,-0.17066893957466023,2.30043778775567,-0.8093218928753872,0.19546805817230148,-0.29920675702253846,0.7387236403313521,1.1845462823423016,0.3220977913905814,1.1504977394926048,0.07417065060845554,-0.7851166047430872,-0.09363308323526717,-0.4686256690351407,-0.37632065518374486,-0.06346364741834312,0.10238182187841023,-0.5635437591708449,-0.8593963549660543,-0.29855946218446705,-0.15200365131195695,-0.22829841802707979,-0.28080855452316816,-0.8728573443857017,-0.63879087465241,-1.018880686802761,-1.5472288622302195,-1.376084631713747,-1.1547765684569684,-1.7877968268485436,-1.7254129505682403,-1.543480535010786,-1.3182034680813257,0.11272735880568636,-1.9327777588833157,-1.0232992106606145,0.8219602734365326,-1.7884287908326526,-0.8723293328821415,-0.45814906373473624,-1.4082491905358239,-1.616636158364505,-0.6367738810828919,-0.1056811178860578,0.5396600335029149,0.6139309304136554,0.5659875085292687,0.4624128264946772,-0.17047263867092136,0.6082299425836515,-0.22770454182134137,-1.7276071905861217,0.5971565193493698,-0.37147260768414214,0.6824176391853958,0.10354292308376267,0.34793155194318015,0.3358882965351376,-0.6266072307531679,-1.4607635925581464,-1.3119894106066106,-0.7220246665231344,-0.3735643665129554,-1.249169358986477,-1.8984435235906705,-1.1310811798837137,-0.045696807178333285,-0.33380799837953307,-1.9180893027557222,-0.8419677972899502,-0.06875372166011245,0.17573941122527986,-0.20721932178476818,-0.6933949711814454,-0.5555014513452651,-0.2769998308813848,0.08273909890645288,-0.24907830134719225,-0.6863218686029733,0.4969991929209786,-1.02559547569781,0.019089759678438012,0.05020131206520089,-0.4698361712323666,-1.051362082085098,-0.9194199941865775,-0.3638023983993624,-1.4773756381806655,-1.2081835491090558,0.17454751775381472,-0.9766290239091743,-0.21685446470830397,-1.1885108842377572,-2.0913455138918575,0.20019253211447277,-0.7368310286111781,-1.4712821825991018,0.35304397892873884,-2.076923076922958,-1.5137582082889154,-1.2716975741549514,-1.713804891732,-1.5928640888117358,-1.4579488312052438,-0.30490427315235125,-1.760609794991401,-0.1832959469645817,0.3637704814762025,-0.013607169249354812,0.3675074671729322,0.0733152084096527,-0.025357451390058586,0.17772623445554359,-0.34647736208635727,0.021724066177129464,-0.22790416792788906,0.038061439890335724,0.9275710860828738,0.3413784429680062,0.3215389943652612,0.7470590451232801,0.3210388657101242,0.08139425327047269,0.873062117621941,-0.0709105405508476,0.8676233562027288,0.30619777654351105,-0.4546045776018539,0.33519111787569505,1.3772842005223462,1.8005997190798946,1.89963257025257,0.03385104161688776,-0.35671410667422115
015_Medici_1,0.13628313235704045,0.32288751001350907,1.723095851493178,0.7648337269872532,0.08792929833500658,0.14116748304842613,0.9479727176177458,-0.9583717376115604,-1.0825589589438394,0.29247771376189496,0.9366185198927445,1.1463883495382603,1.0960528749599099,1.1845462823422759,1.3044729614563677,1.1053407492889402,0.6558501470642087,0.7250316152686956,0.674621979510193,0.49819184093703905,1.3224093780301955,0.7432457295627167,0.6875344908450973,-0.7173059777944283,-0.8266010983325085,-0.4936963655729548,1.8361085029631716,0.4032024078603936,1.8455038979815002,1.7324813053237373,1.9212488013470876,3.0425210179477093,1.8562908149002735,2.3028624821340844,2.1846113684221105,2.2949122729257287,2.0232094518391786,2.177267421245894,0.9561620108637066,0.6275644601236541,1.1894012174391377,0.3919179849316776,1.7671448962757605,1.9054383332920364,1.0787168513931857,1.188611655543016,0.9441672901299674,1.5171509527354905,-0.5235922115274241,-0.20388033892212332,0.06980677050284631,0.19101634885266355,0.1214947589634204,1.2466019941557245,1.0638684144851793,0.06106604446190609,-0.2823828256878119,0.6119891473423301,-0.24262736620111547,0.16673904706446155,1.091894724053546,0.9123024650324214,0.6605212443753252,0.5198906356038087,0.08710776154194183,0.7281655763731165,1.6790330173009722,0.7441001072418467,0.8253280697350884,-0.7506515855961055,0.37143460244165377,0.3517750076581996,0.5930508688594827,0.13780131800001072,1.4195225452506948,0.7405933149188353,0.782093153361796,1.1745283527020323,0.6830433576247273,0.9067472700066229,1.7590879292601715,2.2448218074666237,1.3277806645453523,0.7355354422225723,1.272947171773206,1.3785009164710598,1.2898130582580702,1.5666452068162284,1.396181651924578,0.4291820811620386,0.35782263616007565,1.0214192929706885,1.8027993114021896,1.0242865844048725,0.8069782661106215,2.2794253173832044,1.518905002882122,0.6522808054195949,0.8496200991251542,0.11452559256980213,0.20019253211447277,0.4077359689395381,1.1506078072748558,-0.06322354390283719,0.4230769230769274,0.4626633448285492,0.6210937218089365,1.1746286963369064,0.018414613743221776,0.5256550207750098,-0.5190600400726554,-1.1905681789785794,-1.8095754660015217,0.34314392818062356,-0.6632944842065411,0.019960310477306634,-0.3556564938481974,-1.1042429897485693,0.5386975537595543,0.35118356236877124,1.8587410345689444,1.9479788953225905,1.5616814460862392,1.291202560679876,0.19171059462163736,0.6371194097147993,0.8262720088453992,0.7773221965472558,0.7854450217733702,0.8730621176217643,0.9724046601549732,1.2523731963558449,1.2144813448791902,2.5317491140032784,0.856961496829391,0.14699981726375802,-0.588464154000984,0.08997102188126561,0.003791206521892359,-0.35671410667428743
016_Smetana_1,0.6625589873890606,0.016987253068661216,-0.5969282919675946,-0.3673214609872995,-0.7415923840707124,0.14116748304842927,-0.1908961078955652,-0.43323653892029357,-0.5002398468070406,1.694768122209358,-0.2606245336556611,0.49353894657531766,1.5724918544646251,1.7677929522384532,0.2828027845879578,0.49572138153945783,0.42317834848191577,0.6593729970072814,0.29049444813747655,0.5725624186271925,-0.23475981908256222,0.026170727801756954,-0.14839789339300588,-1.17859263366516,-0.5314437886305267,-0.347343688031589,0.5335522639553086,0.5180207398399391,0.10579370956862717,-0.0044111278160258475,-0.1733291153796989,-0.1163469746360076,0.39763952470144154,0.35518459833239086,0.7534451097595996,0.7907562887983411,0.6966626066749836,0.7198447784470948,0.6718663259955396,0.4559520930176648,1.1894012174391377,0.8636570501291642,0.8219602734365326,1.03629312761563,1.0787168513931857,1.188611655543016,0.9441672901299674,0.21140632311043045,-0.5235922115273437,-1.480470212391254,-0.5342902819257247,-0.1261695873181273,-0.656367552776765,-0.670304860126753,-0.5672251200425386,0.06106604446190609,-0.28238282568777306,-1.0811397814216988,-0.4617014233012466,-0.06392309068492442,0.10914972036989241,0.37312943706668084,-0.277247832921221,0.397222409558057,-0.028566027876076573,0.19034136621650663,0.4247332894687556,0.10267051871958614,0.4139440152148161,0.2548359712953071,-0.2476230682944613,0.470403502661529,0.5930508688594827,0.3405766851978075,-0.2011997011074054,-0.659364592035087,-0.635984971674718,0.5502852642791507,0.6830433576247273,-0.16001422411888233,-0.19941077740602547,-0.2769998308813848,0.49775295411961595,0.4542172297738968,-0.12653071420955195,0.6439161468458877,-0.18362873607746286,0.6823278084517319,0.7418175724062298,0.2533763494976492,-0.21626520456871146,0.8620911954483799,0.7194984565014136,1.2744528066635687,1.1428385686473934,-0.08856220719999919,1.1624001419120094,0.6522808054193479,1.22018936882743,0.11452559257001112,0.20019253211447277,0.12159421955170657,0.9633299508551922,0.9774452631765466,1.00000000000002,1.0273552171477676,1.3782102401945455,1.1746286963365642,1.399510644505128,1.7654074282620518,1.4622330338180545,0.45389263382177214,0.439235998535478,0.2507792281449117,1.1085800111310031,1.1257946859507273,0.6780932906916336,0.04207289475728246,0.25794208318974915,-0.4933533461821354,0.7168115677308101,0.10684707257211151,0.4839990026794386,-0.08427301714363605,1.0148837605263468,1.1104900327391065,1.1431238637341006,0.6469555305937631,0.844115919148556,0.06526089382262093,0.3348231486125729,-0.877999571635429,0.2074055297122051,-0.2717665964831688,-0.5344261803803826,-0.6947737081236778,-0.588464154000984,0.16865195876713007,0.06391087671188317,-0.35671410667428743
017_Stamitz_1,0.45204864537625244,-0.1359628754037627,1.1430898156279914,1.0164237687593698,-0.20240329050699415,0.5646699321936967,0.6768134734479108,-1.0240136374479671,-1.1102884404741626,0.592968515572058,-0.2606245336556611,-1.3017969115727732,1.1556077473979887,1.5490754510273834,0.6364578458116403,-0.8364098294686723,-1.0820685852664294,-0.13254872956686894,-0.7082371334316353,0.49819184093701263,0.11914227117034415,-0.15309802263847505,-0.14839789339300588,-0.8710681964180116,-0.7610105850653937,-0.39612791387871094,-0.7690039750525544,-1.0128903532206184,1.0722993697980467,1.7324813053235315,1.6885179217109803,1.4630870216558507,0.8838566214342704,1.8700451746226654,0.7534451097595996,1.0056357151023627,0.9619719757075963,1.1362512478182436,-0.03887288617472614,-0.7453344767245037,-0.8177138387682217,0.3919179849316776,-0.4382858903490299,-0.7019972837371832,0.5444960180614133,-0.6485851783427449,-1.408249190535991,-0.6324442012308564,-1.4028666478031324,-1.0385737177288545,-1.3397530184971687,-0.7076771369645898,-0.6563675527767254,0.11388430753423237,-0.4790579019599779,-0.4860978536598393,-0.5010959611535387,-0.8656506450335285,-1.0824112517516267,-0.14081046993475618,0.6005222222118356,0.03614629458810497,0.9731109368074703,0.2745541835123053,-0.722608764384187,-0.9621390841188987,-0.8295664383634609,-0.9969230616042147,-0.8672252319372121,-0.3028281289710596,-0.45397562520649964,-0.4786244573652752,-0.3650706451971845,-0.5365833655773299,-1.4678886787673682,-0.47676138678022384,-0.06875372166011245,0.17573941122527986,-0.6523506614894526,0.7734020832408873,0.6908159074421999,0.9839109882926195,0.08273909890664947,0.4542172297738968,0.153364862986761,0.6439161468460965,0.23735463373256124,0.019089759678438012,0.22310537715033527,-1.4823337002543477,-1.077396965662096,-0.2532054872073278,-0.1832522559158142,-0.726876971404933,0.30318781230570213,-1.4041108319683209,-0.36669376989661306,-0.4639930787694484,-0.4473723448332058,-0.9148809237788331,-1.4613320865856292,-0.8799019033050939,-1.0207103878393753,-0.9802400833246335,-0.15384615384616512,-0.6667203998098873,-1.2176205268291564,-0.8197624853849966,-0.9023160734309462,-0.21819642371784959,-0.29891636519580556,-0.6900801055175587,-1.481927073633084,-0.39129921847288707,-0.3679820683169644,0.13054374802462512,0.3335100291783333,-0.1602181436848365,0.017294536987075386,-1.2277332666611824,-0.8719598643919187,-1.315845699553129,-1.002459539950693,-0.9063963510151275,-0.930798267975597,-0.3096218363338152,0.2717812627901154,1.0380555284540558,0.6094323296476458,-0.18329332888499802,-0.3607203185245311,0.3439364778512815,0.059217159465456796,-0.08892861536465695,-0.05613666633945336,-0.37101465989784,-0.546550752718784,-0.22475272566152132,0.03385104161688776,-0.35671410667428743
018_PavelHaas_1,0.24153830336344426,-1.2066137747107293,-0.7902636372559974,0.5132436852151337,1.45664007430444,0.776421156766335,0.8937408687837798,1.5360204561719595,1.7181186756188664,-0.3085038898584311,0.8796069459142403,0.6800673474218732,0.44094927814091556,1.3303579498163396,2.2475531247195164,1.827852592547588,-0.6238447451384235,-0.7851166047430872,-0.7850626397061949,-0.31988451365480736,-0.30554023713315354,-0.601269898739071,-0.14839789339303558,0.7178080626923193,1.7970194323516657,-0.05463833294878794,1.2876637707493397,0.9772940677581077,-0.6674108186148261,-0.2938932000059178,-0.8715217542886828,-0.1163469746360076,-0.08857757203156008,-0.7302887476082903,0.041642644628256696,0.36099743619060337,-0.39886610540404555,-0.502464361582988,0.10327495625930681,-0.23049737540641405,0.520362865370018,0.8636570501289966,0.8219602734365326,0.8190068261965668,0.3470745322899596,-0.2228975324092237,0.7089256420632545,0.7337041749604916,0.947769492693979,0.43441459781244207,-0.1315589136400266,-0.3904912007937989,-0.2674363969066328,0.11388430753423237,0.6230323240722818,0.2434540105025023,2.1781399483021193,1.3200248811891127,1.7655514905499998,3.2422342170560925,-0.5460136154190548,-0.1660435908991555,-0.43354267913740463,-0.5841233988081308,0.16422362115393582,1.1550097607638417,1.2394926230605696,3.0349200662496782,1.1544353133512597,2.029225777574236,1.4031973870018455,2.487087917718551,2.1899200589540793,-0.17762703097432916,1.7796830444414549,2.810096307807141,0.8766316950308073,0.3005880289099626,-0.8304031973713012,-1.226775718244198,-0.9115921252845046,-0.48715163407715173,-0.47061270804403804,-1.0930329386928188,-0.966217445799684,-1.1190873002544834,-1.2360871606026727,0.6823278084517319,-1.3330312086173484,-0.18055116294019583,0.5013445963421704,0.7027630979262977,0.7194984565014136,0.5239541398878361,0.30318781230570213,0.17454751775381472,0.8810732434989085,0.23131513733301887,0.8496200991251542,1.87922247773913,1.355440214967725,2.187201433575363,0.02694066875740729,0.3530439789290346,0.8076923076922313,-0.10202852749066904,1.188931110598076,0.9339258973310501,0.24859728553692734,0.5256550207746574,-0.5190600400726554,-0.046595439639147015,1.4549460148776538,1.2112048814610843,1.5810798765544267,0.4780909047202507,-0.0251371520226189,0.44665497164171203,0.33815793192389776,1.9668193874226434,0.36926781695400507,0.49283617482130254,0.8101094262006542,1.9394151893093385,-0.10762510207088757,1.3734737121969554,0.667846081401161,0.2558555327334705,0.844115919148556,0.873062117621941,1.725910082886781,1.8568096819775746,0.9977435043622315,0.7643152965225979,0.8569614968295146,1.6362914391030532,-0.672290956565265,0.16865195876713007,0.09397071180696401,-0.35671410667428743
019_Apollon_1,-1.4554329284287586,-0.8242384535296695,0.5630837797627918,-1.1220915863036633,-0.9904488887924281,-0.8470048982905427,-0.7332145962352352,0.2888243592801938,-0.2784039945644469,-1.2099762952889557,-1.3438444392470683,-1.931330264429905,-1.2861420225637201,-1.1484403972423693,-1.3282924943199321,-1.5137646825236555,0.5395142477730416,-0.5224821316975466,0.13684343558838452,-0.3198845136548338,-0.4471010732343111,-0.33236677307870705,-1.1515167544787595,-1.5886252166613581,-0.3018769921956713,-0.347343688031589,-1.439793015905005,-0.905231901059431,-1.7965310561776675,0.2850709443738661,0.2921326438930122,0.10928645340564064,0.640748073067856,0.3517545211704113,0.2801703544052853,0.36099743619060337,0.6966626066749836,-0.11296816029505483,-0.03887288617482714,-1.2601715780424714,-0.5947010547450761,-1.0232992106606145,-0.7533474312955885,-0.2674246808989027,-1.6039716519851943,0.24760553024146711,-0.7025242463361868,-0.31089152873963066,-0.5235922115273437,-1.1858725492829878,-0.7356559660685976,-0.6548128142694329,-1.2675450834297226,-1.4544940277878622,-1.3607300827857418,-2.3099775140657584,-0.610452528886402,-1.0811397814216768,-0.3886767376012202,-0.37147260768414214,-0.1365365305509046,-0.23344021939481321,-0.2772478329212765,-0.523761431476741,-0.8376714106147342,-0.4243148739623981,-0.2506588716716265,0.011037720359356216,-0.49110090472994683,-0.454919951216214,-0.2476230682944613,-0.537938704866982,-0.9712302132381607,-0.38959826107457335,-0.9215206994887974,-0.47676138678022384,-0.35236934666741526,-0.5733522948824619,-0.7413769294303136,-0.826740157947181,0.3347252335029604,-0.2769998308813848,0.35941500238189494,-0.24907830134739212,0.153364862986761,0.35008223899606944,-0.39412042098262445,-0.8652276386857444,0.5689135073208498,-1.7716187085465185,-0.3337522811740122,-0.7600918966642689,-0.7249026833662022,0.02362169537044406,-1.376113700377203,-0.35167193215343917,-1.6896387458494,0.3046266973682377,-1.2225384074283652,-0.5937575610037531,-1.253641509248301,-1.309114527386638,-2.0331157518578262,-1.1038923509819252,-0.7307692307692576,-0.6667203998098873,-1.839534962943822,-1.4731020927264857,-1.1324987452243247,-0.7140973867127368,0.581658334310968,-0.761578401726305,-1.3300653202542072,-1.670072078487353,-1.2539193159856945,-0.69883203358046,-0.6510135751452221,-0.7670912590115766,-1.4666986645959847,-1.191014270637264,-0.7726616498841996,-0.9810944590530688,-0.8166522221219398,-0.8115359663376632,-1.080466116321753,-1.4141532900571987,-1.6395681421035657,-1.7977877418641954,-2.1108496942451342,-2.6950424918165576,-2.017171576000359,-1.983560759266207,-2.064816147406708,-2.1001464076698464,-1.9258138575902797,-2.119313520317842,-1.426732179643318,-1.2476049051757465,-1.4390808780392539,-0.38004258353435694
021_Skampa_1,0.24153830336344367,-1.2830888389469413,-1.3702696731211883,-0.36732146098729673,0.3782618871770073,0.42350244914527524,0.8937408687837798,0.6826757582986526,0.13753822839040483,-0.008013088048268079,0.26877068941515664,1.8858393916067422,0.3218395332647367,0.16386461002401054,0.35693870917213416,0.4982806539592463,-0.38405318951950895,-1.1830866217489615,0.29049444813747655,-0.4686256690351671,-0.8010031634872175,0.3847082286822528,-0.14839789339300588,0.9228243541904002,0.2884376272082574,-0.15220678464303183,0.19077430632167583,0.5754299058296983,-0.6674108186148261,-1.3415432933648523,-0.9601805828862012,-0.567613830719304,-0.3316861203979745,-1.1596759779578836,0.03786198042834419,-1.358037974240806,-0.6298842384892113,0.303438309075946,0.3875706411273727,-0.5737221096183925,0.7433756493931636,0.6277875175301695,0.19183719154386328,0.16714792193922337,0.10319375925560868,-0.19569069281159868,0.3024515983691084,0.11014582708316122,0.49504281447202736,0.5326138188485076,-0.1315589136400266,0.08528770346238741,-0.6563675527767254,-1.541626157527958,-0.2586398567535134,-0.7292818083806198,0.5924697161752894,-0.1576149111867679,0.1955207479991467,-0.37147260768414214,-1.037386117260998,-0.08626620174867797,0.1772810241020884,0.9492294267640703,0.24133948076592984,-0.11698675387289113,0.8106716672633576,0.6524673088814866,0.9898816915431741,1.2011772013107245,0.9217080875403901,0.11451801765154065,1.8705462209351145,-0.019912856487175227,0.7892416716670247,0.801461050003732,1.0657087783690988,0.3005880289097852,1.039148429388551,-0.826740157947181,-1.4457281361934904,-1.6813497633266923,-0.5145280908231562,-0.24907830134719225,-0.40642629140666037,-1.7067551159545375,1.0793213733529086,0.019089759678438012,-0.2956068181055593,0.2533763494976492,0.788388516706768,0.38410690288190674,-0.9054528258497505,1.2744528066632133,0.6390481148424741,0.4376572427076286,0.8058952809416431,0.47845375139391627,0.29376619457160896,-0.1795905549583495,0.20019253211447277,-0.16454752983592166,-0.34761504408165345,0.3530439789290346,0.2307692307691388,-0.3843744636504788,0.2425354626162665,-0.028885298692032626,0.24859728553725444,0.5256550207746574,0.581658334310968,1.0258790034914376,0.11158760616699366,1.2112048814611645,0.21567929669555155,-0.1946876709739512,-0.060299412551102854,0.5815156639364899,-0.022813387379998912,1.085563482847766,0.12102228068477797,-0.22790416792794854,-0.2592302686355744,0.26354839334046687,-0.7062964954561501,0.47932920204003027,0.49918187839556294,0.8095455772042677,-0.19333515723385325,0.45781811238331993,0.20391607190186,1.4645391163768269,0.10861328288103957,-0.08892861536448374,0.6395571722653098,-0.04725561167181824,-0.5884641540008648,0.08997102188126561,-0.20662763914333176,-0.35671410667428743
022_Talich_1,2.030876210472316,1.5464885377929014,0.9497544703395844,1.8969889149618002,-0.9074967205518544,-0.9175886398147597,0.2971905316101388,0.09189865977097314,-0.2506745130341261,0.3926413143653004,-0.7167171254836237,0.12048214488220231,-0.8097030430589941,-0.9297228960312867,-0.9746374330962636,-0.4074184225338477,-0.27483704726500463,-0.9820924595272136,-0.40093510833345125,0.12633895248619256,-0.6594423273860599,-0.2768786130987031,-1.2032651487250108,-0.5635437591708449,-1.0233726381338182,-0.64004904311439,0.2593298978483926,-0.7641173005982742,0.29909484161459354,0.2850709443738661,0.2921326438930122,0.7861867375307457,0.640748073067856,0.7880019058439638,0.27638969020537285,-0.0687614164172871,-0.0992655004236087,0.0952350743904456,-0.7496120983450929,-0.4021097425122813,0.0743372973238853,0.8636570501289966,-0.4382858903490299,0.2765298460736445,-0.26345659492430723,0.24760553024146711,0.4736839939967088,-0.049742602814507327,0.04231613625007574,0.974510313510907,0.06980677050284631,-0.3904912007937989,-0.7119291464724417,-0.6703048601268149,-0.34680707483610546,-1.3372416951825927,-1.0478787998179722,0.027090062860222634,-1.1919482803016663,-0.5252473661836964,0.4300446274685924,-0.22793728467814375,-0.7461323715695497,-0.40012105973954687,-0.4912611855480954,-0.5011469039848021,-0.6365972494662285,-0.7220246665231344,-0.7379313374421337,-0.040895663084500336,-0.24762306829436356,-0.06342472485357996,-0.5247575642067236,-0.4254635908827368,-0.2912398259051274,-0.35502591661034383,-0.635984971674718,-1.072746765620838,-0.5633243935484652,-0.16001422411888233,0.3347252335029604,-0.06684802768561787,0.9127668093323859,0.1728990173256211,0.153364862986761,0.20316528507074275,0.868829688447747,0.2015686548310997,0.2532944269141777,0.8319463660817852,-0.6468310851154038,-0.25320548720710134,0.17784802905102562,0.02362169537044406,-0.03267249023083117,-0.08856220719999919,-0.08536687148351227,-0.39068151873422957,0.29376619457160896,0.8498159613904948,0.6155736867894245,0.5508068436334539,0.7760520944355288,-0.2713573053184773,-0.15384615384616512,-0.10202852749066904,-0.8931393149620125,-0.510290896703403,-0.6721334016372407,-0.4661469052154694,-0.0847605982758143,-0.25914557460844034,0.6358250339565128,0.36377048147628277,-0.013607169249438745,-0.09062312707001186,-0.20797795319965015,-0.4299395282744881,0.1638127954925539,0.9147063224487619,-0.3754687918535351,-0.8974066489280687,-0.3477098553125015,-0.5841722248330498,-1.080466116321753,-0.7303957234665825,-0.6787743018762141,-0.33079446405678314,-0.9346360784804578,-0.2878445557390071,-1.288111608040615,-1.0525618644192447,-1.274478172756682,-0.9421725272515654,-1.3055462753495184,-0.7767041728679218,-0.504637351436703,0.483375706309917,0.45468873294716516,0.7397243057500382
