,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97
001_Janacek_3,1.4984943356424179,1.5699227267902955,1.883232536634361,0.7282519118987248,-1.0435635702340524,0.5724792618485406,1.0240931126170016,0.06779089925413873,1.1265115725210781,0.6666889622734578,0.5256950967787882,0.07125180757022773,0.39829449366681974,1.3993863998659761,1.0281198307483357,-0.040255386286520735,1.587021805399464,0.581326167833979,0.4769294854376969,0.9602166731212739,-0.18830834876086255,0.7017239860341691,2.298629982572634,1.2862552471095907,0.931044692538943,1.0576366485501496,2.0932849510507685,2.5637877110575924,2.19436901127829,2.1194598917647958,1.7387127371421032,2.4720992753720097,1.0825588313094592,1.6051379370138084,1.736667563088063,2.8188123244128214,1.1488841176562445,2.181925181233546,1.7377945704150264,2.1779646903555063,0.20148482238229853,0.29940613643817077,0.7963408302700534,1.3365450398605925,1.1026184958391492,2.3725741691822995,2.03657514672217,1.9007349199505046,2.1296184057543655,1.609742339308765,1.2901162220353908,1.0567437297349809,-0.20740645542865446,0.3014181482036336,0.8739116542564078,0.5901804120486414,-0.344620571803112,-0.2929905576216019,1.927389576220878,1.1025447773006185,0.05662931813954924,1.481247444663627,-0.9362539261516796,2.804344513320306,1.4526882715349336,0.5718791446448795,0.8332900113123275,2.70033137834813,2.471822578751763,2.124012473771113,2.2929760013816827,1.8984380558285152,1.5550548457519864,0.869628944340561,0.6623274581310435,2.3355024433021043,2.413160982473429,1.8008645681822009,2.6326333917222007,2.0076903105516255,1.464368796198163,2.1358645299282735,1.5344786186609007,1.6666526155224604,0.9718015979661306,1.3356203633762544,0.4806118937919761,0.6759388835882003,0.4402123886569956,1.6217779821027307,1.0573543028943617,0.34447611050847826,0.5992309923797523,0.4704605845379702,0.22133630545150534,0.20577493246630205,-0.3271201642639238
002_Takacs_3,-0.9263372566291943,0.9818194139871043,-1.1420252553949548,0.1300147503543555,0.38264449207801843,-0.853093778952262,-0.485683594376173,-1.5663853306125863,-1.3303031034693333,-1.0372249856902747,-1.4739865343859826,-1.331766390184445,-1.9170057723162404,-1.3246696742226773,-1.2390038509494805,-1.2021574359071259,-1.12767611802827,-0.6070102868588404,0.940995048646886,-0.2129873477088511,-0.5844645077287147,-0.4321639326475306,0.8192152591766214,-0.06701999998702395,0.5770692343531869,0.03343528994720526,0.286551406330757,-0.009592076932536392,-0.370396075455518,-0.34644400535310027,0.1826783074417275,0.08324955299379577,1.165841132478915,0.3735923671210029,0.49677351724339847,0.4364622405172205,1.7552515323315683,0.8782996255466831,0.5403592893827063,0.525715614913328,0.1245914546009734,1.066675959120769,1.0990224047596997,-0.41124462764939945,-0.6146222548802093,-2.180268021959546,-1.7587475993008739,-1.9343337695455798,-2.0887484157879377,-1.4337973472845793,-0.3693584275766145,-0.8075317237911592,0.5923613675609926,-0.24922554746380224,-1.1090458955849933,0.35463607437880257,-0.3750414955748839,-0.2929905576216019,-0.6141224057524929,0.8409757150306619,-0.15173602157785798,0.28347554976171857,0.6771866441713205,-0.36726254923535073,-0.4235452265711976,0.35560696409003356,-1.7505302986450515,-1.201926182111144,-1.500168659163657,-1.522762854595621,-1.238659902471299,-1.6006873081402901,-0.8257038935665922,-1.7181472738784693,-1.5607725730231083,-2.3777900156906147,-1.8871235080331974,-1.9166691064303272,-2.1985501933322515,-1.3380481630950436,-0.6288902359848012,-0.4542933568584729,-0.2604017526192192,-0.40198821108473226,-0.26565874255438315,-0.46289787595807846,-0.2540442970729502,-0.5209410022437626,-0.28110267297129926,-0.007142955194138102,-0.8747019281141581,-1.231259993383779,-0.3703931285448224,-0.09926976181699547,-0.6631216489453039,0.02513170036796022,-1.0193658150527853
003_Koeckert_3,0.27631654394129906,-1.1127712139120642,-0.4018991387768834,-0.8955346694359952,0.7349551842953456,0.5969953334431256,0.612335828891589,0.7335664003109502,0.7230465241077193,1.0088152281682057,1.1990563121530065,0.1673760918438789,0.20535280483493518,0.5391581659432112,1.5842067715421568,2.5459136919012506,2.171197307909236,2.2097872353759604,0.6456805993319448,-0.3907455326831033,0.2687949115866708,0.8400030005075797,1.6849707783378134,1.8647778480493977,1.2344522281266415,1.4967693332274246,1.1901452179847312,1.9919255359487125,1.9212647790100519,1.6813197388212084,0.54880405560656,0.5750715546598664,0.9159942289706658,0.7020045190924565,0.4141139141870405,-0.05643777684038136,0.6941085566496173,0.5523932366250253,-0.05835835113345389,-0.5257156149134546,-0.13171977133691065,-0.5847802618248908,-0.29907892188662366,-0.7249504654076357,0.023210023958419545,1.393925847721953,1.1509998393167373,0.2687907967606789,1.2363171964866848,1.2948934062128892,1.469518886858131,1.4380727997744351,1.0811083704989488,2.779314778706821,2.8568692040979466,1.2575560354464435,0.720111760209943,-0.7360850402298046,0.7519402845581963,1.4709337183300744,1.1190674718487326,1.2969748454479588,0.1656079267518463,0.8064817967498015,-0.54080982020281,0.4276976909416489,0.054042616245820074,0.8180659668324832,0.6276837897195413,0.8399366539236857,0.3007711325415524,-0.005497803977978237,-0.015232833373048928,0.7520027526033324,0.038299379210585696,1.5912983708295325,1.680157944318882,1.228936310549598,1.5398656760549763,1.433465351241783,1.3693968960000542,0.9944390204968725,2.2435671604012657,2.761815406079094,2.2743914300930212,1.5029243856398775,4.128559876017912,2.800400680940164,2.790303395897315,1.825393099264829,1.1263563111445993,1.6615092719707492,1.0344779612035355,0.7146089326536943,0.27805394069309625,0.6560414352286231,0.5820804941971699
004_PavelHass_3,-0.14929853612445962,2.619896699908249,1.4792547409607084,2.501597783619542,2.3354524543206963,2.1115935182883403,-0.3941819757705275,-1.6874354217138443,-0.8403805384940551,-1.0238090059811045,-1.1056241286451267,-0.830688462414914,-1.3864161280284206,-0.711195519677828,0.30791238456292735,-1.4645224148536866,-0.61222714522554,0.009164171130024296,-1.1262060965577025,-0.9595717246007558,1.883893098147974,3.4673042755017915,-0.25828336840576155,0.17742026197505203,0.5770692343531869,0.4233338817940623,0.8890986402961234,1.2294426358034942,0.5557436176692511,0.3668992799903085,1.7844784556625934,1.41819498608753,1.0825588313095775,0.866210595078125,0.7447523264122374,1.5865622810186417,0.997292263987333,1.3671592089292857,0.6151989944471598,1.6522490754421684,1.9886891754895508,1.6944100918503382,1.149469333841331,0.03690656914807194,0.24399812047945252,-0.6910205762589768,-0.7044912809611128,0.2687907967606789,-0.5502852220489585,-0.8040994810929017,-1.2215210854852685,-0.9346414138043107,-1.0071742784181752,-0.26314857330873465,0.22126228682168592,-0.4305117178539189,-0.137813047817662,2.285899088164443,0.18010008861417423,-0.06896362306813593,-0.15173602157785798,-0.22327409808153248,0.9132998983649412,-0.6169953888066461,0.17966237726251372,1.16388999581813,1.551017875189429,-0.28374793259136083,0.2493989099180152,0.27494329319089367,-0.19728008466854446,0.25179082572567707,0.2380393729373524,0.9872551360777897,-0.3517181701146866,-0.7901546610826969,-0.8120523854064368,-0.43918777421246497,-0.7606979358755753,-0.9552315235552392,-0.9612918866779798,-1.156709054970114,-0.016652566396017945,-0.6859193049327399,0.6135893941311964,-0.37924586482620753,-0.2793772691717184,-0.49101900509798907,-0.5835896342992534,0.021944918686138033,0.12582719151526964,0.3444761105085451,0.7039200577332737,0.8163437694624341,0.734321919001691,0.0110468973911569,0.004814964118770228
005_Travnicek_3,-2.183657139043801,-1.9720904458706974,-1.512088313703993,-2.1347402183493327,-1.482396820176226,-0.34846615389003166,-1.1261949246156995,-1.5663853306126079,-0.48734862113237515,-0.8829341752932188,-0.8425081245444809,-0.7304728768610291,-0.8919210501788701,-1.3366985323603853,-1.239003850949511,-0.5275046329015927,-0.3373210263973962,-0.47497290300411044,0.35036615001700355,0.14252902223967853,-0.7977793625575664,-0.7916893702783235,-1.9458461800514097,-1.847408841314204,-1.546783514761134,-1.967499623670987,-1.0175296850654874,-0.6767646145595516,0.23712201335636088,-0.022558633737362964,-0.41227603332601154,-0.9706547362907838,-2.0821686131282067,-1.5147775067144766,-1.9830145744461656,-0.6314877970910919,-1.0491977605418974,-1.1586153052140837,-2.0041906828110543,-0.8261245377210459,0.8422628872269904,0.8620706730720326,1.3512570501677859,1.8295113563377663,1.323406592360182,-0.9463201383790277,-1.126193808297053,-1.0367645017911933,-1.6420978111539564,-1.3813225251019832,-1.0421184206624643,-1.061751103817462,-0.6961534583666107,-1.2128520148817172,-0.09338471151983854,0.27612129515548584,0.6835518940209583,0.29197391642790876,-0.836504704175138,-2.3088143014652074,-2.041870485231652,-0.4226939049528521,1.5822874519135703,0.15717641386434827,-0.3062806329395019,-1.482706570625184,-1.196854517939874,-2.028286606679027,-1.878453538965183,-1.6254889201833218,-2.189484953508675,-1.8579759378439453,-2.193373807643278,-2.192653291782906,-1.790802973527391,-1.0878362900715846,-0.9097861238270892,-0.9157946555731705,-1.4508670194548061,-1.194491923267583,-0.5814042858856793,-0.5859963002544134,-1.0138083282183767,-0.07749553240121264,-0.6564356921924597,-0.2537678481284606,-0.355376185468095,-0.28156502507740405,-0.606857862093691,-1.1124821626456232,-0.5296918868626753,0.9559557926160042,0.4009086462189128,0.1381115240703533,-0.23493167285708935,-0.005944304679811903,0.24689405737743517
006_Prazak_3,0.7487872894076941,0.605867250005203,0.8316443889198994,0.9497566989250498,0.48429253484524776,0.4715537368360923,-0.9889424967072312,0.06779089925411722,-0.6890811453390545,-0.1785600218538067,-0.4215225179834922,-0.7304728768610291,0.6394716047067439,-0.034327323338564045,0.38648105290932994,0.7093588392751385,0.9684830380362076,1.901700006381497,-1.1262060965577025,-1.243984820559544,0.9696865774528857,-0.32154072106881,-0.15600683436657634,0.17742026197498353,-0.8894005209876076,0.1793712791955992,-0.1645643816142536,-1.534557877222973,-1.355986008207896,-0.2172875906012333,0.6403354926477357,-1.2516958800999385,-1.3326279026035774,-0.9400562407645785,-0.4951417194324272,-0.13858777973337338,-1.2007896142107013,-1.403045096905385,-0.4325568764560407,0.22530669210573676,0.8166317646331911,-0.41671236473237055,-0.363938538606828,-0.14235390957099303,0.41572219555140577,-0.435721014138805,-0.4936400172932325,-0.05759802787727462,-0.3021459972522944,-0.22687643708389504,-0.9972677544567156,-1.2736005871726341,0.23690900178770385,-0.8549336126978486,-0.2868439846751978,0.3153786847672,1.4440749883159483,1.2939102378634249,-1.205413110583566,-0.48893562526741274,-0.053981906698974964,-0.13113779847363294,0.401721180945467,0.232096265735744,0.3386746320344911,0.06724405668367467,0.9358225632948455,-0.5132924949713719,-1.0745981693869904,-1.2659476906260774,-0.10672531790303721,-1.2919409524959622,-0.8763583348287878,0.7127940220242933,0.467318683468352,-0.8397682659141547,-0.9586529930373461,0.13274048342027334,-0.3005852134895304,-0.6720261662275495,-1.1473584592485484,-1.6835208285538759,-0.8365361927832697,-0.6859193049327399,-0.9169536586177822,-0.5047238815239544,-0.3300432133693268,-0.012267050765186858,0.55655352762925,0.8364053873346138,1.1953583193949353,2.0613229102718313,1.392582356629385,0.8163437694626269,0.9289026689688623,-0.045292314515896256,0.3213799322262592
007_Jerusalem_3,0.6511700670586609,-0.11918335195989287,0.18403403687908768,0.194111589091251,-0.1658970703497008,-1.181101735242709,-0.6229360222846493,-0.6585096473533018,-0.38648235902903544,-0.4133514063336107,0.052086289397610626,0.5222219425628164,0.5912361824987729,-0.9423460147014711,-0.2551577249297062,-0.1901782313988526,-0.7496802046395753,-0.8710850545683627,0.6456805993319448,0.8180101251418671,-1.1025148694559292,-0.044982692122087026,0.04854623371172149,0.41847134569994876,-0.0803137594203396,-0.6013090491195104,0.13648219607442555,0.7052356419536482,0.4647088735798816,-0.2172875906012333,0.5030383370859397,0.012989267041457185,0.08317121727658063,-1.596880544707369,-0.4951417194324272,-0.7136377999840839,-0.7460140532042895,0.14501025047289504,-0.13319805619801378,-1.0005627087116863e-14,0.43216492572638326,0.09480085038943431,-0.11170389319881342,0.03690656914800825,-0.8354103514012771,0.9258766505017689,0.982318828382409,1.0031656521961179,1.4348285763238608,1.8721164502220449,1.962876215121177,1.7346620764717482,1.7031500106018251,1.3751733547550045,0.8255468359676367,0.35463607437880257,-0.37504149557479743,-0.4702283506649334,-0.2646645082312063,-1.1188936285666264,-1.7158018596413753,0.23740739995770335,-1.2904238074421106,-0.9166747962922289,1.159526787455861,-0.6536632118320689,-0.8687503515960844,-0.23783902011528035,-0.3653140197593472,-0.4955021987175918,-0.6694575411445325,-0.34364967711103794,-0.6737405697804378,-0.8555552011387183,-1.5607725730231083,0.6982534838624465,0.9960217753747315,1.5149004393659673,0.5621261409845082,1.5770215910692438,1.8917423470893153,1.3456468695526307,-0.10528863411353996,-0.6453577200972278,-0.8518241670114979,-0.5883758926558253,-1.039366432135485,-1.628054896638405,-1.6539281128443115,-1.8687668835335467,-1.7717280353680334,-1.2547784426956503,-1.3896133309111953,-2.3035245593416196,-0.7479172864072247,-1.6140710506320493,-1.2768150685866024
008_Dante_3,-1.023955845630274,-0.6025504199366258,-1.3270567845494738,1.1128329443201093,-0.8448445154964872,-0.45010698856100145,-0.5314344036790039,-0.1743092829483558,-0.6386480142873937,-0.6481427908134147,-0.5267689196237394,-0.7805806696379716,-0.5664139504927743,-0.6078128126203732,-1.2321169280673745,-0.34613547102695386,-0.6809536749325821,-1.0031224384230926,-0.5306981813473507,-0.6437185384655277,-2.5652453025680617,-1.206526413698457,-0.4628364364839504,-0.8349942896696102,-0.13088168201825343,-0.5525165285997901,-0.11438995199952127,0.27633901062193744,0.3736741294905121,0.17217032312643818,0.9606955222918828,2.1207978456106162,1.6655349394954135,0.2914893291281103,0.24879470807444207,-0.4671877913052247,-0.13964663852885825,-0.5068025273706522,-0.20803776126246734,-0.3004089228077079,-0.9775468169318515,-1.439738794975835,-1.4233240493205896,-0.9938411834860422,-0.7863463299521625,0.37272759924150745,0.5184460483129765,0.9623670491162939,0.6407830569748036,1.609742339308765,1.4695188868581948,1.4380727997744351,0.370203638952624,-0.46948302573071393,-0.28684398467506034,0.07983434709724965,-1.5310365989031682,-1.3326032029133683,-0.2499698036404245,-0.48893562526741274,-1.0804001129280802,-0.45361484710121586,-1.2510715984098777,-1.6658733150061151,-0.511493671795011,-0.6897085752577229,1.0793681360701843,0.9557927042604638,1.6206815991984298,2.4835537033283575,0.9346544998997172,2.1557266855323167,2.1122536996349845,1.0264638666568286,0.9353397426588339,0.8967079031884185,0.7516874293231697,0.8476508054610608,0.6771543215811011,1.6248736710116853,1.7492844967923546,1.301745888420692,0.6037999076267622,0.08475080694048953,-0.23309399675124096,0.1644922075306562,-0.2829973508846399,0.2014627826475381,0.4402123886569956,0.6618781440527917,0.4363362286415356,0.8383635460569133,0.5386411059981038,-0.06535814954731914,-0.39778426262630134,-0.05937711749269958,-1.0193658150527853
009_AlbanBerg_3,-1.2699532139287835,-0.7099653239314551,-0.5560920797389809,0.6427894602495309,0.20711119210114423,-0.38631322576969584,0.5208342102859435,-0.47199264073223357,-0.18886769997272043,0.009273085730013163,0.26257909267814233,-0.7304728768610291,0.0606465382109875,0.3957867936227844,0.6003606455223217,0.9717238182217526,0.8997565083291655,1.2855255483926635,0.6878683778054993,0.7824584881470218,0.32974201296635197,0.3975101541927365,1.940662113435631,1.7683574145594527,1.8412672993021824,1.7895244563455388,1.2403196475995348,0.4193045543991743,-0.40012119526929013,-1.1422501357044617,-1.0987618111349262,-0.33831216272003606,-0.33324028857058036,-0.36533497481468036,-1.1564185438829384,-0.5493377941980999,-0.3670344190322257,-0.18089613844887859,-0.5822362865850541,-1.0005627087116863e-14,-0.9775468169318515,-0.007501792634970271,0.846787759351685,0.8883938430631848,-0.14851405111353372,-0.39317108711882676,-0.3671292590923964,-0.13919523403680648,-0.252518152293018,-0.06945197053580786,-0.7281637572223502,-0.6380521371069976,-1.7625105556859717,-1.708431340982386,-2.027977443072469,-3.1000142114453504,-1.226827361185276,0.5488889593337816,-0.9635803032737794,-1.1888889622666716,-1.8463622554737469,-0.9721694583316403,0.5169228052769245,-0.09255642570687611,1.4695729072104997,-0.7465142657487032,-0.10624344629173882,0.9014526200081856,0.580398179744401,0.12085419480919656,0.029106832245159333,0.5605371813698586,1.2511281981793896,0.8304202137614105,1.1693502722540194,0.4997990645363333,0.26301873722018504,0.037419107148105125,0.4470979603880787,0.33677463489190684,0.03591306540169084,-0.6737982625184153,-0.6149460234894333,-0.848165644274442,-0.4610472173734214,-0.6302018982217014,-0.20337835287541373,-0.012267050765101813,-0.001883939437782831,-0.03623082907449691,0.022324179139814975,-0.45515116609355266,-0.39793962050064496,0.0754411690154663,-0.028999789503040278,0.22231894204280642,-0.4979646911108583
010_Skampa_3,0.25679255281067365,2.1365296319315186,1.6026090937303896,2.2879416544965494,2.620694066783112,2.2377504245538997,0.10907692656053074,-0.9611348751064038,-2.1516419458375253,-0.9298924521891696,-1.1582473294652411,-0.9810118407457769,-2.2064183055641013,-1.133507844462074,-1.4956593620851253,-0.6399467667358482,-0.8871332640536594,0.06425456892033703,-0.5461958617696051,-1.4217430055338216,1.8534195474581225,0.8953146062969204,-0.7185277715818045,-1.413516890609417,-1.1422401339773922,-1.2844043363952486,-0.6663086777620759,-1.3439371521866346,-1.583572868431352,-1.580390288648118,0.1826783074417275,0.43455098275538884,0.5828650242929607,1.0304166710637936,0.8274119294685954,1.2579622694467905,0.23933299564320548,0.14501025047277924,0.3906798792536928,1.0514312298267725,1.662458810228132,1.066675959120769,0.9981285465965081,0.7091333643441835,0.46478621700052036,-0.7761204302989938,-0.7044912809611128,-0.1799938371165724,-0.8976801367641755,-1.0664735920060324,-1.5803264151311316,-1.527627184169209,-0.8740818047861569,0.4115468873370112,0.14843937992429176,-0.4305117178539189,0.08127236100212734,0.3987796259881471,0.48590275251016446,1.4542678293760283,1.070190414409291,0.5598844485851554,1.4248786157844153,0.8314550807069097,1.792050539697538,1.798893954217537,2.6047080001942304,1.2312461791164249,0.34397012986843034,0.5317584571602915,0.6629901996033241,0.406164003547841,0.744583785558299,1.261716250131286,0.23330815387327727,-0.542086636925126,-0.6165849085652707,-0.15322364539609581,-0.6456697552791458,-1.4816044029225044,-1.7685530383614327,-1.2884119983660545,0.4043687552622903,0.855420918813719,0.2879419360994968,0.12266620196478016,0.14766317479477975,0.41091676266820815,0.3704077052735504,0.8654932612149726,0.8848492822685712,1.6615092719707492,2.8834659901851434,2.1008325587854824,2.5739944641469896,0.25048854799637305,0.5262160880605915
