,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97,measure98,measure99,measure100,measure101,measure102,measure103,measure104,measure105,measure106,measure107,measure108,measure109,measure110,measure111,measure112,measure113,measure114,measure115,measure116,measure117,measure118,measure119,measure120,measure121,measure122,measure123,measure124,measure125,measure126,measure127,measure128,measure129,measure130,measure131,measure132,measure133,measure134,measure135,measure136,measure137,measure138,measure139,measure140,measure141,measure142,measure143,measure144,measure145,measure146,measure147,measure148,measure149,measure150,measure151,measure152,measure153,measure154,measure155,measure156,measure157,measure158,measure159,measure160,measure161,measure162,measure163,measure164,measure165,measure166,measure167,measure168,measure169,measure170,measure171,measure172,measure173,measure174,measure175,measure176,measure177,measure178,measure179,measure180,measure181,measure182,measure183,measure184,measure185,measure186,measure187,measure188,measure189
001_Belcea_4,3.5831300000000006,3.375782,3.8532200000000003,4.44932,4.291065,1.882994,2.1693870000000004,2.5469389999999983,2.330204000000002,6.0155099999999955,3.175511,2.5786390000000026,2.3691159999999982,1.8113829999999993,2.299592000000004,2.1067120000000017,1.8551019999999951,2.6318820000000045,2.534557999999997,2.329160999999999,1.8600449999999995,1.9825400000000002,1.9486160000000083,2.769931999999997,2.0757369999999895,2.6212700000000098,2.531836999999996,2.512608,2.8905890000000056,2.3758049999999997,2.0040369999999967,3.5928339999999963,3.2374149999999986,1.9814970000000045,3.8749660000000006,1.3803170000000051,1.2709749999999929,1.3348749999999967,1.2081640000000107,1.2336049999999972,1.4614509999999967,1.063719000000006,1.3077550000000002,1.1649439999999913,1.277505000000005,1.2413150000000002,1.2242179999999934,1.2668030000000101,1.1635829999999885,1.2072100000000034,1.2751030000000014,1.2318819999999988,1.2010879999999986,1.2213150000000041,1.2068029999999936,1.1692520000000002,1.4510199999999998,1.1972790000000089,1.0900680000000023,1.3572339999999912,1.451246999999995,1.2822670000000187,1.3293879999999945,1.3197279999999978,1.4365080000000034,1.5339229999999873,1.1358730000000037,1.2885259999999903,1.0465300000000184,1.157824000000005,1.4774599999999793,1.3126980000000117,1.3336510000000033,1.3356919999999946,1.3204990000000123,1.1707479999999748,1.1961450000000013,1.1385030000000143,1.2996829999999875,1.1828570000000127,1.2679369999999892,1.1174599999999941,1.1825400000000172,1.1446249999999907,1.1297509999999988,1.2055330000000026,1.1542860000000132,1.1799999999999784,1.1476190000000202,1.5382309999999961,1.572924999999998,1.8572790000000055,1.714966000000004,3.699863999999991,2.154875000000004,1.329841999999985,0.9797729999999945,0.9934690000000046,0.9738320000000158,1.115963999999991,2.0138780000000054,0.9175510000000031,1.0442170000000033,0.9111570000000029,0.911609999999996,1.235872999999998,0.9006799999999942,0.9252610000000061,0.8127439999999808,1.3947840000000156,0.7922450000000083,1.1017689999999902,2.6731519999999875,1.9361000000000104,2.972653000000008,1.0982309999999984,1.5798639999999864,3.3081180000000074,2.650385,3.9487980000000107,3.3584129999999845,3.7558730000000082,4.111110999999994,4.391110999999995,3.4952380000000005,3.5917460000000005,1.1413160000000175,1.0768699999999853,1.104218000000003,1.0372790000000123,1.079999999999984,1.0600000000000023,1.1031289999999956,1.173878000000002,0.9812239999999974,1.125805000000014,1.0625849999999843,1.0698420000000226,1.1227659999999844,1.1281630000000007,1.2009070000000008,0.9554200000000037,1.180815999999993,1.0518819999999778,1.0391390000000342,1.1300219999999968,1.0918819999999982,1.0918819999999982,1.0479369999999903,1.2211340000000064,0.9755099999999857,1.1000910000000204,1.223401000000024,1.019047999999998,1.0317909999999983,1.2326529999999707,0.9764170000000263,1.0781859999999597,1.0677550000000338,1.0640369999999848,1.100453000000016,0.9928799999999569,1.1827890000000139,1.0313150000000064,1.0963720000000308,1.068888999999956,1.0506579999999985,1.5984119999999962,1.288028000000054,0.9688879999999926,2.179410999999959,1.4260320000000206,2.033650000000023,1.198321999999962,2.360997999999995,1.841179000000011,1.687482999999986,2.319592,1.6375510000000304,1.1318370000000186,2.445101999999963,2.257187999999985,4.630363000000045,2.2101129999999785,3.122540000000015,3.6207709999999906,4.240725999999995,2.8278910000000224,5.9727889999999775
002_Tokyo_4,3.38313,2.6357820000000003,3.3932200000000003,3.4675059999999984,3.5128790000000016,1.5466669999999993,1.902857000000001,2.1897959999999976,2.170204000000002,5.037143,2.533877999999998,2.6386390000000013,1.7821769999999972,1.6783220000000014,1.8795920000000024,2.1267119999999977,1.6551019999999994,2.1318820000000045,1.9589110000000005,1.764807999999995,1.6200450000000046,1.462539999999997,1.5486160000000027,1.6499319999999997,1.8757370000000009,2.721269999999997,2.572879999999998,2.851565000000008,3.330588999999989,1.915805000000006,1.5040369999999967,2.4528339999999957,2.6774150000000105,1.5814969999999988,3.434966000000003,1.380316999999991,1.3109749999999991,1.2748750000000086,1.2081639999999965,1.173604999999995,1.2414509999999979,1.2037190000000066,1.1677549999999997,1.1449439999999953,1.1975050000000067,1.1213149999999956,1.1442180000000093,1.1468029999999914,1.1435830000000067,1.107209999999995,1.2351029999999952,1.0918819999999982,1.0810880000000083,1.1413149999999916,1.1068030000000135,1.109251999999998,1.6110199999999963,1.1972789999999947,1.1066670000000016,1.580635000000001,1.451246999999995,1.2222670000000022,0.9893880000000053,1.2797280000000057,1.116507999999996,1.6539229999999918,1.1558729999999997,1.2285260000000022,1.0665300000000002,1.2130620000000079,1.1622219999999999,1.432698000000002,1.122222999999991,1.187119999999993,1.2804990000000203,1.2107479999999953,1.1761449999999911,1.118503000000004,1.2596829999999954,1.1228570000000104,1.1279370000000029,1.0574599999999919,1.0625400000000127,1.1446249999999907,1.0697509999999966,1.1655330000000106,1.139727999999991,1.1145579999999882,1.12761900000001,1.178231000000011,1.4129250000000013,1.1972789999999804,1.5349659999999972,2.590385999999995,1.8043530000000203,1.3898419999999874,1.1197730000000092,0.9334690000000023,0.9138319999999851,1.0559640000000172,1.8485719999999901,0.7028569999999945,0.944217000000009,1.0111569999999972,0.8516099999999938,1.0158729999999991,0.9206800000000044,0.9452610000000163,0.9127439999999751,1.4747839999999997,0.7522450000000163,0.8817689999999914,1.7731520000000103,1.7561000000000035,2.546937999999983,0.9639460000000213,1.5398639999999943,2.3881179999999915,2.2903850000000148,3.348797999999988,4.328253999999987,3.886032,3.8711110000000133,4.171110999999996,4.015238000000011,4.8917459999999835,1.1413160000000175,1.1168699999999774,1.1242180000000133,1.1572789999999884,1.1400000000000148,1.381496999999996,1.2416320000000098,0.9738779999999849,1.101224000000002,1.125805000000014,0.8825849999999775,1.2298420000000192,1.02276599999999,0.9481629999999939,1.1609070000000088,1.0754200000000083,1.0408159999999782,1.0518820000000062,1.059139000000016,1.0300220000000024,1.11188199999998,0.9718820000000221,1.0879369999999824,1.1411339999999939,1.1355100000000107,1.0800910000000101,1.2234009999999955,1.05904799999999,1.0917910000000006,1.1517460000000028,0.9773240000000101,0.9581859999999836,1.227755000000002,1.0640370000000132,1.1204529999999977,1.0128799999999671,1.2027890000000525,0.991314999999986,1.096371999999974,1.0888889999999947,1.010658000000035,1.1584119999999984,1.0080279999999675,0.7829020000000355,1.2653970000000072,1.0260319999999865,1.113650000000007,0.9983219999999733,0.8409980000000132,1.2811790000000087,0.9274829999999952,1.1195920000000115,1.177550999999994,0.9918369999999754,1.8051020000000335,1.177188000000001,2.2903629999999566,1.6653060000000437,2.20734699999997,3.1207709999999906,3.240725999999995,2.5678910000000315,7.192789000000005
003_Takacs_4,3.16313,2.6557819999999994,3.5532200000000005,3.067506,4.012879,2.002994000000001,2.40653,2.560407999999999,2.0195919999999994,4.617143000000002,2.713878000000001,2.5786389999999955,2.1221770000000006,1.7583219999999997,1.799592000000004,1.6067119999999946,1.5751020000000011,1.7318819999999988,2.1789110000000065,2.3848079999999996,1.980044999999997,1.422539999999998,1.888615999999999,2.189932000000006,1.9433109999999942,3.233696000000002,2.4728800000000035,2.591565000000003,2.9705889999999897,2.2168029999999987,1.8230390000000085,2.272834000000003,2.2574149999999946,1.7014970000000034,2.754965999999996,1.3403169999999989,1.4509749999999997,1.374875000000003,1.368163999999993,1.4736050000000063,1.3014510000000001,1.283719000000005,1.3277549999999962,1.2249439999999936,1.3575050000000033,1.3013150000000024,1.2642179999999996,1.3268029999999982,1.3235829999999993,1.2872100000000017,1.3751029999999957,1.291882000000001,1.2410880000000049,1.3213149999999985,1.3468029999999942,1.2692520000000087,1.511020000000002,1.1972789999999947,1.1066670000000016,1.1806349999999952,1.131247000000002,1.182266999999996,0.9693880000000092,1.4597279999999984,1.0565079999999938,1.153923000000006,1.0558730000000054,1.3485259999999926,1.0653060000000067,1.0190479999999837,1.1374600000000044,1.1326980000000049,1.042223000000007,1.0871199999999988,1.3395459999999844,1.3117009999999993,1.3361450000000161,1.2185029999999983,1.379683,1.2628569999999968,1.2879369999999994,1.306984,1.2330159999999921,1.2846250000000055,1.2697510000000136,1.2455329999999947,1.339728000000008,1.2745579999999848,1.2676189999999963,1.5782310000000166,1.5329249999999774,1.8372790000000236,2.1949659999999938,3.070385999999985,2.224353000000008,1.0498420000000124,0.9797729999999945,0.9134689999999921,1.0738320000000101,1.115963999999991,1.6085720000000094,0.9028569999999831,0.944217000000009,0.9711570000000052,1.0716099999999926,1.1358730000000037,1.0206799999999987,1.2652610000000095,0.8527440000000013,1.4947839999999815,0.692245000000014,1.1217690000000005,2.1931519999999978,1.89609999999999,2.286937999999992,0.7839460000000145,1.5598640000000046,2.2081179999999847,2.390385000000009,3.4087979999999902,3.1282539999999983,3.194921000000022,3.142222000000004,3.5311109999999815,3.3095240000000103,3.377459999999985,1.3413160000000062,1.2768700000000024,1.324218000000002,1.237279000000001,1.311156000000011,1.390340999999978,1.3216320000000223,1.2738779999999963,1.3212240000000008,1.3258050000000026,1.262584999999973,1.2698420000000112,1.3427660000000117,1.228162999999995,1.280906999999985,1.275419999999997,1.3608159999999998,1.2518820000000233,1.2191389999999842,1.3300220000000138,1.3718819999999994,1.1918819999999926,1.167936999999995,1.3611339999999927,1.235510000000005,1.340091000000001,1.2834009999999978,1.3590480000000014,1.2517910000000256,1.5526529999999639,1.1364169999999945,1.2581860000000233,1.307754999999986,1.3240370000000325,1.3804529999999886,1.232879999999966,1.4827890000000252,1.3113149999999791,1.3563720000000217,1.3104759999999942,1.3090710000000172,1.4184119999999893,1.2280279999999948,1.4488880000000108,1.7994110000000205,1.4460320000000024,1.93365,1.3983219999999505,2.5609980000000405,1.7211790000000065,2.4605439999999703,1.2465310000000045,2.3975510000000213,1.191836999999964,2.785101999999995,1.4458500000000072,3.5017010000000255,2.0301129999999716,2.9225400000000263,3.0407710000000066,3.4607259999999656,3.547890999999993,4.451836000000014
004_Schoenberg_4,3.4631299999999996,2.6557820000000003,4.125011,3.6357149999999994,4.452878999999999,2.3629940000000005,2.146530000000002,2.4897959999999983,2.550204000000001,5.3755099999999985,3.8155110000000008,3.7586390000000023,2.2821769999999972,2.2183220000000006,2.837415,2.608888999999998,2.015102000000006,2.4318819999999945,2.518911000000003,2.5848080000000024,2.3600449999999995,1.7425399999999982,2.0486159999999956,2.269931999999997,2.0557370000000077,2.6212699999999955,2.6528800000000103,2.7515649999999994,3.6705889999999926,2.255804999999995,1.6640370000000075,2.792833999999999,2.797415000000001,1.641497000000001,3.9447159999999997,1.4505669999999924,1.2309750000000008,1.3148750000000007,1.2281640000000067,1.2936049999999994,1.3014510000000001,1.2237190000000027,1.3077550000000002,1.1849440000000016,1.357504999999989,1.2813150000000064,1.2642179999999996,1.266802999999996,1.2835830000000072,1.2272099999999995,1.3951029999999918,1.1918820000000068,1.1810880000000026,1.3213149999999985,1.2268029999999897,1.2092520000000064,1.5710200000000043,1.1972790000000089,1.5466669999999851,1.6606350000000134,1.451246999999995,1.2422669999999982,1.7893880000000024,1.5797279999999887,2.096508,1.1139229999999998,1.9558729999999969,1.4685259999999971,1.5665300000000002,1.2978240000000199,1.3574600000000032,1.5526979999999924,1.4822230000000047,1.487119999999976,1.4004990000000248,1.410747999999984,1.2561450000000036,1.1385030000000143,1.379683,1.362856999999991,1.207936999999987,1.257460000000009,1.202539999999999,1.2446250000000134,1.1897510000000011,1.2455329999999947,1.1997279999999932,1.3145580000000052,1.167619000000002,1.5982309999999984,1.2529250000000047,1.6572789999999884,1.6149660000000097,3.050386000000003,2.344352999999984,2.169842000000017,0.8797729999999717,0.9534690000000126,0.9538320000000056,1.1759639999999933,1.1485720000000015,0.8428570000000093,0.9442169999999805,0.9711570000000052,0.9916100000000085,0.9958729999999889,0.9806800000000067,0.9332430000000045,1.1047619999999938,1.2813150000000064,0.6257139999999879,0.9017690000000016,2.2331520000000182,1.89609999999999,3.3669380000000046,1.0639459999999872,2.0198640000000125,3.288117999999997,3.230384999999984,3.68879800000002,3.4682540000000017,3.2660319999999956,4.091110999999984,4.291111000000001,3.355238000000014,3.5517460000000085,1.0613159999999766,1.096870000000024,1.0842179999999928,1.017279000000002,1.0911559999999838,1.050341000000003,1.061632000000003,1.093878000000018,1.1612239999999758,1.0058050000000094,1.1025850000000048,1.0698420000000226,1.0627659999999537,1.1007710000000088,1.1682989999999904,1.1554200000000492,0.9008159999999634,0.9318820000000301,1.1191389999999615,1.0700219999999945,1.0918819999999982,0.9518820000000119,1.0079370000000267,1.181133999999986,0.9955100000000243,1.1600909999999658,1.143400999999983,1.0390480000000366,1.1117909999999824,1.1526529999999866,0.9764170000000263,0.9781859999999938,1.2077550000000201,1.0640369999999848,1.1604530000000182,1.0328799999999774,1.2227889999999775,1.0713150000000269,1.0563720000000103,1.090475999999967,1.1290710000000104,1.5984119999999962,0.9080280000000016,0.7488880000000222,1.3794110000000046,0.6460319999999911,1.1736500000000092,0.5383219999999937,1.0209979999999632,1.4811790000000542,1.1474829999999656,0.579591999999991,0.9775510000000054,0.869796000000008,1.3000000000000114,1.0643309999999815,2.6103630000000067,0.2501129999999989,1.2825399999999831,1.7207710000000134,1.3207259999999792,1.9078910000000064,3.2727890000000457
005_Doric_4,2.62313,2.655782,2.8356460000000006,3.0850799999999996,3.4928790000000003,2.422993999999999,2.966529999999999,3.909796,3.6502040000000022,6.275509999999997,2.5555110000000028,2.5186390000000003,3.1021769999999975,1.8983220000000003,2.867846,2.2184579999999983,2.495102000000003,2.3981860000000026,2.1726069999999993,2.004807999999997,1.6400450000000006,2.0225399999999993,1.7886159999999975,2.229932000000005,1.4357370000000031,2.961269999999999,2.652879999999996,2.7115650000000073,3.4305889999999977,2.5158050000000003,2.2040369999999996,3.4763260000000002,3.433922999999993,1.881496999999996,3.2749660000000063,1.3403169999999989,1.3709750000000014,1.2148750000000064,1.2081639999999965,1.2536049999999932,1.2814510000000041,1.2037190000000066,1.2077549999999917,1.1649440000000055,1.2375049999999987,1.181314999999998,1.2042179999999973,1.1668030000000016,1.1835829999999987,1.1672099999999972,1.2151029999999992,1.1718820000000107,1.1410879999999963,1.181314999999998,1.1468030000000056,1.129251999999994,1.3710200000000015,1.1972789999999947,1.2666669999999982,1.4406350000000003,1.8912469999999928,1.2822670000000187,1.1493879999999876,1.2597279999999955,1.3565080000000194,1.3139229999999884,1.5958730000000116,1.4685259999999971,1.3665299999999831,1.2778240000000096,1.1174599999999941,1.3126980000000117,1.3279369999999915,1.281406000000004,1.3204990000000123,1.190747999999985,1.136144999999999,1.2785030000000006,1.2196830000000034,0.9428570000000036,1.1879370000000051,1.169840999999991,1.11015900000001,1.1446249999999907,1.0697509999999966,1.1255329999999901,1.1597280000000012,1.1145580000000166,1.0876189999999895,1.1982309999999927,1.312925000000007,1.4972790000000202,2.074965999999989,2.479863999999992,1.874875000000003,1.3498419999999953,0.8597730000000183,0.8334689999999796,0.8738320000000215,0.8559640000000002,1.608571999999981,0.7028569999999945,0.8642170000000249,0.8511569999999722,0.8516100000000222,0.9958729999999889,0.8606800000000021,0.8652610000000038,0.7727439999999888,1.1947839999999985,0.652245000000022,0.9417689999999936,2.1531520000000057,1.8360999999999876,2.9469379999999887,1.1239460000000179,1.659863999999999,3.188118000000003,2.670384999999982,3.2087980000000016,3.728254000000021,3.4660319999999842,3.8711110000000133,3.6711109999999962,3.915237999999988,3.751745999999997,1.2413160000000119,1.2168700000000001,1.104218000000003,1.1972789999999804,1.231156000000027,1.2103409999999997,1.1616319999999973,1.0738779999999792,1.1212240000000122,1.1058050000000037,1.0825849999999946,1.249842000000001,0.9227659999999958,1.148163000000011,1.1809069999999906,1.09541999999999,1.0608160000000169,1.071881999999988,1.099139000000008,1.150022000000007,1.071881999999988,1.0918819999999982,1.0506579999999985,1.158412999999996,1.1155100000000289,1.1600909999999658,1.1434010000000399,1.0790480000000002,1.1317909999999642,1.1726530000000253,1.1364169999999945,1.1381860000000188,1.147754999999961,1.0840370000000235,1.2404530000000022,1.0528799999999592,1.2427890000000161,1.151315000000011,1.1363719999999944,1.1304759999999874,1.1690710000000308,1.1784119999999803,0.9680280000000039,0.8088880000000245,1.359410999999966,1.2060319999999933,1.3936500000000365,1.0583219999999756,1.860997999999995,0.7611790000000269,1.187482999999986,1.2995920000000183,1.27755099999996,1.171837000000039,1.9651020000000017,1.277187999999967,2.570362999999986,1.5501130000000103,2.382540000000006,3.0207710000000247,4.020725999999968,3.007891000000029,5.992789000000016
006_Emerson_4,2.78313,2.675782,3.413220000000001,3.0075059999999993,3.5328789999999994,2.622994000000002,2.24653,2.449795999999999,2.1102039999999995,5.015509999999999,2.5755110000000023,2.3186389999999975,2.442177000000001,1.9783219999999986,2.259592000000005,1.7267119999999991,1.795102,2.1518820000000005,2.038910999999999,1.9248079999999987,2.1200449999999975,1.2625400000000013,1.5686159999999987,1.6499319999999997,1.5557370000000006,2.3812700000000007,2.591836999999998,2.3726079999999996,3.1505889999999965,2.2758050000000054,2.044037000000003,2.692834000000005,2.357414999999989,1.621497000000005,3.1549660000000017,1.3403169999999989,1.550974999999994,1.154875000000004,1.3881640000000033,1.2336049999999972,1.3014510000000001,1.283719000000005,1.247754999999998,1.2049439999999976,1.2375049999999987,1.2213150000000041,1.1842180000000013,1.2068029999999936,1.1835829999999987,1.1672099999999972,1.1751030000000071,1.1718819999999965,1.041088000000002,1.181314999999998,1.1268029999999953,1.0892520000000019,1.3310200000000094,1.1972789999999947,0.9900680000000079,1.3972339999999974,1.2712470000000025,1.2422669999999982,1.1293879999999916,1.2797280000000057,1.136507999999992,1.4539230000000032,1.195873000000006,1.4379139999999921,1.1371420000000114,1.2578239999999994,1.357459999999989,1.1926980000000071,1.302222999999998,1.187119999999993,1.3204990000000123,1.2307480000000055,1.1561449999999809,1.0985029999999938,1.1596830000000011,1.1028570000000002,1.147937000000013,1.0574599999999919,1.1025400000000047,1.0846250000000168,1.0697509999999966,1.0455329999999776,1.0797280000000171,1.054557999999986,1.0476189999999974,1.0782310000000166,1.312925000000007,1.4921089999999992,1.340136000000001,3.0503859999999747,3.3843530000000044,1.6498420000000067,0.8997730000000104,1.1134689999999807,0.9338320000000238,0.9559639999999945,1.4285720000000026,0.7428569999999866,0.9642169999999908,0.9311570000000131,0.8916099999999858,1.1358730000000037,0.8606800000000021,0.9652609999999981,0.9127440000000036,1.2547840000000008,0.5922449999999913,0.9217690000000118,2.673152000000016,1.936099999999982,2.966937999999999,1.243945999999994,1.6198640000000069,3.1504759999999976,2.184082000000018,3.0927429999999845,2.788253999999995,2.986032000000023,3.5111109999999996,3.7111109999999883,3.0352379999999926,3.35174600000002,1.1213159999999789,1.2368700000000104,1.1842179999999871,1.1772789999999986,1.1511560000000145,1.1503409999999974,1.1616319999999973,1.1138779999999997,1.0412239999999997,1.0658050000000117,1.0825849999999946,1.1298419999999965,1.02276599999999,1.148163000000011,1.1009070000000065,1.0354199999999878,1.116281000000015,1.0764169999999922,1.0191389999999956,1.0700219999999945,1.0918819999999982,1.031881999999996,1.0879370000000108,1.0811339999999916,1.1755100000000027,1.1200910000000022,1.0834010000000092,1.0990480000000105,1.1317909999999927,1.1326530000000048,1.056416999999982,1.0781860000000165,1.0877549999999871,1.0240369999999928,1.152698000000015,1.0006349999999884,1.2227890000000343,0.9513149999999655,1.0563720000000103,1.0504760000000033,0.9290710000000217,1.0784119999999575,1.048027999999988,0.9088880000000472,1.3194110000000023,1.246031999999957,1.4136500000000183,1.1983220000000188,1.0609979999999837,1.261179000000027,1.3874829999999747,0.6195920000000115,1.1575510000000122,0.951836999999955,1.7851019999999949,1.0528570000000173,1.594694000000004,1.5501130000000103,2.2625400000000013,2.58077099999997,2.8007259999999974,2.26789100000002,6.512788999999998
007_Hagen_4,3.06313,2.655782,4.71322,2.927506000000001,3.552878999999999,2.1229939999999985,2.7465300000000035,3.229795999999997,3.050204000000001,6.395510000000002,2.675511,2.478639000000001,2.202176999999999,2.818322000000002,2.059591999999995,2.0667120000000025,1.8351019999999991,2.311881999999997,2.004127000000004,1.4595920000000007,1.5400449999999992,1.3225399999999965,1.7286160000000024,1.7499320000000012,3.0357369999999975,3.941270000000003,2.7328799999999944,4.231565000000003,3.030589000000006,2.755804999999995,2.4240369999999984,3.812833999999995,3.777415000000005,2.8014969999999977,3.2949660000000023,1.3003170000000068,1.2709749999999929,1.4748749999999973,1.06816400000001,1.2936049999999994,1.2614509999999939,1.2037190000000066,1.247754999999998,1.084943999999993,1.277505000000005,1.1213149999999956,1.1842180000000013,1.1468030000000056,1.1035830000000004,1.1110199999999963,1.2112929999999977,1.1518820000000005,1.081087999999994,1.181315000000012,1.1268029999999953,1.0692520000000059,1.3110199999999992,0.777278999999993,1.0066670000000073,1.2206350000000015,1.2312469999999962,1.2422669999999982,0.7493880000000104,1.3197279999999978,1.4565079999999853,1.433922999999993,1.1758730000000241,1.3085260000000005,1.086529999999982,1.0578240000000108,1.1374600000000044,1.1326979999999764,1.1022230000000093,1.0871199999999988,1.220499000000018,1.150747999999993,0.9561449999999923,1.0185030000000097,1.2196830000000034,1.0628569999999797,1.1679370000000233,1.0774599999999737,1.122540000000015,1.0846249999999884,1.0697509999999966,1.0655330000000163,1.0797279999999887,1.0145579999999939,0.9876190000000236,1.298230999999987,1.2129250000000127,1.317278999999985,1.4149659999999926,3.470386000000019,1.9643529999999885,1.3098420000000033,0.7597729999999956,0.7334690000000137,0.7620409999999822,0.8277549999999962,1.0285720000000254,0.6828569999999843,0.7242170000000101,0.7111569999999858,0.7116100000000074,0.8358729999999923,0.7406799999999976,0.7652610000000095,0.7327439999999967,0.8947840000000156,0.4722449999999867,0.741769000000005,1.9931520000000091,2.156099999999981,3.3469379999999944,1.363946000000027,1.5798639999999864,3.8881179999999915,2.5544670000000167,4.104715999999996,4.4482539999999915,3.586032000000017,4.2311109999999985,4.631110999999976,4.569524000000001,4.397460000000024,1.0613159999999766,1.0368700000000217,1.0442180000000008,0.9772789999999816,1.0999999999999943,1.0014970000000005,1.1216320000000053,1.056871000000001,0.9382310000000018,1.0658050000000117,0.9425849999999798,1.209842000000009,0.942766000000006,1.0081629999999961,1.1809069999999906,0.9154200000000117,1.0808159999999987,0.8918820000000096,1.159138999999982,0.9300220000000081,1.1118820000000085,0.8918819999999812,1.0079369999999983,1.001134000000036,1.0555099999999698,1.140090999999984,1.1234010000000012,0.839048000000048,1.0117909999999597,1.1326530000000048,0.9764170000000263,1.038185999999996,1.0077549999999746,1.044037000000003,1.1404530000000364,0.9328799999999546,1.1427889999999934,0.9113150000000019,1.0363720000000285,0.990476000000001,0.9690709999999854,1.2584120000000212,0.7309300000000007,0.525985999999989,0.9994110000000092,0.7260319999999751,0.7536499999999933,0.614921000000038,0.7843990000000076,0.8411789999999542,0.7874830000000088,0.5395920000000274,0.8375509999999622,0.48979600000001255,1.4071430000000191,1.3371879999999692,3.5303630000000226,2.01011299999999,2.6625400000000354,3.740770999999995,10.460725999999966,1.9078910000000064,5.372789000000012
008_Prazak_4,3.1831300000000002,2.6557820000000003,3.5932199999999996,3.567506,2.592879,1.882994,2.1065299999999993,2.189796000000001,1.7902039999999992,4.735510000000001,2.6955109999999998,2.5586389999999994,1.982177,1.6383220000000023,1.4795919999999967,1.4667120000000011,1.4351020000000005,1.2318819999999988,1.4536960000000008,1.070022999999999,1.1600450000000038,1.0825399999999945,1.027391999999999,1.7311560000000057,1.717098,3.0399089999999944,2.6528800000000032,3.0115649999999974,2.8105890000000002,1.8758049999999997,1.8640369999999962,2.5528340000000043,2.1774149999999963,1.7414970000000096,4.014966000000001,1.3403169999999989,1.3109749999999991,1.3548749999999927,1.2481640000000027,1.3536050000000017,1.2814510000000041,1.2437189999999987,1.1677549999999997,1.1449439999999953,1.1775049999999965,1.1613150000000019,1.1642180000000053,1.1068029999999993,1.1035830000000004,1.1672099999999972,1.1751030000000071,1.071881999999988,1.041088000000002,1.11573700000001,1.092380999999989,1.2757820000000066,1.6718369999999965,1.0899320000000046,0.9266669999999948,1.32063500000001,1.4112469999999888,1.0422670000000096,1.0093880000000013,1.1997279999999932,1.1965079999999944,1.5198180000000008,1.4699780000000118,1.188525999999996,1.0665300000000002,1.0778239999999926,1.1174600000000083,1.192697999999993,1.1422230000000013,1.0871199999999988,1.2204990000000038,1.7507480000000015,1.2161450000000116,1.0985029999999938,1.2796830000000057,1.1828569999999843,1.147937000000013,1.097459999999984,1.0425400000000025,1.0846250000000168,0.9897509999999841,1.0655329999999879,0.9997280000000046,1.034558000000004,1.0676190000000076,1.2382309999999848,1.352924999999999,1.3772790000000157,1.6549660000000017,2.3398640000000057,2.1148749999999836,1.4147399999999948,1.3148750000000007,0.8934690000000103,0.8938320000000033,1.035964000000007,1.7685719999999776,0.8828570000000013,0.8642170000000249,0.9311569999999847,0.871610000000004,1.0758730000000014,1.0006799999999885,0.8652610000000038,0.792743999999999,1.1947839999999985,0.5322450000000174,0.9217689999999834,2.033152000000001,2.0760999999999967,2.8669380000000046,1.2839460000000145,1.6398639999999887,2.928118000000012,2.2503849999999943,3.6087980000000073,3.328253999999987,3.1860320000000115,3.691110999999978,4.631111000000004,3.2752380000000016,4.0917460000000005,1.1413160000000175,1.1583669999999984,1.1827209999999866,1.1572789999999884,1.200000000000017,1.1414969999999869,1.1016320000000235,1.3138779999999883,0.9812239999999974,1.0858049999999935,1.1425849999999969,1.0698420000000226,1.0627659999999821,1.0481630000000166,1.1209069999999883,1.1154200000000003,1.180815999999993,0.9718819999999937,1.059139000000016,1.184443999999985,1.0174599999999998,1.0718820000000164,1.1479369999999847,1.1811340000000143,0.9615870000000086,1.1740139999999997,1.103400999999991,1.05904799999999,1.191790999999995,1.112653000000023,0.9964169999999797,1.0181860000000142,1.0877549999999871,1.0640370000000132,1.1604529999999897,1.0128799999999956,1.1227890000000116,0.9713150000000041,1.0763719999999921,1.0504760000000033,1.069071000000008,1.4384119999999996,1.208028000000013,0.9288879999999722,1.3794110000000046,1.0260319999999865,1.4136500000000183,1.0583219999999756,1.780998000000011,1.2011790000000246,1.6674830000000043,0.7195919999999774,1.937550999999985,0.93183700000003,1.7251019999999926,1.1571880000000192,2.7903629999999566,2.230113000000017,2.442540000000008,3.260770999999977,3.0207260000000247,2.027891000000011,5.992788999999959
