,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76
012_Smetana_3,-1.2639327827844644,-1.4227612955304985,-1.517283407323155,-1.6712039105169725,-1.5514544191535187,-2.152274891328271,-1.2480617549906314,-2.078885685117682,-2.1279793112231444,-0.6542819906202919,-0.8365476388001782,-1.0812815068816342,-0.21397771518342826,-0.4181809354097728,-0.45479769261221004,-0.2628387406384435,-0.4886786102348029,-0.5552148821846115,-0.2690162905285341,-0.801851692491888,-0.5095019542952812,-0.592195404337607,-0.2558272096587274,-0.4876835455435892,-0.8129157677934737,-1.1611952254373534,-0.84582675708723,-0.5893147068481012,-0.20538901771766338,-0.3386651087907528,-0.8025342784239962,0.21863705273140366,0.48125637494475326,-0.783861920676396,-0.09290014260821619,-0.36446764256646735,-0.8907305007110224,-0.507526964830445,-0.6989992208059246,-0.2931780130609681,-0.9526419056471519,-0.713581290431318,-0.4316560960401408,-0.45382500517911695,-0.9990551571832962,-0.7381351629310456,-1.203342549233718,-0.4706034865620147,-0.29198933210726374,-0.6805955531127634,-0.277622776858271,-0.14928874146269747,-0.0038407503495410545,0.026867495760505494,0.6551134233823968,0.7508977876412631,0.7597350947044722,0.6722108579550818,0.920403246658419,0.5987479669231853,0.4100827500604826,0.5051579339647806,-0.647395943534725,-0.2179201071637353,0.13801447964176822,-0.2980990339103729,0.06421570436886032,-0.25398842355103596,-0.17473299857972996,-0.21449474921119896,-0.8722932053871406,-0.08887805085911167,1.2940985623650434,0.6083991328429531,-0.20084583164437966,-0.2158603867784227
013_Wihan_3,0.33194194295349394,0.14185889750156772,0.33877241236253897,0.3925032659950576,0.5379930147215995,0.7564826744329807,0.7713223293459198,0.48981676252281,1.3803607714699004,1.4701227525800113,2.0566507167340378,1.083985715443624,1.8461292302737293,1.6036844362648728,2.486679921297558,2.0128950245907014,2.147774995945074,2.350590859504005,2.7078033177791294,1.3316783097038287,2.048666853881867,1.6629506342100464,2.6162655925243237,1.7416132374724576,1.487798465669183,0.1726870696920034,-0.0338773348134278,0.24324560914125654,0.6175842130563681,0.7393208798439921,1.1854340362039664,2.4619096434675103,2.8995937351865493,1.880168270190619,-1.0442492863949606,-0.18073394183957583,-0.30981930459516094,0.1984458837490279,1.0011372786746766,0.7170877883813203,2.3051866047120138,1.3412339437951464,0.5464971568488839,1.3958682112025176,1.6695939198640672,2.03126505254376,2.220038663453772,-0.6828414487748975,-0.12607542291075982,-0.6805955531126713,-1.0341777184768957,-0.6901933554703291,-0.3738759525337415,1.1990161933434313,1.5390744583558449,1.1599568724133777,1.7732458027233242,2.095637110663647,1.7139991754254957,1.2577473015869736,1.3368234281634095,2.080411433109739,1.985194133201915,3.0312256741657824,1.918846475019262,2.420414168416839,2.7398700530731634,1.7781751165936188,2.1072831511738843,2.287400477016257,2.330227160423051,1.2743819957197942,1.4521111646033422,1.372719651489841,1.0358895848850014,-0.1990488301757567
014_Panocha_3,-1.0511494860194033,-1.214145269792887,-1.2852764298624433,-1.1856257513376718,-0.8866302356478042,-1.2214724702846624,-0.5412773254728479,-1.2615712699593424,-0.8026063910946593,-1.9289248365404528,-0.9192104489583122,-1.3187844123296133,-0.8566124704159906,-0.2702395667506631,0.6765398511992484,0.7834363909501711,0.18831163200214884,0.563103955634853,0.17199402181333617,0.17601622518113566,0.6629920827859132,0.3303643387046033,0.04128583884297966,0.6269648459644134,-0.5707353221658229,-0.9186711717774665,-0.0338773348134278,-0.7974547858453851,-1.8513354792657994,-1.0573224345472494,0.5348262241439036,-0.6085227384123982,-0.8562756396497339,-0.9425383575349647,-1.4132061578581592,-1.283136146200664,-0.7455027016820485,-0.48894873197309363,0.23607585390835478,0.1558290098022357,0.40478664033596234,0.7808297890060866,0.9377584580044381,0.008598298916390258,0.00910116081229386,0.012043429187103745,0.1064044036485366,-0.9109116339444492,-0.6414068272037022,-0.5509902001609458,-0.919549640792721,-1.0426304370746347,-1.6813548356236363,-1.307483891957899,-0.40563981858570336,-0.10440757142783379,0.06628039974427287,-0.5322267404905974,-1.460384539642661,-0.6251079403097073,-0.632500512805197,-0.06992828881351969,-0.8189948498363122,0.7104861385588078,-0.4741465187692551,-0.15748628206585621,-0.2276738609442723,-0.30355338794483205,0.15126930852792098,0.09250174562373012,0.3406462838823547,-0.43101059671150466,0.08266861187209287,-1.0731060081803414,-0.7944788315784009,-0.5689030754347433
015_Medici_3,2.5661665589866356,2.7495592192216796,2.774845675700005,2.5776049823019047,2.342515798522852,2.152686305998367,1.1772589179792667,1.5382676942878997,-0.17890148750478305,1.4701227525800264,2.8832788183152296,-1.0812815068816148,-2.199665495281987,-0.5661223040689176,-0.11539642946876445,-0.5932414137717067,-0.5463433772702808,-0.218921564807932,-0.8754054699986155,0.3093618503183719,-0.7226826883100783,-1.1047285949165844,-0.8500533066621064,-0.7810120696246711,-0.425427054789229,0.29394909652196843,1.6638350935772352,2.740926557109182,2.4692739822979752,2.5359641942352975,-0.5856650077373257,0.7410537629275151,0.06021254022740221,-0.08228490908526576,-0.38832595934920316,-0.18073394183966285,-0.5034563699670803,-0.4146358005436879,-0.1958948278795735,2.185520355953387,1.4907294771222224,1.3412339437951464,1.4268350844490896,0.8409602462880141,0.009101160812378134,0.35808575569440854,0.046935806704320744,0.9132221194971929,1.1755641472975,2.105919535349933,1.8888803889200128,0.6569051548915288,0.5600375353876752,-0.6697467202543685,-1.5107922134380118,-1.6260460079175798,-1.6940276720778242,-1.5176756846734683,-0.8784141918801631,-1.2370358939261201,-1.906768945196629,-0.8921170060195245,-0.5828807048418858,-0.9020089198014096,-0.4184955189136788,-0.5324536203178786,-0.90874951334172,-0.25398842355110635,-0.7452370360181336,-0.7388992889946735,0.19506719535501696,0.8480338476119527,1.0307442253013617,-0.38521754139802283,0.24437891830618905,-0.014121707546287313
016_Smetana_3,-0.8383661892543398,-1.00552924405528,-1.4012799185927967,-1.6712039105169725,-1.6464293025114767,-1.2214724702846729,-0.6422465296896741,-0.21073845047005513,-0.3348277134022486,-0.7392581803483017,-0.8365476388001782,-0.608875056396616,0.5223373768746772,-0.6647498831749791,-0.6810652013744937,-0.6483085259605904,-0.8289029962212292,-1.2243829482343387,-1.371542071383249,-1.6463739850276753,-1.2556345233469572,-1.412248509264,-1.0481286723299346,-1.3676691177867513,-0.9097879460445306,-0.19109901079780553,0.9256992551464917,0.24324560914125654,0.10322594382261668,-0.0691686116320506,1.00470964396507,-0.2602449316150112,-0.7951764276579364,-0.9694212777990315,0.1856069518157982,0.24797802652301157,-0.5034563699671147,-0.1731187733980534,-0.10395144598780169,-0.18092625734508738,-0.22868001445614047,0.5940284040763114,-0.3338407707513218,-0.7312789876362373,-0.28741540330397686,-0.27656846035191135,-0.6079719035489739,-0.4706034865619253,-0.15222233406874788,-0.5509902001609458,-0.1171410608748296,0.4924339685722176,1.0581247289457345,0.9419392615176233,1.0970939408690894,1.2343312514629012,0.759735094704548,0.28898071299505057,0.5500584799004999,0.6928907290180027,0.5259253348233999,-0.8921170060195245,-1.1141375310791983,-0.9508724064184111,-0.6967505181914814,-1.2355173795403955,-1.4925286439681236,-1.3444176402140575,-0.9897387663488283,-0.8054113717641798,-1.818776862606885,-2.373263271424915,-1.6027991453356791,-1.3406181897066871,-0.7944788315784009,0.15399385848051605
017_Stamitz_3,1.5022500751613301,0.9763230004520043,0.686782878553604,0.8780814251743582,0.7279427814375155,0.8728329770634382,1.377137554646895,1.5406495820120765,0.36684030313636035,-0.2294010419802132,0.8993713745203543,0.39314561697921524,-0.3242937029666793,-0.22092577719761483,0.224004833674661,0.6733021665724233,0.9794785650647964,0.39552705839711194,0.4476254670269953,0.976089976004553,1.0360583673117512,1.3554307198625946,0.38791772876162617,0.9202933700454952,0.3253323266564661,1.2034142977465985,0.6304449197742047,0.13917556964261454,0.41184090536282364,0.3799922169657438,-1.9230255103052254,-1.6098214329548937,-0.4896803676989055,0.025246771970944226,-0.3063355434684762,-0.4257122094754892,0.8035938212936853,0.06839825374755475,1.9032509570051437,1.5463756966709938,1.4907294771222224,1.4346346362599012,0.9377584580045771,0.8409602462880141,1.9068071711572017,1.3389149986750997,0.6423064523890648,0.5987162999382983,0.8261466522010615,0.8746686823083106,0.3643040870760649,-0.000979590385715881,0.24873303941381064,0.7491315626482903,0.25733095764439845,0.5277746504927456,1.0264484389200035,0.5079693672579367,0.6558712704027517,0.5987479669231853,0.6417679195862349,0.05656228306429263,0.7747756288758775,0.2218512723890702,0.6945244781972152,0.873673898127222,0.3561052696821312,0.6381809355368011,0.5912073844553138,-0.399552979902753,0.46196219098848673,0.23219763367844862,1.8208072364924814,1.143423495895753,-0.2503152483055071,-0.5184684056266974
018_PavelHaas_3,-0.3064079473416871,0.45478293610798376,-0.24124503128924296,0.0283196466105795,-0.12683116878411493,-0.7560712597628738,0.36744551247861496,0.4898167625227892,0.9125820937775038,-0.6542819906202768,0.23806889325538602,0.6471184194848527,0.46717938298306144,0.22289832877973184,0.45027234243696473,0.5631679421946558,0.527383174743295,1.0658346473480564,0.66813062319795,0.4427074754556081,1.4624198353412696,1.5091906770363386,0.04128583884294447,1.096290484494136,0.7854751733489905,1.1427832843316375,-0.9196403409303411,0.13917556964261454,0.41184090536289675,0.37999221696568,2.0167662405029514,1.21993574727393,0.6712046601455074,0.950360642141705,1.4805348835902241,2.146559600700383,2.207462545240342,0.8115275680417438,-0.6139923958319157,-0.18092625734508738,-0.40967048725395766,-0.33997852057190053,-0.3338407707513218,-0.36134034435998924,-0.10950546483423128,-0.7958310007533862,-0.13167538700116171,-0.34480115873838535,-0.577229315879312,-0.15688300277142786,0.7655083770350105,1.205142442622514,0.5600375353875867,0.7096381189966248,1.6988283164013773,1.457454388611366,0.4396790816459712,1.7124069657036158,1.4494671991698285,0.5516765858757433,0.4100827500604826,0.30954342682000713,0.06643319389268205,0.07526081253813505,1.0840814771860914,0.5924483944381885,0.8425878785374213,0.4894860423554832,0.4772716156355719,2.619960890863694,1.2869103593102398,1.5386349465179454,0.31556601985430877,0.3026709253841328,1.9510737931166322,0.4061672075207928
019_Apollon_3,-0.3064079473416871,0.14185889750157005,0.6867828785536092,0.3925032659950468,0.779628112960921,0.3441139318501336,0.7713223293459377,-1.1448120677938685,-0.5687170522484608,-0.14442485225221857,0.0727432729391476,-0.22661617243268986,-0.2498745376080999,-0.7633774622810581,-0.5113645698027709,-0.7033756381494546,-0.885414920011427,-0.5540753592833942,-1.0407843371268461,-0.6685060673546518,-0.8292730553174389,-0.8484619996270957,-0.6519779409943134,-1.133006298521911,-0.6433894558541199,-1.4037192790972837,-1.141081092459517,-0.2771045883521013,-0.4111323254111347,0.29016005124613387,-1.1278381844540146,-1.3921478037065345,-1.5894661835514776,-1.2920163209676616,-0.3063355434684762,-1.0381578785649246,-0.7939119680250283,-0.7304657591187149,-0.8690128707539424,-0.8544367916402121,-0.5001657236527376,-0.713581290431318,-1.5076246742181236,-0.9162483092744927,-0.9990551571832962,-0.9112226763982313,-1.5307964043603866,-0.5964058143854652,0.19719516102759133,-0.0021536521499872924,0.24640218238576644,-0.22027450547815672,-0.5606586501180248,-1.3717531249142825,-1.1570066983131313,-0.736589793348466,-0.8405449705882605,-0.7512153947534834,-0.7726014013779112,-0.6721793213571494,-0.400815343279527,-0.5758905763248588,-0.22870948735028807,-0.2667835937806674,0.08236347978619188,-0.6261954548808675,-0.42226690448642984,-0.7000731030950601,-0.5822358824642792,-0.9384355373030979,-1.2121973270761903,-0.7732473610001079,-0.9589267601919766,-0.9202419044509312,-1.066560623214848,-0.3503528395998702
021_Skampa_3,-0.9447578376368727,-0.5882971925800596,-0.7052589862106613,0.0283196466105795,-0.7916553522898462,-0.057969443980170135,-0.3393389170391775,0.2562983581918411,-0.4127908263509814,-1.504043887900404,-1.4978501200651466,0.37407635951060736,0.5774953707663125,-0.22092577719761483,-0.22853018384990628,-0.262838740638463,-0.09424798694877946,0.17209119541345058,0.22712031085606016,-0.26846919194294305,-0.18973085327316142,-0.13823963210986626,-0.44682633288803003,-0.1356893166463494,-0.304336831975395,0.47584213676689446,-0.10769091865653886,-0.2856019070770839,-0.4027328548746293,-0.24883294307120665,0.8601301301739478,-0.9568005452097852,-0.7340772156661389,-0.5124116333101248,0.6775494471000726,0.7379345617945773,0.513138223235703,-0.04307114339658021,-0.8690128707540028,-0.6958587363402866,-1.1709797625066227,-0.8069819828962056,-1.2141786983515275,-0.2688556835408615,-1.592088285416006,-0.7958310007534681,-0.75681456497016,-0.5964058143855546,-0.29198933210726374,-0.2917794942574028,-0.03690020288299486,0.38278651102595823,0.7468202329719585,1.1347469603869564,0.6109153716337024,0.5649618400175601,0.38633641280284975,0.5627165308235998,0.6558712704028269,0.5516765858757433,0.8734530891119049,0.05656228306438251,0.7157470926272499,-0.12019313392980166,-0.5854485184803288,0.2643519734676273,-0.2276738609442723,-0.35311835233862815,-0.4267185193730066,-0.6330236928401677,0.21933037677625714,0.5164297324170096,-0.3386983274299624,-0.6527297229244228,-0.7944788315784713,-0.1822372735730429
022_Talich_3,0.544725239718555,0.45478293610798376,0.45477590109289745,0.27110872620022436,0.4430181313636415,0.523782069172076,0.36744551247861496,2.708241603666859,-0.3348277134022625,1.6400751320360307,0.32073170341351986,-0.11739934844300914,1.6806552485988429,1.5543706467118419,0.6199729740086675,0.8385035031390549,0.696918946113848,0.7865398186184945,0.723256912240674,1.0649870594293562,-0.18973085327312356,0.7916442102256902,0.5859930944294192,0.3336363218833732,-0.35277292110093206,-1.4643502925122445,0.11374983287268944,0.13917556964261454,0.41184090536282364,0.20032788552665157,-1.2001279413496144,0.3057065044307968,-0.6118787916825439,-0.485528713046058,-0.14235471170708053,-0.2419785087485977,-0.5518656363100947,-0.5632616634024993,-0.8690128707540028,-0.6299332802084506,-0.40967048725395766,-0.8069819828962056,1.4268350844490896,1.3033835503835214,0.8986508531614431,1.165827485207914,0.612537920104853,0.15840815255586382,-0.08233883504953964,-0.2917794942574028,-0.5527325705261152,-0.525722169151018,0.24873303941381064,0.42778539786609887,-0.3650505377622841,0.08456471022056107,0.8664204323907151,0.6722108579550818,0.4971520846493364,1.1636045394921561,1.9160363519776669,0.5625245705757217,1.8372892813505868,0.8570765984097429,-0.028938519924881702,1.295512153660772,0.8912361394229089,0.8860057575056408,0.8357091147860666,0.9306886754867116,-0.5813546101243245,-0.0520344650601124,-0.4967109296680367,-0.15592138580393475,-0.2255805399749434,-0.5520915188320772
023_Smetana_3,0.6511168881010856,0.9763230004520066,0.8027863672839625,0.8780814251743474,0.8229176647954819,1.3382341875852268,0.872291533562764,-0.9112936634629203,1.0685083196749694,-0.05944866252420885,-0.17524515753522465,-0.8819171163708419,-0.13955854982482924,-1.0099464100462818,-0.9638995873273382,-0.7584427503383383,-0.9419268438016246,-0.6099343250292948,-1.0959106261695701,-0.8018516924919038,-0.829273055317401,-0.8484619996270957,-0.20630836824178797,-0.66368065999223,-0.7644796786679366,-1.1005642120223926,-1.2887082601457391,-0.27710458835202734,-0.4111323254111347,-0.33866510879081657,-1.5254318473796329,0.6104495853785181,0.4268078121782306,-0.35111411172580026,-0.2653403355281273,-0.48695677638438056,-0.6486841689960887,-0.61899636197458,0.23607585390835478,-0.06867450162936618,-0.40967048725382904,0.8742304814708414,-0.04039479488458655,-0.45382500517898555,-0.4653253417738067,-0.6227434872862826,-0.7865830972544141,-0.15609766700303074,0.33696215906620647,0.09703656459777361,-0.43810449284194053,-0.549216878116779,0.2487330394138991,-0.08636846578542562,-0.2288476115910514,-0.40190508762576904,-0.8938876394313819,-0.25849092266204804,0.12680731789134217,-0.34267965402518846,-1.4433986061452067,-1.5878151513475371,-1.291223139825081,-0.9020089198014096,-0.7524015180469786,-0.9542918758514287,-1.1033425568838775,-1.1461577826389435,-1.1119896315142046,-0.7388992889946735,-1.721724136921993,-1.5205669752092996,-1.3394448082719228,-1.0731060081802872,-1.1654994565372434,-0.9891919905017755
024_Prazak_3,-0.41279959572422,0.35047492323917917,-0.009238053828531208,0.7566868853795358,-0.03185628542616536,0.1747311612807242,-0.5412773254728389,0.15621820805571898,-0.3459647440869844,0.28045609638784513,0.0727432729391476,0.37407635951062673,-0.6911384887411238,-1.0099464100462643,-1.0204664645179191,-0.4831071893939588,-0.4898314534801032,-0.6099343250293146,-0.048511134357598976,-0.2684691919429588,-0.18973085327312356,0.6378842530520188,-0.37945594914031405,-0.22388733726699983,-0.20746465372435532,0.23331808310700747,-0.47675883787188444,-0.4852446673493852,-0.20538901771766338,-1.7759797603038097,0.7878403732783995,0.0009634234830445046,0.3657086001864331,0.07901261249903967,-1.0032540784545534,-0.7319350440201634,-0.6002749026530745,-0.2474317048274723,-0.8690128707540028,-0.4054297687768488,-1.1336323784447118,-0.5267799055018084,-0.627286746617918,0.37853694219263834,-0.34671871612728156,0.011910728760037325,0.19577846812550678,0.34711164429121844,-0.012455336030232071,-0.669135199777931,-0.6930176625531568,-0.549216878116779,-0.7474413477022197,-0.21490693169837524,-0.3614417668370718,-0.06722038190307207,-0.46714628868663804,-0.0395022683992397,-0.402256634619917,-1.0487503697364855,-0.45873663566090334,-0.3229094325692342,-0.051623878604489214,-0.5599645134825377,-0.08458951978045803,-0.4855827030363508,0.2101604870254612,-0.9974628894576255,-1.0304890547373065,-0.7056432476099675,0.24359355819746287,-0.5470222964124734,0.3696695348607521,-0.34700151546571106,1.1842978348684539,-0.014121707546239532
025_Wihan_3,1.183075130013736,0.872014987583202,0.6867828785536092,0.8780814251743474,0.9178925481534399,1.4545844902156844,1.5790759630805475,-0.21073845047005513,0.6786927549312916,0.8752894244839282,0.816708564362235,1.3570277754178597,0.5223373768746772,0.8146638034162234,0.3371385880558229,1.4442417372166583,1.3185501078059425,1.289270510331698,0.17199402181331658,1.553921018265868,1.19594391782283,0.6891375721099093,1.6258887641853588,0.6856305507806131,1.0034375744138986,0.3545801099369294,0.7780720874603744,0.9717358856318983,0.9261991745966481,0.8291530455635382,0.4263915888005812,0.3492412302804315,1.0377999320963358,0.589788097516061,-0.634297206991355,0.24797802652301157,-0.3582285709381064,0.16128941803432506,0.3210826788823637,-0.06867450162936618,0.8572628223302481,0.5006277116115566,-0.04039479488458655,-0.36134034435998924,0.7207409146916133,1.3966108364975223,1.6246680177689434,0.2842104803794038,0.5466126561240299,0.4210499469771333,0.12358151310067464,-0.05580331915884557,-0.5606586501180248,-0.08636846578542562,0.9644997856231319,1.0483953038391984,1.399847120821626,1.2196824936121804,1.3436544086675768,1.3048186826344157,1.3368234281634095,1.7009397174762124,0.2435188026384809,0.9059400850266751,2.0301484747304146,1.7642213264757833,1.134477443850554,2.025999938562388,1.659029978900915,1.056926945781099,0.7288571866219565,1.3704169160811026,0.7132837396879477,1.4109356774222614,0.64013425159556,-0.9051342074883499
026_Czech_3,2.0342083170739853,2.01940312914005,1.4988072996660977,1.5043255073409025,1.9475390023579242,1.2218838849547693,1.0742299419964163,0.022779953860892994,1.926102562111044,1.8950037012200749,0.5687201338878628,3.04988854725809,0.35686339519981036,1.4557430676057455,1.2422086231049776,0.8385035031390353,0.24482355579234655,0.6189629213807535,0.8886357793688852,2.4873403942264902,1.569010202348668,1.714203953267937,2.220114861188738,2.4456016952669373,3.691640520880783,0.6577351770118205,2.4019709320079787,2.116506320117182,1.7491724053706796,2.176635531357049,1.691462334472907,2.1776997159667597,1.8320896879898336,3.57379224682595,1.2514823582651031,1.3503802308840127,2.9820108067281574,4.490017673798065,2.7862806031291663,1.0538430555288028,0.6762723495325594,0.8742304814708414,1.3290197591601314,2.69065346266978,1.0220995942999833,0.8726374309377721,0.6720749846733189,1.4164314307915316,1.2568561275316008,1.3177083807047125,1.7283986729364573,3.507739051092792,2.9259517047884795,2.6773531571157734,1.2295886504986753,1.6805775257598305,0.7063924258614266,0.12473922229790545,0.8145904561561671,0.31631968063866656,0.75761050434907,1.6724002821963388,0.3405617162311921,0.5056137550454105,-0.08458951978045803,0.4518356425937384,-0.17902560005871562,1.0347006506868883,1.5367791137355389,0.02598966285427107,-1.042355057127647,0.6598366692347,0.7132837396879477,1.5255837552193054,2.9651968346706585,2.339496216829151
027_Skampa_3,-0.9447578376368727,-0.9012212311864733,-0.8212624749410198,-0.7000475921583768,-0.7916553522898377,-0.7560712597628738,-0.9451541423401527,-0.21073845047005513,0.6786927549312916,1.1302179936679724,-0.5885592083258353,0.42868477150546225,0.13623141963330823,0.02564317056757388,-0.0588295522781835,-0.6483085259605904,-1.5070460817035014,-1.0009470852506972,-0.710026602870424,-0.4907119005049982,-0.8825682388211192,-1.2584885520903286,-0.99860983091296,-1.1916720033381523,-0.49808118847752597,0.4152111233519335,0.40900416824502883,-0.9100221440691576,-0.8142194702615719,-0.6979937716690648,0.5709711025917034,-1.1744741744581444,-1.7727638195269135,-0.6737091548944494,-0.1423547117070514,-0.48695677638438056,-0.5518656363100947,-0.43321403340102616,-1.1240333456760296,-1.752450837366779,-1.586108560439126,-1.1805847527554905,-2.1923319512405524,-2.0260642391035,-1.3548750341228717,-1.7189644059117368,-1.2033425492337604,-0.8480104700326345,-1.270358318377073,-0.6157928766368546,-0.9997904987844417,0.0538441383873359,-0.18709325494945817,-0.08636846578542562,0.03634069890098932,-0.9597129304969306,-0.2004329444711826,0.2889807129951284,-1.67201012064724,-0.2956082729778132,-0.632500512805197,-0.5758905763248588,-0.9960804585820272,-0.6088280000995393,-0.8637035177581313,-0.9542918758514287,-0.6655082089140749,-1.4381524226272742,-1.0349247236284256,-1.1712278269962282,0.46196219098848673,-0.004662448603663127,-0.44404006225534526,-0.8055938266538872,-0.7202747065866395,2.2722499904183913
