,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19,measure20,measure21,measure22,measure23,measure24,measure25,measure26,measure27,measure28,measure29,measure30,measure31,measure32,measure33,measure34,measure35,measure36,measure37,measure38,measure39,measure40,measure41,measure42,measure43,measure44,measure45,measure46,measure47,measure48,measure49,measure50,measure51,measure52,measure53,measure54,measure55,measure56,measure57,measure58,measure59,measure60,measure61,measure62,measure63,measure64,measure65,measure66,measure67,measure68,measure69,measure70,measure71,measure72,measure73,measure74,measure75,measure76,measure77,measure78,measure79,measure80,measure81,measure82,measure83,measure84,measure85,measure86,measure87,measure88,measure89,measure90,measure91,measure92,measure93,measure94,measure95,measure96,measure97,measure98,measure99,measure100,measure101,measure102,measure103,measure104,measure105,measure106,measure107,measure108,measure109,measure110,measure111,measure112,measure113,measure114,measure115,measure116,measure117,measure118,measure119,measure120,measure121,measure122,measure123,measure124,measure125,measure126,measure127,measure128,measure129,measure130,measure131,measure132,measure133,measure134,measure135,measure136,measure137,measure138,measure139,measure140,measure141,measure142,measure143,measure144,measure145,measure146,measure147,measure148,measure149,measure150,measure151,measure152,measure153,measure154,measure155,measure156,measure157,measure158,measure159,measure160,measure161,measure162,measure163,measure164
001_Belcea_1,4.022539,3.825443,0.7040360000000003,0.5248980000000003,0.4088429999999992,0.5327890000000011,0.5937419999999989,0.48571400000000153,0.5706129999999998,0.9718359999999997,2.9714289999999988,3.2537410000000015,3.771972999999999,0.8166890000000002,0.6982320000000009,0.5662579999999977,0.48303900000000155,0.5488430000000015,0.6862589999999997,1.4033559999999987,0.9462130000000002,1.8786389999999997,3.1748759999999976,3.395963000000002,0.6700680000000006,0.5028580000000034,0.48095199999999494,0.49428600000000245,0.5778230000000022,0.449387999999999,0.5065299999999979,0.5469390000000018,1.180816,0.966667000000001,0.3009519999999952,0.8165990000000036,0.5387759999999986,2.6410429999999963,3.084852000000005,2.313151999999995,1.8520640000000057,2.472153999999996,2.456780000000002,2.7211789999999993,3.7065309999999982,1.493151999999995,1.472834000000006,1.4205440000000067,1.4668479999999988,1.4478009999999983,1.522312999999997,1.313288,1.4489339999999942,1.2790020000000055,1.3193200000000047,1.8014510000000001,1.224852999999996,1.1850340000000017,1.3904759999999925,1.3688430000000125,1.2677559999999914,1.3582310000000035,1.3330610000000007,1.3635379999999913,1.4156460000000095,1.346938999999992,1.406439000000006,1.878231999999997,2.1277100000000075,1.417187999999996,3.348253999999997,2.1760990000000078,1.982131999999993,2.034194999999997,1.8380500000000097,1.5392739999999918,2.6071199999999948,1.762268000000006,1.700726000000003,1.699500999999998,2.066258000000005,2.299818999999985,1.8756010000000174,1.314739000000003,2.580407999999977,4.1797730000000115,4.572472000000005,4.2274830000000065,2.6928800000000024,1.0086169999999868,0.48979600000001255,0.5742849999999748,0.4334699999999998,0.5746940000000222,0.4061219999999821,0.46557800000002203,0.5995920000000012,1.0393199999999752,1.9497960000000205,1.8090699999999913,0.803356000000008,0.4326979999999878,0.525306999999998,0.4433559999999943,0.5111109999999996,0.4517460000000142,0.5627210000000105,0.5152829999999824,1.0301139999999975,0.8868930000000148,1.6586389999999938,1.2277559999999994,0.690021999999999,0.5218140000000062,0.3180049999999994,0.5351469999999949,0.4094790000000046,0.42979599999998186,0.2034010000000137,1.0425850000000025,0.900589999999994,0.5434920000000147,1.1174599999999941,1.3765080000000012,2.791337999999996,2.8153289999999913,2.2526980000000094,2.1599999999999966,2.4714290000000005,2.6191829999999925,1.8589120000000037,2.446348999999998,1.2020860000000084,1.1677549999999997,1.396462999999983,1.3242400000000032,1.3625630000000228,1.408570999999995,1.4496599999999944,1.471428000000003,1.4472790000000089,1.358979999999974,1.3896600000000205,1.2974150000000009,1.4140129999999829,1.3504770000000121,1.4175510000000031,1.7657140000000027,1.3556459999999788,1.228572000000014,1.3783669999999972,1.3253060000000119,1.407890999999978,1.2687080000000037,1.3948300000000131,1.337414999999993,1.4236280000000079,1.413786999999985,1.5020860000000198,1.5303849999999954,2.0812249999999892,3.676870000000008,7.600953000000004,4.728888999999981
002_Tokyo_1,4.282539,3.8854429999999995,0.7040360000000003,0.42489800000000066,0.5088429999999988,0.4327890000000014,0.4537420000000001,0.38571399999999834,0.5306130000000007,0.5118360000000006,2.691429000000001,4.253740999999998,4.804217999999999,0.120000000000001,0.5826759999999993,0.4062580000000011,0.4230389999999993,0.30884299999999953,0.506259,0.8633559999999996,0.9662130000000033,1.8786389999999997,4.454875999999995,4.235963000000005,0.49006800000000084,0.3828579999999988,0.3809520000000006,0.394286000000001,0.4378229999999945,0.3678910000000002,0.4200000000000017,0.33496600000000143,0.8808159999999958,0.7666670000000053,0.3809520000000006,0.9131979999999942,0.5621770000000055,2.9210429999999974,2.864851999999999,2.475329000000002,1.9298870000000008,2.3321539999999956,2.7967800000000054,3.5445799999999963,4.463130000000007,1.493151999999995,1.3128339999999952,1.2405439999999999,1.1868479999999977,1.347801000000004,1.1823130000000077,1.2132879999999915,1.2489340000000055,1.2990020000000015,1.2193199999999962,2.001451000000003,1.3448530000000005,1.2050339999999977,1.3104759999999942,1.4288430000000005,1.2877560000000017,1.2582310000000092,1.2930609999999945,1.3235379999999992,1.355645999999993,1.2869390000000038,1.1064390000000088,1.358232000000001,1.4077099999999945,2.197187999999997,3.008254000000008,1.8360989999999902,1.68213200000001,1.3941949999999963,1.5380499999999984,1.4592739999999935,1.758141000000009,1.4912470000000013,1.3807259999999957,1.479500999999999,1.646258000000003,1.3398189999999914,1.7303400000000124,1.3322449999999861,2.5081630000000104,3.559773000000007,3.7324720000000013,3.4273469999999975,2.3130160000000046,0.8269839999999817,0.39142900000001646,0.4085709999999949,0.4591839999999934,0.394693999999987,0.367619000000019,0.42408100000000104,0.3995919999999842,1.339320000000015,1.4697960000000023,0.9890699999999981,0.5433559999999886,0.37269800000001396,0.5053069999999877,0.3552830000000142,0.4591839999999934,0.3917459999999835,0.5027210000000082,0.3552830000000142,0.8701140000000009,0.9068929999999966,2.038638999999989,0.5677560000000028,0.5076640000000054,0.5041719999999827,0.438005000000004,0.4751470000000211,0.40947899999997617,0.48979600000001255,0.4634010000000046,0.6625850000000071,1.1005899999999826,0.9834920000000125,1.3974599999999953,1.3765080000000012,2.399364999999989,2.567302000000012,2.3126979999999833,1.754558000000003,2.256871000000018,1.9791829999999777,2.418912000000006,3.3063490000000115,1.2620859999999823,1.0877550000000156,1.176462999999984,1.044240000000002,1.1625630000000058,1.0885710000000017,1.2224490000000117,1.2386389999999778,1.0472790000000032,1.1389800000000037,1.069659999999999,1.03741500000001,1.1480269999999848,1.0164630000000159,1.1035369999999887,1.6997280000000217,1.2956459999999765,1.268572000000006,1.3383670000000052,1.3453059999999937,1.4278910000000167,1.2287079999999833,1.2748300000000086,1.337414999999993,1.3036280000000033,1.3537870000000112,1.2220859999999902,2.2303850000000125,1.8612249999999904,3.71687,4.120952999999986,4.7288890000000094
003_Takacs_1,4.461587,3.765443000000001,0.6040359999999989,0.49782300000000035,0.5959179999999993,0.47278900000000057,0.49374199999999924,0.5375510000000006,0.5387760000000004,0.671835999999999,2.8114290000000004,3.7937410000000007,4.8442180000000015,0.019999999999999574,0.5399999999999991,0.46893400000000085,0.6430389999999981,0.4488430000000001,0.8062590000000007,0.7633559999999981,0.9462130000000002,1.8786389999999997,4.254876000000003,2.915962999999998,0.6100679999999983,0.5028580000000034,0.5123809999999978,0.48285700000000276,0.45782299999999765,0.48938799999999816,0.4865300000000019,0.5069390000000027,1.160815999999997,1.0066670000000002,0.40095200000000375,1.3131979999999999,0.6821769999999958,3.2010429999999985,3.1848520000000065,1.4331519999999998,1.732063999999994,2.5121540000000024,3.196780000000004,3.5645799999999994,3.323129999999992,1.713152000000008,3.292833999999999,1.3405439999999942,1.546485000000004,1.3881640000000033,1.4623129999999946,1.3532880000000063,1.4289339999999982,1.4190019999999919,1.419319999999999,1.6214510000000075,1.3448530000000005,1.245034000000004,1.3104759999999942,1.3610879999999952,1.595511000000002,1.4382310000000018,1.4530610000000053,1.5035379999999918,1.3756460000000033,1.4869390000000067,1.0864389999999986,1.6382320000000021,1.4477099999999865,2.0371880000000004,3.828254000000001,1.9160990000000027,1.742131999999998,1.8541950000000043,1.5780500000000046,1.4392739999999975,1.7581409999999948,1.8112470000000087,1.2807260000000014,1.73950099999999,1.846258000000006,1.7398190000000113,1.6956009999999822,1.626983999999993,2.428163000000012,4.099772999999999,4.032472000000013,4.467482999999987,2.63288,0.528616999999997,0.5897960000000069,0.39428499999999644,0.5134700000000123,0.43469399999997904,0.48761899999999514,0.4640810000000215,0.7195920000000058,0.7993199999999945,1.0497959999999864,1.7290700000000072,0.6433560000000114,0.5326979999999821,0.525306999999998,0.543356000000017,0.5311109999999815,0.6117460000000108,0.48272099999999796,0.6352829999999869,0.8301140000000089,0.4668929999999989,2.198639000000014,1.2477559999999812,0.7700220000000115,0.36181400000000963,0.5780049999999903,0.5551470000000052,0.5694790000000012,0.5297960000000046,0.4716549999999984,1.2943309999999997,1.2605899999999792,1.103492000000017,1.377459999999985,1.5765080000000182,2.6513379999999813,2.5353290000000186,1.7326979999999992,1.3145579999999768,2.216871000000026,1.6191829999999925,1.1389120000000048,2.8863489999999956,1.3420859999999948,1.3877549999999985,1.3564629999999909,1.4042400000000157,1.3225630000000024,1.3685710000000029,1.4696599999999762,1.4914280000000133,1.4072789999999884,1.3389800000000207,1.3296599999999899,1.317415000000011,1.3540129999999806,1.31047700000002,1.3575510000000008,1.5457139999999754,1.2756460000000232,1.308571999999998,1.398366999999979,1.345306000000022,1.5078910000000008,1.2887079999999855,1.3748300000000029,1.4374149999999872,1.5036280000000204,1.4937869999999975,1.5420859999999834,1.570385000000016,2.501225000000005,3.7768700000000024,4.160952999999978,4.7288890000000094
004_Schoenberg_1,4.9625390000000005,4.127302,0.8021769999999986,0.5848980000000008,0.7088429999999999,0.5927889999999998,0.7337420000000012,0.605713999999999,0.730613,0.7518360000000008,2.071429,5.173741,5.564218,0.3644439999999989,0.7782319999999991,0.5662580000000013,0.5830389999999994,0.6088430000000002,0.5462589999999992,0.6233560000000011,0.6862130000000022,1.8786389999999997,4.294875999999995,3.9959630000000033,0.5100679999999969,0.5028580000000034,0.4723809999999986,0.5228570000000019,0.45782299999999765,0.5093880000000013,0.4665299999999988,0.49197300000000155,0.7357820000000004,1.1666669999999968,0.40095200000000375,1.2731980000000007,0.6421769999999967,2.3810429999999982,2.500181000000005,2.2178229999999957,2.5520640000000014,2.5321539999999985,2.2767800000000094,2.9445799999999878,3.6431299999999993,1.3731520000000046,1.3128339999999952,1.26054400000001,1.246848,1.367801,1.2623129999999918,1.2332880000000017,1.2889339999999976,1.2990020000000015,1.1193200000000019,1.541450999999995,1.2248530000000102,1.285033999999996,1.3304760000000044,1.3888429999999943,1.2677560000000057,1.3982309999999956,1.393061000000003,1.4035379999999975,1.335645999999997,1.3069389999999999,1.1264390000000049,1.358232000000001,1.4477100000000007,1.6929700000000025,3.0124719999999883,1.5960990000000095,1.8021320000000003,1.6341949999999912,1.8580500000000058,1.819273999999993,2.258141000000009,1.3712469999999968,1.900726000000006,1.7595010000000002,2.0662579999999906,1.6901590000000084,1.5452609999999822,1.5269840000000272,2.268162999999987,4.159773000000001,4.0124720000000025,4.327483000000001,3.712879999999984,0.7486170000000243,0.5097959999999944,0.514285000000001,0.5134699999999839,0.4546940000000177,0.507618999999977,0.4840810000000033,0.5795920000000194,0.9393199999999808,2.475510000000014,0.13999999999998636,0.1067120000000159,0.5326979999999821,0.6253070000000207,0.5433559999999886,0.5711110000000019,0.6117460000000108,0.6227209999999843,0.5952829999999949,0.8501140000000191,0.8668929999999762,1.3986390000000029,0.7277559999999994,0.5900220000000047,0.5818140000000085,0.6980049999999949,0.6151470000000074,0.6094789999999932,0.6297959999999989,0.5834010000000092,0.9825850000000003,1.117414999999994,0.7666670000000124,1.8574599999999748,1.4796830000000227,2.8361899999999878,2.6473019999999963,2.633105999999998,3.0941500000000133,2.3968710000000044,2.919183000000004,2.4189119999999775,3.406349000000006,1.2420860000000005,1.0677550000000053,1.136462999999992,1.1842400000000168,1.102562999999975,1.0285709999999995,1.2496600000000058,1.2914279999999962,1.0872790000000236,1.2589799999999798,0.9896600000000149,1.0974149999999838,1.1340130000000102,1.1304770000000133,1.1375509999999736,1.785714000000013,1.2756459999999947,1.2485719999999958,1.3583670000000154,1.3453059999999937,1.4678910000000087,1.368707999999998,1.3748300000000029,1.377414999999985,1.3836280000000158,1.3537869999999828,1.602086000000014,1.5303849999999954,1.7412249999999858,3.396870000000007,4.4809529999999995,3.514602999999994
005_Doric_1,3.6025389999999993,4.745443000000002,0.9840359999999997,0.584897999999999,0.7088429999999999,0.5727890000000002,0.5737420000000011,0.605713999999999,0.7306130000000017,1.2297949999999993,3.25347,5.753740999999998,5.451972999999999,0.8166890000000038,0.7582319999999996,0.8462579999999988,0.5830389999999994,0.5688430000000011,0.7062590000000029,0.7633559999999946,1.2827210000000022,3.302131000000003,4.774875999999999,5.355962999999996,0.8700680000000034,0.7028579999999991,0.5123809999999978,0.562857000000001,0.537823000000003,0.5093880000000013,0.5465299999999971,0.6669389999999993,0.8608159999999998,0.9466669999999979,0.22095200000000403,1.0131979999999956,0.46217700000000406,2.9810429999999997,3.7448519999999945,2.7731520000000103,2.25206399999999,2.892154000000005,3.468525999999997,3.792833999999999,5.643129999999999,1.3931520000000006,1.3528340000000014,1.1205439999999953,1.2668480000000102,1.1878009999999932,1.282313000000002,1.1132879999999972,1.3489339999999999,1.2190020000000032,1.2993199999999945,1.9014510000000087,1.3048529999999943,1.2050339999999977,1.2504760000000061,1.5288429999999948,1.2077560000000034,1.3182309999999973,1.353061000000011,1.3235379999999992,1.315646000000001,1.2869389999999896,1.0064390000000003,1.59823200000001,1.3877099999999984,1.4771879999999982,4.828254000000001,2.256098999999992,1.8621320000000026,1.9741950000000088,1.5780499999999904,1.4392740000000117,1.9581409999999835,1.4678910000000087,1.544082000000003,1.3395009999999843,1.8262580000000241,1.6198189999999784,1.7556010000000128,1.4669839999999965,2.8881629999999916,3.819772999999998,3.9724720000000104,3.147482999999994,2.6528800000000103,0.6286169999999913,0.40979600000000005,0.5285709999999995,0.3991839999999911,0.43469400000000746,0.4476190000000031,0.34408099999998853,0.4995920000000069,1.1993200000000002,1.409796,1.0690700000000106,0.6833560000000034,0.4926979999999901,0.6453070000000025,0.46335600000000454,0.6119270000000085,0.41092999999997915,0.5690700000000106,0.3689339999999959,0.7301140000000146,1.1268929999999955,2.038638999999989,1.0077560000000005,0.8676639999999907,0.40417200000001685,0.6180049999999824,0.4151470000000188,0.5094789999999989,0.48979599999998413,0.4716549999999984,1.2543310000000076,1.5205899999999986,0.9834920000000125,1.4774599999999793,1.9841270000000009,4.083719000000002,3.5753290000000106,3.413105999999999,3.074150000000003,3.6168710000000033,3.8591830000000016,3.99891199999999,4.3063490000000115,1.402085999999997,1.2077549999999917,1.3164629999999988,1.264240000000001,1.182563000000016,1.188570999999996,1.2896599999999978,1.3314279999999883,1.2872790000000123,1.1189799999999934,1.2896599999999978,1.2774149999999906,1.1340130000000102,1.1704770000000053,1.3375509999999906,2.0057140000000118,1.2556459999999845,1.2885720000000163,1.3383670000000052,1.185305999999997,1.367890999999986,1.1887079999999912,1.3148300000000006,1.3574150000000031,1.3636280000000056,1.359909000000016,1.4759639999999763,1.3103849999999966,2.3412250000000085,3.516869999999983,6.0609530000000404,4.92888899999997
006_Emerson_1,3.9225390000000004,4.025443,0.6040359999999989,0.48489800000000116,0.4488430000000001,0.5127889999999997,0.4537420000000001,0.4657140000000002,0.47061300000000017,0.7118359999999999,2.291428999999999,3.533740999999999,3.3719730000000006,0.7566890000000015,0.39555599999999913,0.508934,0.5030390000000011,0.6288429999999998,0.506259,0.7833559999999977,0.9462130000000002,1.818639000000001,3.514876000000001,4.115963000000001,0.5900679999999952,0.42285800000000506,0.4723809999999986,0.4428569999999965,0.4378230000000016,0.42789100000000246,0.4480269999999962,0.5069390000000027,0.9208160000000021,0.8266670000000005,0.40095199999999664,0.9531980000000004,0.8421769999999995,3.061042999999998,2.824852,1.6153290000000027,2.1098870000000005,2.392153999999998,2.676780000000001,3.0845800000000025,3.6831299999999985,1.3731520000000046,1.272833999999989,1.2005440000000078,1.1468480000000056,1.2278009999999995,1.1823129999999935,1.1332879999999932,1.1889340000000033,1.2190020000000032,1.2993199999999945,1.7214510000000018,1.3048530000000085,1.2050339999999977,1.230475999999996,1.3888430000000085,1.1877559999999932,1.258230999999995,1.3733330000000024,1.3432659999999998,1.315646000000001,1.2869390000000038,1.0464389999999923,1.59823200000001,1.3877099999999984,1.197187999999997,2.788253999999995,1.8560990000000004,1.722132000000002,1.6141950000000094,1.498049999999992,1.7192739999999986,2.058141000000006,1.6112469999999917,1.5166439999999994,1.6435830000000067,2.0462579999999946,1.6198190000000068,1.6956009999999964,1.4269840000000045,2.508162999999996,3.75977300000001,3.7724719999999934,3.9474830000000054,2.652879999999982,0.5886169999999993,0.5097960000000228,0.4742849999999805,0.47347000000002026,0.4746939999999995,0.42761899999999287,0.4640809999999931,0.5995920000000012,0.8993199999999888,1.2497960000000035,1.0890700000000209,0.48335599999998635,0.5126980000000003,0.44059000000001447,0.46807299999997554,0.4511109999999974,0.5117460000000165,0.4627209999999877,0.5752830000000131,0.8301140000000089,0.8068929999999739,2.1186390000000017,0.5277560000000108,0.5500220000000127,0.4576419999999928,0.5221769999999992,0.4551469999999824,0.4294790000000148,0.5097959999999944,0.2316550000000177,1.0543309999999906,0.860590000000002,0.6434919999999806,0.8574600000000032,1.2165080000000046,2.8313380000000166,3.03532899999999,1.8326979999999935,1.8545579999999973,2.125442000000021,1.6906119999999873,2.5189120000000003,2.6663489999999967,1.2820859999999925,1.227755000000002,1.296463000000017,1.2442399999999907,1.3025629999999921,1.2485709999999983,1.2496600000000058,1.231427999999994,1.1072790000000055,1.1740819999999985,1.1745580000000189,1.1374149999999759,1.1940130000000124,1.150476999999995,1.177550999999994,1.565714000000014,1.2756459999999947,1.228572000000014,1.358366999999987,1.405305999999996,1.3678910000000144,1.1487079999999992,1.3948299999999847,1.2974150000000009,1.243628000000001,1.293787000000009,1.2820859999999925,1.350385000000017,1.8812249999999722,2.7968700000000126,4.540953000000002,5.848888999999986
007_Hagen_1,3.362539,4.625443,0.6640360000000012,0.5448979999999999,0.5488429999999997,0.5727890000000002,0.47374199999999966,0.5657139999999998,0.6106130000000007,0.8318359999999991,2.2714289999999995,3.733741000000002,4.024217999999998,0.1644439999999996,0.7182320000000004,0.46625799999999984,0.583039000000003,0.428842999999997,0.5862590000000019,0.5033560000000001,0.906213000000001,1.8786389999999997,3.6548760000000016,4.255962999999994,0.2738780000000034,0.019047999999997955,0.12095200000000261,0.5342860000000016,0.45782299999999765,0.5278909999999968,0.5080270000000056,0.5119729999999976,0.7157819999999973,0.864218000000001,0.24340099999999865,1.0131980000000027,0.6421769999999967,2.041043000000002,2.800181000000002,3.077823000000002,3.0520639999999943,2.632154,2.7767800000000022,3.2811789999999945,4.026531000000006,1.3931520000000006,1.3128339999999952,1.2005440000000078,1.3068480000000022,1.3278009999999938,1.3623130000000003,1.2132880000000057,1.408933999999988,1.2790020000000055,1.419319999999999,1.9414510000000007,1.164853000000008,1.305033999999992,1.3104760000000084,1.4088429999999903,1.367756,1.2982310000000012,1.373061000000007,1.3835380000000015,1.2956459999999907,1.2669390000000078,1.2664389999999912,1.7182320000000004,1.9677099999999967,1.3371880000000118,3.888253999999989,2.1760990000000078,2.042131999999995,2.094194999999999,1.7980500000000035,1.8392740000000032,2.798141000000001,1.5712469999999996,1.8207259999999934,1.8195010000000025,2.366258000000002,1.919819000000004,1.9261219999999923,1.7164630000000045,4.028163000000006,4.279772999999977,4.812472000000014,5.367482999999993,4.592880000000008,0.8486169999999902,0.6497960000000091,0.514285000000001,0.4934700000000021,0.5146939999999915,0.4476190000000031,0.5240809999999954,0.4795919999999967,0.7593200000000024,0.9955099999999959,0.9633560000000045,0.7233559999999954,0.3926980000000242,0.5853070000000002,0.5833559999999807,0.5111109999999996,0.5517460000000085,0.6227209999999843,0.5552830000000029,0.8501140000000191,0.6468930000000057,1.6786389999999756,1.2277559999999994,0.7900220000000218,0.5618139999999983,0.6180049999999824,0.5551470000000052,0.6294790000000035,0.5297960000000046,0.5516549999999825,0.9143310000000042,1.1037640000000124,1.0603179999999952,1.5974600000000123,1.636507999999992,2.791337999999996,2.988026999999988,2.880408000000017,2.9941499999999905,2.5768710000000112,3.05918299999999,3.0493879999999933,3.435873000000015,1.2020860000000084,1.1877549999999815,1.2764630000000068,1.2442399999999907,1.222563000000008,1.188570999999996,1.269660000000016,1.3714279999999803,1.267279000000002,1.2589800000000082,1.1696599999999933,1.2574150000000088,1.2540129999999863,1.2304770000000076,1.3175510000000088,1.6857139999999902,1.1756460000000004,1.1885719999999935,1.3583670000000154,1.365306000000004,1.407890999999978,1.2687080000000037,1.3748300000000029,1.2974150000000009,1.3436279999999954,1.3737870000000214,1.622085999999996,1.4703849999999932,2.021224999999987,3.7568700000000206,7.580952999999965,4.728889000000038
008_Prazak_1,3.722539,4.047302000000001,0.7621769999999994,0.4648979999999998,0.5888430000000007,0.5127889999999997,0.5137419999999988,0.4975510000000014,0.6187759999999987,0.7118359999999999,1.7914290000000008,3.953740999999999,4.544218000000001,0.5044439999999994,0.49823200000000156,0.4862579999999994,0.4230389999999993,0.5088429999999988,0.4391840000000009,0.4504310000000018,0.6062130000000003,1.5386389999999999,3.5348760000000006,3.8559629999999956,0.5538780000000045,0.4790479999999988,0.5323810000000009,0.4228570000000005,0.4978229999999968,0.5293880000000044,0.4865299999999948,0.48693899999999957,0.8408160000000038,0.6666669999999968,0.3809520000000006,0.7931980000000038,0.6021769999999975,2.7210430000000017,2.7448519999999945,2.235329,2.949887000000004,2.412154000000001,2.8367799999999974,3.1445799999999977,3.9431299999999965,1.2931520000000063,1.2328339999999969,1.1805439999999976,1.206848000000008,1.1678009999999972,1.302312999999998,1.0932880000000011,1.2489340000000055,1.2790019999999913,1.2393200000000064,2.321450999999996,1.3248530000000045,1.1850340000000017,1.4304759999999987,1.4088430000000045,1.4877559999999903,1.3382310000000075,1.413060999999999,1.4435379999999896,1.315646000000001,1.3069389999999999,1.0864389999999986,1.6782320000000084,1.4277100000000047,1.717187999999993,3.748254000000003,2.036098999999993,1.68213200000001,1.7541949999999957,1.5233559999999926,1.5939680000000038,1.8981410000000096,1.3712469999999968,1.5966439999999977,1.6835829999999987,2.0964170000000024,1.589659999999995,1.815601000000001,1.4069840000000085,2.928162999999998,3.899772999999982,4.052472000000023,4.947482999999977,3.1728800000000206,0.7686170000000061,0.5897959999999784,0.514285000000001,0.5134700000000123,0.4746939999999995,0.5076190000000054,0.5040809999999851,0.739592000000016,1.0593199999999854,1.5097959999999944,1.0090700000000083,0.7433560000000057,0.3326979999999935,0.525306999999998,0.4433559999999943,0.4511109999999974,0.49174600000000623,0.5227210000000184,0.5752829999999847,0.8301140000000089,0.8668930000000046,2.29863899999998,0.5677560000000028,0.7500220000000013,0.4218140000000119,0.7180050000000051,0.4351470000000006,0.589478999999983,0.48979600000001255,0.5116549999999904,0.7943309999999997,1.0005899999999883,0.9434920000000204,1.1174599999999941,1.3765080000000012,2.431338000000011,2.755328999999989,3.193106,2.2141499999999894,2.3968710000000044,2.6391830000000027,3.269387999999992,3.1758729999999957,1.2220860000000187,1.0677550000000053,1.176462999999984,1.1042400000000043,1.1225630000000137,1.0685709999999915,1.1896600000000035,1.2914279999999962,1.067278999999985,1.1189800000000218,1.1296600000000012,1.1774149999999963,1.128027000000003,1.096463,1.2375509999999963,1.7657140000000027,1.3156459999999868,1.2085720000000038,1.3760540000000105,1.3876190000000008,1.4678909999999803,1.328708000000006,1.5148299999999892,1.3974150000000236,1.4236279999999795,1.4937869999999975,1.4820860000000096,1.4703849999999932,2.253651000000019,3.2644439999999975,5.24095299999999,5.128889000000015
009_Belcea_1,4.042539,3.6254430000000006,0.8240359999999995,0.48489800000000116,0.5288430000000002,0.5927889999999998,0.5537419999999997,0.5057140000000011,0.5506129999999985,0.671835999999999,4.4714290000000005,4.473741,3.9119729999999997,0.8166890000000002,0.7182320000000004,0.44625800000000027,0.483038999999998,0.5488430000000051,0.786258999999994,0.9833560000000006,1.6062130000000039,1.698639,3.6348759999999984,3.2559630000000013,0.5338780000000014,0.4590479999999957,0.49238100000000173,0.4228570000000005,0.4978229999999968,0.8893880000000038,0.8265299999999982,0.9469390000000004,0.9208160000000021,0.8066669999999974,0.40095200000000375,1.0731979999999979,0.6821769999999958,2.781043000000004,3.084851999999998,2.033152000000001,2.5720639999999975,2.932153999999997,2.5167800000000113,3.0845799999999883,3.1431299999999993,1.3131520000000023,1.1528339999999986,1.26054400000001,1.246848,1.2678009999999915,1.282313000000002,1.2332880000000017,1.3489339999999999,1.2590019999999953,1.2793199999999985,1.4414510000000007,1.164853000000008,1.1450339999999954,1.3104760000000084,1.3688429999999983,1.2477559999999954,1.2782310000000052,1.3130609999999905,1.4035379999999975,1.275646000000009,1.2469389999999976,1.0064390000000003,1.5582320000000038,1.4077099999999945,1.3971879999999999,4.4082539999999995,1.976099000000005,1.6821319999999957,1.5341949999999969,1.938050000000004,1.6792740000000066,2.4181409999999914,1.5712469999999996,1.3607259999999997,1.73950099999999,2.1662580000000276,2.1398189999999886,1.7156009999999924,1.3869840000000124,2.3681629999999814,4.1397730000000195,3.9924719999999922,5.447483000000005,4.4709749999999815,1.0505220000000008,0.4497960000000205,0.36857100000000287,0.5191839999999956,0.43469399999997904,0.4476190000000031,0.4840810000000033,0.6595920000000035,1.3593199999999968,2.149796000000009,1.7290700000000072,0.7033559999999852,0.4726980000000083,0.5005899999999883,0.46807300000000396,0.4711110000000076,0.49174600000000623,0.5427210000000002,0.5152829999999824,0.7501139999999964,0.7668930000000103,1.8986390000000029,0.9877559999999903,0.7500220000000013,0.4418139999999937,0.5580050000000085,0.5151470000000131,0.4094790000000046,0.48979599999998413,0.48340100000001485,0.8825849999999775,1.2605900000000076,1.0034919999999943,1.1774599999999964,1.596508,3.0113380000000234,2.795328999999981,2.4726980000000083,2.574557999999996,2.745441999999997,2.330612000000002,2.629388000000006,3.055872999999991,1.2420860000000005,1.1477550000000178,1.176462999999984,1.1442399999999964,1.1225630000000137,1.2085710000000063,1.2296599999999955,1.1714279999999917,1.1672790000000077,1.238979999999998,1.149659999999983,1.1374150000000043,1.1940130000000124,1.150476999999995,1.177550999999994,1.5059860000000072,1.1953739999999868,1.188572000000022,1.358366999999987,1.2853059999999914,1.3278910000000224,1.2487079999999935,1.3748300000000029,1.377414999999985,1.3036280000000033,1.2537870000000169,1.4220859999999789,1.5103850000000136,2.501225000000005,4.69686999999999,4.880953000000005,5.3088889999999935
